station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
낙동강하구9_하구역,2016-02-01,128.92528,35.06222,1084.8,28.16,7.87,0.89,18.8,11.23,8.25,576.9,10.5,8.4,,1.5,707.9,1.44,30.4,17.6
낙동강하구9_하구역,2016-05-01,128.92528,35.06222,1131.7,,18.93,0.78,8.0,8.88,8.69,557.1,23.7,18.3,,1.5,1124.6,2.78,79.8,19.7
낙동강하구9_하구역,2016-08-01,128.92528,35.06222,1030.7,29.49,27.78,2.6,5.2,6.5,8.13,1785.0,52.0,27.4,546.0,2.1,790.1,3.25,192.1,58.7
낙동강하구9_하구역,2016-11-01,128.92528,35.06222,324.8,32.25,17.07,0.47,8.7,7.56,8.24,475.7,13.4,19.6,150.2,1.5,196.4,0.6,32.7,27.7
남해도남안1_연안,2016-02-01,127.8844444,34.53805556,513.3,33.86,9.79,0.55,7.8,9.69,8.37,405.0,3.9,16.7,111.2,2.5,120.5,0.37,5.4,41.8
남해도남안1_연안,2016-05-01,127.8844444,34.53805556,105.2,32.83,18.49,0.19,12.2,8.66,8.14,81.1,1.7,3.2,3.2,7.3,14.8,0.65,10.0,8.6
남해도남안1_연안,2016-08-01,127.8844444,34.53805556,122.5,32.2,27.43,0.22,8.4,7.22,8.2,78.5,0.6,3.2,2.9,8.0,8.8,1.58,5.3,14.2
남해도남안1_연안,2016-11-01,127.8844444,34.53805556,226.5,32.33,17.77,0.4,4.4,7.64,8.1,309.5,31.2,9.7,43.4,9.5,87.0,0.8,12.4,21.0
남해도남안2_연안,2016-02-01,127.9327778,34.63777778,293.8,33.39,7.54,2.5,12.6,10.76,8.35,210.4,2.0,10.7,39.0,2.0,50.7,0.39,9.7,23.1
남해도남안2_연안,2016-05-01,127.9327778,34.63777778,134.3,33.21,18.35,0.09,9.5,8.33,8.12,145.2,1.9,3.1,5.2,8.0,17.7,0.4,10.5,11.4
남해도남안2_연안,2016-08-01,127.9327778,34.63777778,117.8,31.88,27.35,0.16,9.6,6.64,8.2,113.8,0.2,3.4,10.0,10.0,16.6,1.19,6.4,11.4
남해도남안2_연안,2016-11-01,127.9327778,34.63777778,230.0,32.52,18.09,0.39,6.3,7.35,8.1,308.1,32.0,9.1,40.2,5.5,84.5,0.74,12.3,22.6
남해도남안3_연안,2016-02-01,128.0666667,34.61611111,338.7,33.82,9.47,1.41,8.9,10.21,8.27,313.5,3.6,15.1,89.1,5.0,98.9,0.32,6.2,22.8
남해도남안3_연안,2016-05-01,128.0666667,34.61611111,146.1,32.92,18.51,0.1,11.4,8.79,8.17,236.7,1.3,2.9,2.2,7.0,13.7,0.67,10.3,12.8
남해도남안3_연안,2016-08-01,128.0666667,34.61611111,121.0,31.22,28.12,0.16,13.2,6.65,8.19,110.1,1.1,3.3,2.9,9.3,9.3,1.19,5.3,9.0
남해도남안3_연안,2016-11-01,128.0666667,34.61611111,199.1,32.81,18.61,0.74,5.6,7.41,8.12,258.9,19.5,6.9,41.6,4.5,73.4,0.94,12.3,17.7
남해도남안4_연안,2016-02-01,127.9908333,34.71361111,218.8,33.55,8.43,0.78,5.5,10.54,8.28,240.5,2.4,12.8,60.7,4.5,77.0,0.37,13.9,13.0
남해도남안4_연안,2016-05-01,127.9908333,34.71361111,128.9,33.02,18.74,0.33,8.7,8.85,8.14,261.4,2.6,2.8,7.2,4.5,12.3,0.71,2.5,9.8
남해도남안4_연안,2016-08-01,127.9908333,34.71361111,140.0,32.09,28.78,0.76,12.4,6.84,8.19,71.3,0.6,3.3,2.9,4.8,9.7,1.44,6.3,15.3
남해도남안4_연안,2016-11-01,127.9908333,34.71361111,212.9,32.5,18.23,0.13,4.8,7.26,8.02,317.9,33.1,9.3,39.9,4.9,88.3,0.8,15.3,19.1
남해도남안5_연안,2016-02-01,127.7819444,34.55888889,339.7,33.75,9.41,0.69,18.3,9.79,8.38,380.8,3.8,15.6,101.6,2.0,110.8,0.37,5.5,21.9
남해도남안5_연안,2016-05-01,127.7819444,34.55888889,143.9,32.84,18.02,0.7,12.5,8.74,8.18,126.3,2.2,2.9,4.5,5.5,8.9,0.84,2.2,11.6
남해도남안5_연안,2016-08-01,127.7819444,34.55888889,157.0,32.51,26.02,2.44,4.5,7.13,8.14,95.5,0.8,5.1,2.6,5.0,11.6,1.33,8.1,21.1
남해도남안5_연안,2016-11-01,127.7819444,34.55888889,211.4,31.8,17.21,0.12,6.1,7.65,8.11,359.1,30.0,12.2,58.8,2.2,107.8,0.9,19.1,22.8
대산연안1_연안,2016-02-01,126.4755556,37.05222222,569.2,31.91,3.84,0.81,14.6,11.29,8.12,626.3,1.9,28.4,239.5,0.7,259.3,1.36,17.9,50.2
대산연안1_연안,2016-05-01,126.4755556,37.05222222,327.4,31.56,12.92,2.08,15.1,8.68,8.14,205.6,5.8,13.2,193.6,2.1,206.8,0.87,7.4,42.8
대산연안1_연안,2016-08-01,126.4755556,37.05222222,395.4,30.9,23.87,1.22,5.9,6.51,7.89,351.4,20.9,18.9,98.0,2.8,170.9,0.95,52.1,37.3
대산연안1_연안,2016-11-01,126.4755556,37.05222222,367.4,31.71,16.57,0.35,14.5,7.52,8.03,558.6,2.5,37.1,208.6,1.4,222.0,1.01,10.8,45.4
대산연안2_연안,2016-02-01,126.3788889,37.04472222,508.7,32.13,4.19,1.05,9.3,11.17,8.15,598.2,1.1,26.6,211.8,0.7,218.6,1.64,5.6,69.2
대산연안2_연안,2016-05-01,126.3788889,37.04472222,435.2,31.68,12.21,2.02,14.8,8.73,8.12,232.7,7.2,14.0,194.1,1.7,208.3,0.82,7.1,42.6
대산연안2_연안,2016-08-01,126.3788889,37.04472222,375.7,31.08,23.68,1.93,3.6,7.12,7.98,294.5,18.3,16.1,82.3,2.5,145.0,1.1,44.4,36.0
대산연안2_연안,2016-11-01,126.3788889,37.04472222,378.4,31.84,16.9,0.19,20.0,7.42,8.04,515.7,2.0,33.5,183.9,2.0,195.6,0.93,9.8,45.2
대산연안3_연안,2016-02-01,126.3736111,37.07916667,518.5,32.02,3.94,1.02,9.5,11.17,8.12,540.7,1.5,27.7,227.2,0.8,240.3,1.78,11.6,60.7
대산연안3_연안,2016-05-01,126.3736111,37.07916667,436.4,31.7,12.16,1.14,12.2,8.76,8.12,241.6,8.8,14.1,192.7,2.0,207.8,0.87,6.3,39.4
대산연안3_연안,2016-08-01,126.3736111,37.07916667,384.6,31.05,23.52,1.34,7.6,6.67,7.89,286.2,20.1,15.8,86.5,2.9,146.7,1.01,40.0,35.3
대산연안3_연안,2016-11-01,126.3736111,37.07916667,387.2,31.83,16.81,0.24,18.9,7.47,8.04,499.2,2.0,33.6,184.8,1.5,197.0,0.98,10.2,49.7
대산연안4_연안,2016-02-01,126.2077778,37.07444444,517.7,31.97,3.79,0.98,8.6,11.26,8.24,521.3,1.5,26.8,222.0,0.5,230.8,1.52,7.4,64.2
대산연안4_연안,2016-05-01,126.2077778,37.07444444,439.2,31.89,11.37,1.04,11.7,8.85,8.11,297.7,6.5,17.2,196.3,2.0,207.9,0.75,5.2,41.5
대산연안4_연안,2016-08-01,126.2077778,37.07444444,316.9,31.43,22.3,1.55,4.6,7.03,7.97,168.1,19.3,10.5,66.4,3.8,104.4,0.95,18.8,27.7
대산연안4_연안,2016-11-01,126.2077778,37.07444444,318.9,32.04,17.38,0.48,11.5,7.37,8.05,427.9,1.5,26.6,136.3,2.1,150.1,0.95,12.2,38.8
대정연안1_연안,2016-02-01,126.2516667,33.2025,221.3,34.53,14.22,0.28,4.3,8.59,8.29,147.7,1.8,7.1,44.3,10.5,53.0,0.99,6.8,9.5
대정연안1_연안,2016-05-01,126.2516667,33.2025,178.9,34.26,16.5,0.04,1.9,8.31,8.13,229.0,2.5,5.9,83.6,10.5,107.1,0.76,21.0,13.3
대정연안1_연안,2016-08-01,126.2516667,33.2025,187.6,28.68,28.04,0.34,3.7,7.32,8.41,121.9,0.4,3.0,18.1,8.0,25.4,1.2,6.8,12.2
대정연안1_연안,2016-11-01,126.2516667,33.2025,149.5,34.18,21.65,1.15,12.4,7.66,8.3,114.1,2.0,3.8,20.5,12.0,33.3,0.68,10.8,12.6
대정연안2_연안,2016-02-01,126.3275,33.22,211.9,34.55,14.61,0.27,3.7,8.46,8.25,177.2,2.5,7.4,51.5,9.5,62.7,0.92,8.7,8.6
대정연안2_연안,2016-05-01,126.3275,33.22,129.6,34.43,16.56,0.05,9.8,8.17,8.28,198.5,2.7,6.0,47.5,10.5,59.3,0.81,9.1,11.6
대정연안2_연안,2016-08-01,126.3275,33.22,128.7,27.85,29.37,0.39,11.8,7.51,8.45,143.6,0.9,3.3,21.8,8.0,36.6,1.42,13.9,7.3
대정연안2_연안,2016-11-01,126.3275,33.22,133.4,34.16,22.13,1.26,3.4,7.76,8.3,110.5,1.9,3.3,15.6,15.0,25.6,0.65,8.1,10.9
대정연안3_연안,2016-02-01,126.2027778,33.23777778,202.6,34.5,14.17,0.34,4.7,8.3,8.29,170.4,2.5,7.6,54.5,7.0,63.4,0.9,6.5,8.5
대정연안3_연안,2016-05-01,126.2027778,33.23777778,135.4,34.3,16.38,0.06,9.0,8.36,8.18,237.0,3.3,8.1,70.7,10.0,90.0,0.57,16.1,10.5
대정연안3_연안,2016-08-01,126.2027778,33.23777778,145.8,28.49,28.71,0.39,2.7,7.63,8.45,160.8,1.2,3.0,5.9,10.0,13.7,1.37,6.6,10.6
대정연안3_연안,2016-11-01,126.2027778,33.23777778,152.3,34.19,21.66,1.56,1.8,7.27,8.29,133.6,2.3,4.2,25.5,12.0,38.6,0.73,10.7,12.8
도암만1_환경관리,2016-02-01,126.86472,34.42778,239.5,32.3,7.53,2.12,11.8,11.29,8.36,66.5,0.9,1.5,3.8,1.5,8.4,0.69,3.7,16.1
도암만1_환경관리,2016-05-01,126.86472,34.42778,217.6,32.82,16.7,2.02,25.1,8.01,8.09,137.0,4.7,3.1,60.3,1.5,70.3,0.71,5.3,18.4
도암만1_환경관리,2016-08-01,126.86472,34.42778,194.0,32.09,25.94,0.89,4.9,6.07,7.98,624.0,5.8,16.6,41.3,1.7,104.0,1.38,56.9,30.9
도암만1_환경관리,2016-11-01,126.86472,34.42778,149.5,31.97,15.52,3.98,15.8,8.49,7.96,67.5,1.1,6.0,7.2,2.0,18.6,1.08,10.3,22.3
도암만2_환경관리,2016-02-01,126.77222,34.45694,97.3,31.41,7.2,9.24,8.1,13.25,8.48,280.9,2.1,8.4,76.4,1.7,80.1,1.24,1.6,9.1
도암만2_환경관리,2016-05-01,126.77222,34.45694,261.7,30.61,18.7,10.53,41.8,9.37,8.2,101.9,1.3,3.1,2.7,0.8,9.7,2.09,5.7,34.6
도암만2_환경관리,2016-08-01,126.77222,34.45694,254.5,31.08,29.85,0.86,11.1,6.37,8.01,1026.6,3.6,17.8,19.1,1.0,33.1,1.49,10.4,53.5
도암만2_환경관리,2016-11-01,126.77222,34.45694,154.1,31.84,15.42,2.96,7.8,8.49,8.05,76.3,1.2,7.3,7.6,2.0,22.8,1.05,14.1,23.1
도암만3_환경관리,2016-02-01,126.77139,34.48417,238.9,30.93,7.07,5.56,8.1,12.71,8.46,164.9,3.5,1.4,46.6,1.5,51.7,1.14,1.6,14.2
도암만3_환경관리,2016-05-01,126.77139,34.48417,286.2,30.61,18.71,11.12,33.9,9.53,8.24,202.4,0.6,2.1,3.8,0.6,10.2,1.89,5.9,38.9
도암만3_환경관리,2016-08-01,126.77139,34.48417,314.0,30.36,29.81,2.7,12.1,6.11,7.98,1504.6,9.4,33.9,44.3,1.0,98.6,1.8,44.9,67.6
도암만3_환경관리,2016-11-01,126.77139,34.48417,154.7,31.8,15.42,4.02,10.6,8.49,8.06,81.1,1.2,7.8,7.7,1.7,19.6,1.03,10.7,22.2
도암만4_환경관리,2016-02-01,126.77639,34.50611,251.0,30.48,7.02,13.56,9.2,12.95,8.47,149.4,2.9,1.3,31.8,1.2,36.2,1.17,1.5,16.7
도암만4_환경관리,2016-05-01,126.77639,34.50611,441.4,28.72,18.96,14.28,36.2,9.1,8.24,540.5,6.7,2.0,67.0,0.8,80.6,2.21,6.9,52.0
도암만4_환경관리,2016-08-01,126.77639,34.50611,316.6,29.79,29.75,3.38,13.9,6.03,7.95,1674.6,12.7,40.8,62.3,0.8,163.0,1.91,88.0,64.7
도암만4_환경관리,2016-11-01,126.77639,34.50611,174.0,31.18,14.64,4.42,11.3,8.75,8.07,128.4,1.2,9.5,10.0,1.3,23.1,1.17,12.0,27.0
도암만5_환경관리,2016-02-01,126.77361,34.53389,259.2,29.35,7.73,5.95,6.8,13.41,8.53,195.8,4.5,1.1,50.7,1.5,56.3,1.21,1.1,12.5
도암만5_환경관리,2016-05-01,126.77361,34.53389,437.0,28.31,19.29,15.84,36.6,8.87,8.22,750.8,6.6,1.9,86.1,0.9,112.4,1.74,19.6,51.5
도암만5_환경관리,2016-08-01,126.77361,34.53389,439.5,29.4,29.64,2.26,15.6,5.98,7.93,2048.1,17.9,53.2,89.7,0.8,217.9,2.18,110.2,95.4
도암만5_환경관리,2016-11-01,126.77361,34.53389,204.7,30.83,14.44,3.38,16.0,8.83,8.08,190.3,1.4,12.4,17.1,1.0,33.7,1.53,15.2,33.9
도암만6_환경관리,2016-02-01,126.77806,34.55944,479.4,,7.18,10.36,12.5,,8.53,404.5,10.2,1.2,153.5,1.0,167.6,2.08,4.0,20.3
도암만6_환경관리,2016-05-01,126.77806,34.55944,512.2,,20.08,14.64,28.7,9.24,8.23,970.6,8.2,1.9,122.2,0.5,139.3,2.01,8.9,64.9
도암만6_환경관리,2016-08-01,126.77806,34.55944,549.3,28.37,30.5,2.38,13.7,5.94,7.92,2412.5,22.4,66.8,139.2,0.7,283.4,2.68,121.8,114.3
도암만6_환경관리,2016-11-01,126.77806,34.55944,286.8,29.94,13.53,2.94,14.8,8.88,8.09,365.3,2.6,18.9,52.4,1.0,91.8,1.64,36.8,43.4
동해연안1_연안,2016-02-01,129.135,37.53555556,252.6,34.06,7.52,0.5,15.4,10.28,8.2,335.3,5.1,13.2,116.1,9.0,128.8,1.57,7.6,15.2
동해연안1_연안,2016-05-01,129.135,37.53555556,278.4,34.1,13.86,0.91,14.0,8.26,8.0,38.1,1.0,1.8,1.4,8.0,39.8,0.79,37.3,18.9
동해연안1_연안,2016-08-01,129.135,37.53555556,138.0,30.28,17.35,0.36,11.9,8.28,8.0,47.7,1.3,1.3,2.3,18.0,12.9,0.83,9.4,7.2
동해연안1_연안,2016-11-01,129.135,37.53555556,140.0,33.39,13.27,0.27,3.4,8.04,8.23,186.8,2.4,5.1,23.7,15.0,34.9,0.87,8.8,17.7
동해연안2_연안,2016-02-01,129.1547222,37.50305556,275.1,33.85,14.15,0.53,11.2,9.96,8.18,302.6,5.0,14.2,118.5,10.0,131.6,1.54,8.1,16.6
동해연안2_연안,2016-05-01,129.1547222,37.50305556,298.1,34.15,13.77,0.63,9.4,7.39,8.02,21.0,1.0,2.0,0.7,10.4,8.2,0.6,6.5,19.2
동해연안2_연안,2016-08-01,129.1547222,37.50305556,130.5,33.08,19.5,1.14,2.9,8.03,8.02,60.2,1.7,1.4,4.9,13.5,16.1,1.09,9.5,8.5
동해연안2_연안,2016-11-01,129.1547222,37.50305556,150.2,33.42,13.55,0.36,4.4,8.09,8.2,211.2,3.2,6.2,37.1,13.0,50.3,2.51,10.0,17.9
동해연안3_연안,2016-02-01,129.1522222,37.52333333,268.9,34.1,8.11,0.43,17.8,9.93,8.19,271.2,3.7,13.9,103.2,13.0,113.4,0.85,6.6,15.9
동해연안3_연안,2016-05-01,129.1522222,37.52333333,257.5,34.15,13.65,0.31,10.2,8.26,8.0,40.2,1.0,1.7,0.8,10.2,7.3,0.51,5.5,16.0
동해연안3_연안,2016-08-01,129.1522222,37.52333333,121.0,30.95,18.65,0.42,10.1,7.87,8.0,80.5,1.3,1.2,2.7,19.5,13.7,0.94,9.7,7.4
동해연안3_연안,2016-11-01,129.1522222,37.52333333,136.1,33.45,13.64,0.28,5.4,8.15,8.22,185.1,3.1,5.1,25.0,16.0,34.5,0.96,6.4,14.8
동해연안4_연안,2016-02-01,129.115,37.61138889,278.3,34.09,7.94,0.5,15.5,10.0,8.18,321.3,5.5,14.2,123.1,10.5,142.6,1.88,14.1,17.7
동해연안4_연안,2016-05-01,129.115,37.61138889,86.6,34.12,13.58,0.37,6.4,7.92,7.98,51.1,1.0,1.8,1.2,10.2,7.5,0.49,5.2,7.9
동해연안4_연안,2016-08-01,129.115,37.61138889,120.1,30.33,20.24,0.29,6.6,7.91,8.01,77.8,1.2,1.1,1.7,13.0,15.5,0.92,12.6,7.2
동해연안4_연안,2016-11-01,129.115,37.61138889,140.2,33.46,13.37,0.36,3.5,8.06,8.24,197.1,2.8,5.3,27.1,16.0,39.6,0.92,9.7,15.3
동해연안H1_항만,2016-02-01,129.1152778,37.54666667,318.5,33.94,7.88,2.4,7.1,10.32,8.2,300.4,4.9,13.4,98.0,4.0,114.2,1.25,11.4,21.1
동해연안H1_항만,2016-08-01,129.1152778,37.54666667,240.9,33.08,19.93,4.94,27.6,8.69,8.02,50.8,0.4,1.0,4.8,4.3,35.2,1.56,30.1,22.4
동해연안H2_항만,2016-02-01,129.1402778,37.49666667,254.0,33.96,7.82,3.82,9.4,11.07,8.26,287.1,4.8,12.9,94.4,4.0,119.2,1.57,20.0,16.2
동해연안H2_항만,2016-08-01,129.1402778,37.49666667,152.7,33.14,18.5,2.56,4.95,8.56,8.01,39.7,1.7,1.5,10.1,3.2,21.9,0.97,10.1,14.5
득량만1_환경관리,2016-02-01,127.21861,34.70667,294.4,31.55,5.55,5.32,13.1,12.0,8.46,5.2,0.5,1.1,5.7,1.2,15.6,1.46,9.4,36.2
득량만1_환경관리,2016-05-01,127.21861,34.70667,210.4,32.28,20.62,1.3,13.7,8.07,8.13,237.0,1.0,3.0,4.6,1.9,11.6,1.08,6.0,23.2
득량만1_환경관리,2016-08-01,127.21861,34.70667,289.0,32.17,30.69,0.9,19.2,5.69,8.05,1337.7,0.9,24.5,1.9,2.0,6.3,2.51,3.4,64.4
득량만1_환경관리,2016-11-01,127.21861,34.70667,231.4,30.52,14.29,1.2,8.2,7.98,8.16,351.9,1.7,12.7,13.9,1.2,37.3,1.47,21.7,31.6
득량만2_환경관리,2016-02-01,127.13944,34.63944,174.0,32.29,6.02,3.32,10.0,11.86,8.36,41.0,0.4,1.1,4.7,2.0,10.1,1.05,4.9,15.6
득량만2_환경관리,2016-05-01,127.13944,34.63944,222.4,32.53,19.29,0.84,14.1,8.62,8.19,215.8,0.7,3.0,4.1,3.5,13.7,1.0,8.9,20.5
득량만2_환경관리,2016-08-01,127.13944,34.63944,198.1,32.32,29.71,0.09,4.5,5.21,8.12,1209.8,0.9,14.0,1.8,2.5,9.6,1.46,6.9,38.3
득량만2_환경관리,2016-11-01,127.13944,34.63944,207.5,31.26,15.31,1.58,17.3,8.03,8.2,181.5,0.5,6.4,3.7,1.4,12.8,1.31,8.6,26.0
득량만3_환경관리,2016-02-01,127.05083,34.52167,201.6,33.42,8.75,0.77,18.4,10.45,8.37,391.4,2.3,12.6,96.5,1.2,104.7,0.63,5.8,14.8
득량만3_환경관리,2016-05-01,127.05083,34.52167,170.4,32.94,19.24,0.55,10.2,8.59,8.21,83.2,1.3,3.0,5.0,3.8,15.4,0.82,9.0,14.7
득량만3_환경관리,2016-08-01,127.05083,34.52167,167.2,32.4,26.1,0.58,3.3,6.21,8.2,716.7,0.9,5.3,1.8,3.9,8.9,1.19,6.3,24.2
득량만3_환경관리,2016-11-01,127.05083,34.52167,222.6,31.22,15.11,1.98,10.4,8.24,8.22,251.8,0.4,7.2,2.7,1.2,12.7,1.41,9.6,27.2
득량만4_환경관리,2016-02-01,127.03111,34.595,215.3,32.01,6.58,3.58,8.3,12.74,8.47,22.9,0.2,1.1,1.7,1.2,9.0,1.34,7.2,22.9
득량만4_환경관리,2016-05-01,127.03111,34.595,256.5,32.03,21.78,2.32,16.7,8.4,8.22,96.7,0.6,2.3,2.3,1.5,8.3,1.41,5.5,24.1
득량만4_환경관리,2016-08-01,127.03111,34.595,252.1,32.38,29.55,3.32,9.1,6.36,7.99,1195.7,0.8,11.4,1.1,2.0,7.8,2.35,5.9,51.6
득량만4_환경관리,2016-11-01,127.03111,34.595,244.7,30.68,13.87,1.83,11.5,8.0,8.17,436.7,0.7,12.3,5.2,1.0,25.6,1.5,19.7,34.8
득량만5_환경관리,2016-02-01,127.04111,34.48389,230.7,33.39,8.68,0.84,21.7,10.31,8.27,382.6,2.3,12.9,97.3,1.0,105.3,2.44,5.8,16.0
득량만5_환경관리,2016-05-01,127.04111,34.48389,174.2,33.28,18.04,1.24,7.5,8.3,8.16,230.0,2.8,2.6,13.0,2.0,22.9,0.79,7.0,15.6
득량만5_환경관리,2016-08-01,127.04111,34.48389,159.3,32.32,24.8,3.87,8.1,6.26,8.18,472.6,1.7,1.7,5.2,3.0,7.5,1.33,0.6,22.3
득량만5_환경관리,2016-11-01,127.04111,34.48389,199.5,31.92,16.03,1.03,9.0,8.19,8.19,75.6,0.8,4.7,4.5,1.2,14.8,1.24,9.6,21.2
마산만1_환경관리,2016-02-01,128.58333,35.19583,368.1,32.27,7.04,7.19,11.8,12.5,8.55,81.2,1.5,3.5,25.6,3.0,43.7,2.0,16.6,37.6
마산만1_환경관리,2016-05-01,128.58333,35.19583,417.4,31.2,17.65,13.75,12.1,13.74,8.53,21.0,0.9,5.9,8.7,1.8,21.6,4.56,12.0,58.6
마산만1_환경관리,2016-08-01,128.58333,35.19583,354.6,29.96,24.74,3.45,9.6,8.94,8.32,179.5,1.2,4.2,5.9,2.0,20.9,4.27,13.9,55.5
마산만1_환경관리,2016-11-01,128.58333,35.19583,461.1,31.12,17.85,1.57,4.0,6.24,8.0,781.6,45.6,23.6,132.2,2.3,266.9,1.68,89.2,44.9
마산만10_환경관리,2016-02-01,128.57472,35.19444,413.7,32.16,7.01,7.36,17.9,12.16,8.5,74.5,2.0,2.1,22.7,2.5,35.6,2.07,10.9,28.3
마산만10_환경관리,2016-05-01,128.57472,35.19444,288.9,31.02,17.8,13.8,7.9,,8.59,8.0,0.3,4.9,7.4,1.4,21.6,4.92,13.9,40.1
마산만10_환경관리,2016-08-01,128.57472,35.19444,435.6,30.25,23.8,1.07,27.9,6.96,8.21,901.4,1.1,32.4,3.9,1.5,22.1,4.28,17.1,68.6
마산만10_환경관리,2016-11-01,128.57472,35.19444,503.0,31.05,17.66,1.12,5.4,6.6,7.99,936.1,48.0,26.2,187.5,3.3,336.4,1.47,100.9,43.0
마산만11_환경관리,2016-02-01,128.57694,35.19889,470.4,32.23,6.65,7.96,23.9,12.8,7.27,65.6,1.5,3.3,15.6,2.5,36.7,2.17,19.5,36.1
마산만11_환경관리,2016-05-01,128.57694,35.19889,575.4,30.67,18.06,12.15,11.1,,8.57,66.1,1.4,5.3,3.6,1.4,20.4,4.97,15.5,73.1
마산만11_환경관리,2016-08-01,128.57694,35.19889,420.6,29.66,24.84,3.13,32.1,9.94,8.33,198.1,0.4,4.5,3.9,1.5,24.6,4.88,20.3,66.5
마산만11_환경관리,2016-11-01,128.57694,35.19889,535.2,31.05,17.83,2.44,4.1,5.8,7.96,879.6,45.9,28.7,148.8,2.5,320.1,1.9,125.4,52.3
마산만12_환경관리,2016-02-01,128.58056,35.20139,484.1,32.28,7.05,13.08,18.9,12.85,8.6,49.1,1.3,3.0,10.9,2.0,35.7,2.32,23.5,40.9
마산만12_환경관리,2016-05-01,128.58056,35.20139,607.7,30.52,18.0,13.65,9.7,13.87,8.53,98.9,1.6,4.9,2.2,1.4,22.8,4.47,19.0,73.4
마산만12_환경관리,2016-08-01,128.58056,35.20139,475.5,30.12,24.21,4.8,46.8,8.36,8.22,182.5,0.5,4.4,4.0,1.5,20.2,5.22,15.8,79.6
마산만12_환경관리,2016-11-01,128.58056,35.20139,496.1,31.1,17.95,2.52,7.0,6.19,7.99,829.9,43.7,26.6,140.0,2.6,293.2,1.79,109.5,49.3
마산만13_환경관리,2016-02-01,128.58639,35.20611,491.0,32.21,7.48,8.92,19.9,12.25,8.57,115.7,2.2,4.6,40.7,3.0,76.7,1.78,33.8,32.8
마산만13_환경관리,2016-05-01,128.58639,35.20611,594.2,30.65,17.9,16.3,16.5,12.91,8.46,162.4,1.5,7.5,6.5,1.3,32.5,4.02,24.6,77.6
마산만13_환경관리,2016-08-01,128.58639,35.20611,434.6,28.09,27.73,1.35,6.9,10.73,8.33,85.2,0.2,4.2,4.4,1.5,20.8,5.5,16.2,67.4
마산만13_환경관리,2016-11-01,128.58639,35.20611,492.7,31.24,17.93,2.18,7.1,6.19,7.99,832.4,45.5,28.4,147.6,2.1,313.6,1.68,120.5,49.8
마산만14_환경관리,2016-02-01,128.58694,35.20917,552.1,32.43,7.07,11.76,19.9,12.6,8.59,103.0,1.8,4.4,35.1,2.2,79.7,2.82,42.7,40.0
마산만14_환경관리,2016-05-01,128.58694,35.20917,606.1,30.06,17.99,15.35,8.1,11.32,8.34,507.2,6.8,5.5,62.8,1.3,90.2,3.52,20.7,73.7
마산만14_환경관리,2016-08-01,128.58694,35.20917,486.4,28.6,27.02,6.6,33.6,10.11,8.32,249.8,5.9,4.0,34.3,1.5,53.2,5.36,12.9,76.0
마산만14_환경관리,2016-11-01,128.58694,35.20917,471.1,31.33,18.03,2.87,5.9,6.48,8.0,783.8,45.6,24.8,135.8,2.2,273.5,1.63,92.2,47.7
마산만15_환경관리,2016-02-01,128.59639,35.2075,462.3,32.28,7.39,7.04,10.8,12.28,8.57,62.8,1.8,3.7,22.3,3.0,39.0,2.15,15.0,29.5
마산만15_환경관리,2016-05-01,128.59639,35.2075,675.1,31.06,17.6,11.55,9.9,11.71,8.36,434.9,2.4,5.3,25.9,1.3,47.9,3.73,19.6,89.1
마산만15_환경관리,2016-08-01,128.59639,35.2075,553.9,29.89,24.28,6.3,16.2,10.91,8.36,342.4,1.1,16.7,4.2,1.5,20.6,5.75,15.3,106.7
마산만15_환경관리,2016-11-01,128.59639,35.2075,420.9,31.23,18.0,2.42,5.6,6.11,8.0,758.0,44.5,23.4,120.4,2.5,252.6,1.63,87.6,41.7
마산만2_환경관리,2016-02-01,128.60417,35.14722,286.6,32.51,6.74,7.92,13.3,12.5,8.58,25.4,0.4,1.7,2.3,3.5,7.2,2.0,4.5,26.6
마산만2_환경관리,2016-05-01,128.60417,35.14722,283.0,31.58,17.54,10.2,9.0,13.16,8.5,24.3,0.5,6.0,6.3,2.2,16.7,3.85,9.8,27.1
마산만2_환경관리,2016-08-01,128.60417,35.14722,253.4,31.07,24.44,2.39,8.7,5.49,8.11,195.9,1.1,3.3,4.4,3.0,51.5,2.97,46.0,42.7
마산만2_환경관리,2016-11-01,128.60417,35.14722,399.7,31.23,17.48,3.12,3.4,7.41,8.01,716.7,43.3,18.8,123.2,4.0,204.2,1.23,37.8,36.8
마산만3_환경관리,2016-02-01,128.58972,35.1675,325.4,32.38,6.63,7.38,14.7,12.39,8.59,24.5,0.6,1.3,3.2,3.0,8.4,2.6,4.6,28.1
마산만3_환경관리,2016-05-01,128.58972,35.1675,311.3,31.57,17.05,15.9,11.5,13.5,8.53,47.0,0.7,6.1,3.9,1.5,18.1,4.28,13.4,41.4
마산만3_환경관리,2016-08-01,128.58972,35.1675,289.1,29.91,24.78,2.04,9.5,8.18,8.33,45.7,0.7,3.3,3.6,2.5,19.3,4.17,15.0,42.1
