project_name,station,일시,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],year,month,quarter,year_quarter
해양환경측정망,군산연안9_연안,2015-05-17,126.45,35.97916667,320.533,30.3906,15.6136,3.22,6.4,8.69472,8.19,132.496,1.19,2.821,11.144,3.9,27.286,2.64098,14.952,21.4204,2015,5,2,20152
해양환경측정망,군산연안9_연안,2015-08-16,126.45,35.97916667,453.215,30.9867,27.5506,24.75,3.5,8.3366,8.14,265.608,0.966,9.548,2.478,2.3,11.998,2.1456,8.554,36.957,2015,8,3,20153
해양환경측정망,군산연안9_연안,2015-11-15,126.45,35.97916667,372.121,31.5462,15.625,0.848,10.4,8.43437,8.03,548.688,47.152,27.342,105.546,1.7,178.542,1.37282,25.844,34.7994,2015,11,4,20154
해양환경측정망,기장연안1_연안,2015-02-02,129.2802778,35.28333333,197.945,34.19,12.21,1.028,3.2,8.67146,8.12,334.2,6.51,14.756,99.792,4.5,108.892,0.770187,2.59,14.9439,2015,2,1,20151
해양환경측정망,기장연안1_연안,2015-05-06,129.2802778,35.28333333,370.418,33.9107,13.4897,1.516,6.4,7.93473,8.16,365.484,4.564,13.702,96.264,2.0,121.786,0.702133,20.958,24.6162,2015,5,2,20152
해양환경측정망,기장연안1_연안,2015-08-05,129.2802778,35.28333333,315.813,33.7111,15.8431,4.16,9.4,7.53493,8.08,155.65,1.246,4.929,7.686,2.8,9.1,0.727524,0.168,22.5813,2015,8,3,20153
해양환경측정망,기장연안1_연안,2015-11-03,129.2802778,35.28333333,235.14,32.7894,17.2129,1.884,3.7,7.70741,8.22,307.468,4.942,9.765,58.814,4.3,67.242,1.09959,3.486,16.5435,2015,11,4,20154
해양환경측정망,기장연안2_연안,2015-02-01,129.2166667,35.16666667,335.87,34.19,12.2,1.564,26.0,8.65449,8.16,234.5,6.468,13.609,78.4,4.0,103.32,0.522627,18.452,23.9549,2015,2,1,20151
해양환경측정망,기장연안2_연안,2015-05-06,129.2166667,35.16666667,357.856,33.7516,13.5621,2.58,7.4,8.19291,8.06,307.188,5.838,11.067,104.51,2.1,133.588,1.02231,23.24,22.0528,2015,5,2,20152
해양환경측정망,기장연안2_연안,2015-08-05,129.2166667,35.16666667,261.305,33.2826,18.8165,5.58,6.5,8.17583,8.18,184.0,4.326,12.4,63.42,3.0,68.824,1.39776,1.078,30.105,2015,8,3,20153
해양환경측정망,기장연안2_연안,2015-11-03,129.2166667,35.16666667,235.562,32.8524,17.0645,1.386,3.3,7.36602,8.21,322.56,4.816,11.377,68.824,4.1,80.528,1.26876,6.888,16.2883,2015,11,4,20154
해양환경측정망,기장연안3_연안,2015-02-02,129.2916667,35.3,248.966,34.22,12.4,1.536,7.2,8.80721,8.13,329.2,6.034,13.857,94.598,3.0,103.46,0.572139,2.828,17.5947,2015,2,1,20151
해양환경측정망,기장연안3_연안,2015-05-06,129.2916667,35.3,352.984,33.9011,13.4831,1.66,7.8,7.91752,8.17,392.476,4.466,14.012,92.302,2.4,117.292,0.853794,20.524,25.5837,2015,5,2,20152
해양환경측정망,기장연안3_연안,2015-08-05,129.2916667,35.3,298.453,33.7528,17.0281,3.42,5.1,7.86404,8.09,348.46,5.334,18.662,107.87,2.9,114.184,0.46974,0.98,31.5382,2015,8,3,20153
해양환경측정망,기장연안3_연안,2015-11-03,129.2916667,35.3,228.875,32.7566,19.3226,0.854,2.54,7.52358,8.2,293.216,4.382,9.951,59.024,4.0,68.432,0.964258,5.026,15.788,2015,11,4,20154
해양환경측정망,기장연안4_연안,2015-02-02,129.2522222,35.265,206.315,34.18,12.24,0.784,5.1,8.926,8.13,348.7,5.236,14.756,97.496,2.5,105.35,0.440107,2.618,15.7644,2015,2,1,20151
해양환경측정망,기장연안4_연안,2015-05-06,129.2522222,35.265,308.53,33.725,14.4807,5.15,6.4,9.65593,8.25,274.736,4.452,5.425,49.098,2.2,59.92,1.22452,6.37,25.1122,2015,5,2,20152
해양환경측정망,기장연안4_연안,2015-08-05,129.2522222,35.265,341.124,33.9509,14.3331,2.54,5.2,6.89403,8.03,117.88,2.296,9.796,26.026,2.7,29.4,0.521297,1.078,37.9741,2015,8,3,20153
해양환경측정망,기장연안4_연안,2015-11-03,129.2522222,35.265,217.207,32.6603,17.9961,1.31,12.8,7.69428,8.21,262.696,3.682,8.308,46.256,4.9,55.566,0.710506,5.628,13.8164,2015,11,4,20154
해양환경측정망,기장연안H1_항만,2015-02-02,129.2286111,35.22277778,741.164,34.29,10.08,1.332,3.9,6.85571,7.97,386.5,8.134,64.077,121.17,3.0,345.52,1.54587,216.216,88.704,2015,2,1,20151
해양환경측정망,기장연안H1_항만,2015-08-05,129.2286111,35.22277778,303.6,33.7101,17.9884,4.4,15.4,8.17583,8.18,130.088,3.7,13.919,77.1,2.1,87.898,1.32902,7.098,40.2808,2015,8,3,20153
해양환경측정망,낙동강하구1_하구역,2015-02-25,128.935,35.10722,2352.06,,9.33,11.36,8.6,12.75,8.38,647.668,30.296,6.262,,0.9,2144.51,4.40215,25.774,44.1924,2015,2,1,20151
해양환경측정망,낙동강하구1_하구역,2015-05-28,128.935,35.10722,1151.13,,20.9369,7.76,16.1,8.33,7.73,1678.46,11.088,1.302,593.32,1.7,681.296,3.79111,76.888,47.2908,2015,5,2,20152
해양환경측정망,낙동강하구1_하구역,2015-08-06,128.935,35.10722,1238.88,,26.3641,11.7333,0.0124,8.1934,8.44,1079.43,61.208,10.199,,1.3,989.688,5.00169,53.354,39.5303,2015,8,3,20153
해양환경측정망,낙동강하구1_하구역,2015-11-27,128.935,35.10722,1096.74,,14.9403,1.958,6.8,9.89691,8.2,2266.85,14.364,32.333,,0.7,1090.85,2.27462,89.852,38.7202,2015,11,4,20154
해양환경측정망,낙동강하구10_하구역,2015-02-25,128.91972,35.04472,1645.84,33.3912,11.5404,2.42,5.4,10.53,8.34,669.144,24.15,7.347,,2.1,1439.3,2.00098,0.252,23.9593,2015,2,1,20151
해양환경측정망,낙동강하구10_하구역,2015-05-28,128.91972,35.04472,732.629,29.7823,20.1735,4.53,6.8,9.97,8.33,445.368,8.428,1.085,125.832,2.2,155.008,3.6172,20.748,46.3366,2015,5,2,20152
해양환경측정망,낙동강하구10_하구역,2015-08-06,128.91972,35.04472,177.747,32.8594,20.532,4.6,0.0076,9.78546,8.28,100.212,0.476,1.24,1.106,2.6,2.478,1.72356,0.896,14.7244,2015,8,3,20153
해양환경측정망,낙동강하구10_하구역,2015-11-27,128.91972,35.04472,845.447,28.4271,14.522,0.526,3.6,8.0414,8.17,718.032,50.428,32.581,104.846,1.1,205.044,1.91275,49.77,37.2745,2015,11,4,20154
해양환경측정망,낙동강하구2_하구역,2015-02-25,128.93167,35.09972,1731.91,,9.3178,2.72,6.8,11.83,8.13,718.2,24.052,4.743,,2.1,1594.78,2.56016,38.388,24.9848,2015,2,1,20151
해양환경측정망,낙동강하구2_하구역,2015-05-28,128.93167,35.09972,1049.03,,20.8559,4.05,7.9,8.13,8.01,1261.88,11.536,1.147,499.016,1.7,620.858,3.70416,110.306,46.9411,2015,5,2,20152
해양환경측정망,낙동강하구2_하구역,2015-08-06,128.93167,35.09972,1252.75,,26.2504,11.22,0.0096,8.12888,8.47,1115.8,59.892,13.175,,1.1,996.926,4.88341,49.938,38.6573,2015,8,3,20153
해양환경측정망,낙동강하구2_하구역,2015-11-27,128.93167,35.09972,908.989,,15.1061,2.32,4.7,9.3093,7.99,2629.59,17.458,34.317,,1.0,907.928,2.154,62.594,36.4256,2015,11,4,20154
해양환경측정망,낙동강하구3_하구역,2015-02-25,128.92889,35.08944,1392.01,,9.2358,0.994,6.0,11.68,8.24,31.948,20.286,9.083,,2.0,1290.79,1.95164,89.768,24.7163,2015,2,1,20151
해양환경측정망,낙동강하구3_하구역,2015-05-28,128.92889,35.08944,1051.55,,21.3873,5.07,10.8,8.03,8.02,1434.8,11.788,1.147,486.262,1.0,580.636,3.63459,82.586,45.6242,2015,5,2,20152
해양환경측정망,낙동강하구3_하구역,2015-08-06,128.92889,35.08944,1114.8,,25.7489,9.06667,0.01,7.98769,8.36,1177.82,55.524,13.671,,1.1,910.826,4.66374,53.046,39.8672,2015,8,3,20153
해양환경측정망,낙동강하구3_하구역,2015-11-27,128.92889,35.08944,924.408,,14.3444,0.644,2.6,8.94454,7.98,1770.92,23.66,36.766,607.362,1.2,712.516,2.27462,81.494,37.4303,2015,11,4,20154
해양환경측정망,낙동강하구4_하구역,2015-02-25,128.92611,35.08167,1596.04,,9.1898,2.5,7.8,10.39,8.3,30.044,22.764,7.223,,1.4,1589.57,2.32991,76.02,22.8737,2015,2,1,20151
해양환경측정망,낙동강하구4_하구역,2015-05-28,128.92611,35.08167,1018.45,30.5097,19.1789,5.88,6.8,8.92,8.2,1393.78,13.314,1.209,497.574,1.4,559.79,3.59981,48.902,48.7986,2015,5,2,20152
해양환경측정망,낙동강하구4_하구역,2015-08-06,128.92611,35.08167,241.108,31.5266,21.721,5.826,0.016,9.05142,8.22,329.532,2.66,2.883,21.868,2.0,25.228,5.55931,0.7,25.4107,2015,8,3,20153
해양환경측정망,낙동강하구4_하구역,2015-11-27,128.92611,35.08167,736.211,27.3549,13.3586,0.542,7.3,8.45146,8.05,1427.02,35.21,38.657,325.738,1.3,418.964,1.63704,58.016,42.1488,2015,11,4,20154
해양환경측정망,낙동강하구5_하구역,2015-02-25,128.95222,35.10417,2131.08,,10.1281,12.96,8.6,11.55,8.37,823.396,27.202,7.44,,2.1,2011.02,3.30024,72.338,32.0273,2015,2,1,20151
해양환경측정망,낙동강하구5_하구역,2015-05-28,128.95222,35.10417,1396.27,,19.1961,10.5,9.4,8.83,8.13,1234.6,19.376,1.116,452.27,1.7,666.61,4.1737,194.964,64.1055,2015,5,2,20152
해양환경측정망,낙동강하구5_하구역,2015-08-06,128.95222,35.10417,1400.93,31.2303,23.5201,28.32,0.008,9.6076,8.33,1092.92,61.586,1.643,,1.1,1049.92,6.15073,32.228,43.6458,2015,8,3,20153
해양환경측정망,낙동강하구5_하구역,2015-11-27,128.95222,35.10417,949.031,,15.477,0.486,2.1,8.4372,7.91,1238.58,36.232,38.967,295.47,1.2,387.884,1.96445,56.182,40.3127,2015,11,4,20154
해양환경측정망,낙동강하구6_하구역,2015-02-25,128.95028,35.09389,1684.38,,9.0856,4.38,8.6,10.71,8.32,702.38,23.408,7.688,,1.9,1597.34,2.42859,72.898,29.1499,2015,2,1,20151
해양환경측정망,낙동강하구6_하구역,2015-05-28,128.95028,35.09389,1348.3,,19.2453,5.22,16.0,8.59,8.15,1123.53,15.106,1.147,372.652,1.7,498.218,4.29543,110.46,61.9845,2015,5,2,20152
해양환경측정망,낙동강하구6_하구역,2015-08-06,128.95028,35.09389,1329.89,,24.5227,24.64,0.0056,9.89429,8.58,1188.38,60.452,0.775,,1.3,936.502,5.89726,21.588,44.494,2015,8,3,20153
해양환경측정망,낙동강하구6_하구역,2015-11-27,128.95028,35.09389,957.862,27.4572,15.4739,0.49,2.4,8.27663,8.02,909.664,43.344,36.89,151.62,1.2,237.552,1.2924,42.588,37.4638,2015,11,4,20154
해양환경측정망,낙동강하구7_하구역,2015-02-25,128.94694,35.08611,1660.27,,9.0019,3.3,14.6,10.74,8.32,711.732,23.8,6.634,,2.0,1649.14,2.54371,64.82,23.6536,2015,2,1,20151
해양환경측정망,낙동강하구7_하구역,2015-05-28,128.94694,35.08611,1388.54,,19.597,4.68,19.6,8.67,8.09,680.316,10.64,1.302,181.832,1.6,372.064,4.5215,179.592,66.4104,2015,5,2,20152
해양환경측정망,낙동강하구7_하구역,2015-08-06,128.94694,35.08611,999.447,27.4525,23.6127,22.56,0.0072,9.31237,8.4,1307.35,54.04,2.139,584.724,1.3,642.698,5.06928,3.934,42.3531,2015,8,3,20153
해양환경측정망,낙동강하구7_하구역,2015-11-27,128.94694,35.08611,939.2,,15.25,0.596,3.2,8.27663,8.15,1047.34,41.328,36.518,219.548,1.5,299.95,2.29186,39.074,37.4223,2015,11,4,20154
해양환경측정망,낙동강하구8_하구역,2015-02-25,128.94417,35.0775,1788.56,,9.1059,2.74,5.8,10.99,8.33,716.576,24.374,5.921,,1.9,1695.75,2.31346,72.912,23.5687,2015,2,1,20151
해양환경측정망,낙동강하구8_하구역,2015-05-28,128.94417,35.0775,1048.66,27.4363,19.6059,3.27,7.4,9.32,8.27,611.94,9.8,1.364,159.418,1.8,225.176,4.1737,55.958,50.8363,2015,5,2,20152
해양환경측정망,낙동강하구8_하구역,2015-08-06,128.94417,35.0775,807.662,32.1068,21.2682,12.72,0.0092,9.39376,8.34,1157.86,38.066,1.736,417.746,1.4,457.646,4.2244,1.834,36.1352,2015,8,3,20153
해양환경측정망,낙동강하구8_하구역,2015-11-27,128.94417,35.0775,885.374,,14.4667,0.546,5.3,8.24361,8.15,855.148,45.836,34.658,143.724,1.3,250.054,2.154,60.494,39.6722,2015,11,4,20154
해양환경측정망,낙동강하구9_하구역,2015-02-25,128.92528,35.06222,1715.46,,9.6395,2.8,6.8,11.02,8.32,717.304,23.534,6.231,,2.0,1656.19,1.72139,71.974,22.3615,2015,2,1,20151
해양환경측정망,낙동강하구9_하구역,2015-05-28,128.92528,35.06222,737.809,28.486,20.1469,4.11,22.8,9.85,8.32,577.388,10.542,1.054,149.086,1.8,197.4,2.60856,37.772,44.3002,2015,5,2,20152
해양환경측정망,낙동강하구9_하구역,2015-08-06,128.92528,35.06222,356.897,31.8377,21.6231,8.2,0.0072,9.20661,8.26,460.46,9.73,1.426,95.606,2.0,106.624,2.33187,1.288,25.9293,2015,8,3,20153
해양환경측정망,낙동강하구9_하구역,2015-11-27,128.92528,35.06222,859.382,,13.7565,0.498,4.2,8.00471,8.19,724.752,50.008,33.201,108.668,1.1,224.28,2.25739,65.604,33.2252,2015,11,4,20154
해양환경측정망,낙동강하구1_환경관리,2015-02-05,128.92722,35.01278,297.789,34.03,11.58,1.932,8.1,8.89206,8.14,342.41,7.574,14.539,109.284,2.0,123.634,0.26864,6.776,23.8192,2015,2,1,20151
해양환경측정망,낙동강하구1_환경관리,2015-05-15,128.92722,35.01278,557.576,31.3838,15.0538,9.97333,7.2,10.1661,8.46,344.54,2.408,5.208,46.69,1.9,63.504,1.16273,14.406,30.6881,2015,5,2,20152
해양환경측정망,낙동강하구1_환경관리,2015-08-06,128.92722,35.01278,298.514,32.4224,22.8984,3.33,9.6,10.9646,8.32,113.904,1.036,0.93,5.936,3.2,8.54,3.55924,1.568,27.2022,2015,8,3,20153
해양환경측정망,낙동강하구1_환경관리,2015-11-05,128.92722,35.01278,208.624,32.6934,17.6676,2.82,4.13333,7.52358,8.19,328.412,4.116,6.789,41.678,4.8,50.022,1.10725,4.228,17.1282,2015,11,4,20154
해양환경측정망,낙동강하구2_환경관리,2015-02-03,128.96667,34.97639,288.1,34.02,12.0,1.342,4.5,8.926,8.14,339.0,7.168,12.865,109.522,3.5,120.512,0.139693,3.822,20.2762,2015,2,1,20151
해양환경측정망,낙동강하구2_환경관리,2015-05-15,128.96667,34.97639,276.701,29.9537,16.3534,6.2,7.4,10.0312,8.53,428.596,4.522,4.278,105.868,3.1,117.348,2.19627,6.958,19.5278,2015,5,2,20152
해양환경측정망,낙동강하구2_환경관리,2015-08-06,128.96667,34.97639,324.327,33.1867,20.2513,2.64,5.5,9.11121,8.2,191.52,0.63,1.581,2.086,4.1,7.462,1.64629,4.746,16.4117,2015,8,3,20153
해양환경측정망,낙동강하구2_환경관리,2015-11-05,128.96667,34.97639,181.187,32.4043,18.5259,2.24,8.0,7.94375,8.19,201.124,1.778,1.581,11.984,5.5,17.752,1.4859,3.99,13.8815,2015,11,4,20154
해양환경측정망,낙동강하구3_환경관리,2015-02-05,128.90833,35.0,298.413,34.02,11.63,2.04,19.1,8.7563,8.15,336.17,7.546,13.361,107.954,2.5,121.73,0.236403,6.23,23.5637,2015,2,1,20151
해양환경측정망,낙동강하구3_환경관리,2015-05-15,128.90833,35.0,462.316,29.7693,15.4113,11.1,14.6,9.52545,8.44,295.428,8.12,3.1,245.448,1.8,264.46,1.36495,10.892,31.2254,2015,5,2,20152
해양환경측정망,낙동강하구3_환경관리,2015-08-06,128.90833,35.0,329.024,32.5314,21.4697,3.54,10.2,11.1552,8.34,98.168,0.7,1.426,2.366,3.0,8.932,2.42886,5.866,23.0187,2015,8,3,20153
해양환경측정망,낙동강하구3_환경관리,2015-11-05,128.90833,35.0,196.549,32.5724,17.9391,2.92,2.8,7.62862,8.22,270.508,2.478,3.534,23.982,5.5,31.038,1.27937,4.578,15.5271,2015,11,4,20154
해양환경측정망,낙동강하구4_환경관리,2015-02-05,128.86528,34.99583,322.537,33.64,10.77,2.552,9.4,9.0957,8.15,340.79,7.406,12.989,126.168,2.5,146.286,0.445942,12.712,24.4819,2015,2,1,20151
해양환경측정망,낙동강하구4_환경관리,2015-05-15,128.86528,34.99583,515.924,28.3979,16.4461,15.48,8.8,11.9869,8.61,200.256,2.198,1.891,34.734,1.8,48.93,2.12325,11.998,38.0379,2015,5,2,20152
해양환경측정망,낙동강하구4_환경관리,2015-08-06,128.86528,34.99583,303.6,32.7641,21.1237,2.916,15.7,9.14585,8.19,130.732,0.672,1.798,2.464,3.2,8.904,1.12458,5.768,22.1572,2015,8,3,20153
해양환경측정망,낙동강하구4_환경관리,2015-11-05,128.86528,34.99583,212.925,32.5151,17.5912,2.26,2.8,7.7468,8.21,323.232,4.242,6.572,40.222,5.5,49.868,1.21052,5.404,29.6589,2015,11,4,20154
해양환경측정망,남해도남안1_연안,2015-02-10,127.8844444,34.53805556,300.484,34.04,9.98,2.124,7.2,9.32422,8.14,316.7,4.886,12.679,81.634,2.0,92.386,0.456611,5.866,22.2028,2015,2,1,20151
해양환경측정망,남해도남안1_연안,2015-05-23,127.8844444,34.53805556,258.635,32.8103,16.8408,3.94,4.1,8.73375,8.23,81.312,0.728,2.666,3.01,3.9,7.028,1.4852,3.29,15.9777,2015,5,2,20152
해양환경측정망,남해도남안1_연안,2015-08-17,127.8844444,34.53805556,154.116,32.1176,24.6614,0.834,11.3,8.98995,8.35,276.304,1.134,1.116,8.092,8.5,13.02,0.807723,3.794,9.84188,2015,8,3,20153
해양환경측정망,남해도남안1_연안,2015-11-16,127.8844444,34.53805556,269.605,32.259,17.3497,0.638,7.4,7.90743,8.14,307.44,12.46,12.09,47.46,1.8,77.294,0.982224,17.374,20.0679,2015,11,4,20154
해양환경측정망,남해도남안2_연안,2015-02-10,127.9327778,34.63777778,276.019,33.95,8.87,5.72,6.6,10.0124,8.16,188.5,4.228,9.331,40.614,2.0,49.882,0.720675,5.04,22.7193,2015,2,1,20151
해양환경측정망,남해도남안2_연안,2015-05-23,127.9327778,34.63777778,236.268,32.9685,16.9287,2.64,6.6,8.9698,8.28,39.928,0.602,3.255,0.462,5.1,4.382,1.40145,3.318,10.8249,2015,5,2,20152
해양환경측정망,남해도남안2_연안,2015-08-14,127.9327778,34.63777778,133.113,32.2077,24.9937,0.622,5.3,8.48762,8.24,316.428,0.826,0.713,2.24,5.4,8.652,0.635867,5.586,14.5771,2015,8,3,20153
해양환경측정망,남해도남안2_연안,2015-11-16,127.9327778,34.63777778,279.453,32.1404,17.3591,0.692,6.6,8.27892,8.14,305.116,11.368,10.571,32.452,1.5,64.12,0.310176,20.3,17.634,2015,11,4,20154
해양환경측정망,남해도남안3_연안,2015-02-10,128.0666667,34.61611111,316.86,34.07,10.01,2.44,4.4,9.46185,8.17,296.6,5.74,12.276,75.838,3.5,87.78,0.654659,6.202,20.8478,2015,2,1,20151
해양환경측정망,남해도남안3_연안,2015-05-23,128.0666667,34.61611111,234.85,32.9698,17.4409,1.856,11.1,8.66631,8.29,8.904,0.238,2.48,0.126,5.0,3.486,1.5857,3.122,10.3373,2015,5,2,20152
해양환경측정망,남해도남안3_연안,2015-08-17,128.0666667,34.61611111,160.092,32.172,25.3369,1.422,11.2,8.57423,8.3,274.652,0.854,0.682,1.246,9.2,6.706,1.16862,4.606,15.1491,2015,8,3,20153
해양환경측정망,남해도남안3_연안,2015-11-10,128.0666667,34.61611111,242.734,31.9806,17.7015,0.692,2.5,8.20635,8.15,203.812,5.278,6.324,25.676,13.0,47.67,0.379104,16.716,12.3256,2015,11,4,20154
해양환경측정망,남해도남안4_연안,2015-02-10,127.9908333,34.71361111,136.816,33.9,8.62,2.944,6.2,10.5973,8.22,117.3,2.478,8.153,17.78,3.0,28.0,1.00124,7.742,18.8415,2015,2,1,20151
해양환경측정망,남해도남안4_연안,2015-05-19,127.9908333,34.71361111,275.142,32.7773,17.0734,2.26,4.6,8.53142,8.33,147.588,1.218,2.852,6.3,4.5,10.374,1.18369,2.856,13.7882,2015,5,2,20152
해양환경측정망,남해도남안4_연안,2015-08-10,127.9908333,34.71361111,158.182,32.3299,25.9646,2.12,11.6,8.97263,8.23,303.324,0.448,1.364,1.274,3.3,5.152,1.44359,3.43,16.9858,2015,8,3,20153
해양환경측정망,남해도남안4_연안,2015-11-10,127.9908333,34.71361111,302.512,32.232,17.9677,0.644,5.1,7.02464,8.12,426.72,16.618,15.872,53.76,3.5,98.126,0.310176,27.748,19.6044,2015,11,4,20154
해양환경측정망,남해도남안5_연안,2015-02-10,127.7819444,34.55888889,209.271,33.93,8.7,1.792,6.8,10.15,8.16,312.2,4.774,13.082,79.604,2.5,90.524,0.572139,6.146,19.5433,2015,2,1,20151
해양환경측정망,남해도남안5_연안,2015-05-23,127.7819444,34.55888889,281.382,32.755,16.3877,4.0,9.8,8.16049,8.22,191.548,4.648,4.991,26.894,2.2,34.244,1.2172,2.702,16.7868,2015,5,2,20152
해양환경측정망,남해도남안5_연안,2015-08-14,127.7819444,34.55888889,199.227,32.4731,23.4203,2.34,5.0,7.67351,8.16,401.66,1.638,3.41,9.702,5.5,16.394,1.15144,5.054,15.7514,2015,8,3,20153
해양환경측정망,남해도남안5_연안,2015-11-16,127.7819444,34.55888889,280.33,32.2777,17.3181,1.08333,8.8,7.92512,8.13,311.892,12.488,11.935,49.294,3.5,77.966,0.878832,16.184,16.7437,2015,11,4,20154
해양환경측정망,대산연안1_연안,2015-02-14,126.4755556,37.05222222,482.718,31.7503,3.1241,1.444,9.2,10.8274,8.16,428.4,2.674,25.11,253.848,1.7,278.418,1.23348,21.896,39.9168,2015,2,1,20151
해양환경측정망,대산연안1_연안,2015-05-09,126.4755556,37.05222222,418.097,31.5334,11.5286,2.628,14.0,9.74759,8.17,84.98,4.13,8.153,127.456,1.5,144.704,1.54662,13.118,22.8473,2015,5,2,20152
해양환경측정망,대산연안1_연안,2015-08-07,126.4755556,37.05222222,507.546,31.0617,23.871,1.484,9.2,6.63454,7.92,492.716,15.316,24.645,109.718,1.5,196.826,1.01386,71.792,41.7551,2015,8,3,20153
해양환경측정망,대산연안1_연안,2015-11-11,126.4755556,37.05222222,468.088,31.848,16.8587,0.856,13.4,8.22174,8.0,389.004,7.826,32.705,166.502,1.4,179.06,1.19475,4.732,39.7203,2015,11,4,20154
해양환경측정망,대산연안2_연안,2015-02-15,126.3788889,37.04472222,474.381,31.8393,3.2537,1.352,12.8,10.8442,8.07,427.8,3.122,25.079,259.294,1.7,282.17,1.05257,19.754,41.2133,2015,2,1,20151
해양환경측정망,대산연안2_연안,2015-05-09,126.3788889,37.04472222,395.897,31.5607,11.6688,1.948,5.6,9.78156,8.19,82.544,4.074,8.339,127.834,2.5,147.28,1.17811,15.372,17.6762,2015,5,2,20152
해양환경측정망,대산연안2_연안,2015-08-07,126.3788889,37.04472222,191.096,31.2559,23.6271,1.268,5.2,6.99927,7.95,411.656,15.008,21.948,95.69,1.8,169.274,0.77729,44.828,29.4655,2015,8,3,20153
해양환경측정망,대산연안2_연안,2015-11-11,126.3788889,37.04472222,331.41,32.0828,17.4694,0.748,10.6,8.16858,8.02,286.944,3.822,21.483,106.974,1.6,112.014,1.0052,1.218,30.1342,2015,11,4,20154
해양환경측정망,대산연안3_연안,2015-02-15,126.3736111,37.07916667,469.635,31.8549,3.2789,1.188,13.8,10.7262,8.15,420.9,2.142,25.141,241.234,1.4,261.548,1.06902,18.172,43.3321,2015,2,1,20151
해양환경측정망,대산연안3_연안,2015-05-09,126.3736111,37.07916667,411.954,31.6081,11.33,2.18,8.2,9.8325,8.18,79.94,4.074,8.835,129.136,2.0,147.91,0.876604,14.7,18.8982,2015,5,2,20152
해양환경측정망,대산연안3_연안,2015-08-07,126.3736111,37.07916667,215.013,31.3398,23.2346,1.488,14.6,7.01664,7.95,384.664,15.022,21.328,91.63,1.4,164.094,1.09834,57.442,35.6066,2015,8,3,20153
해양환경측정망,대산연안3_연안,2015-11-11,126.3736111,37.07916667,364.746,31.9739,17.2907,1.004,17.0,8.27489,8.01,329.532,3.416,25.885,132.622,1.4,137.55,1.31538,1.512,36.4024,2015,11,4,20154
해양환경측정망,대산연안4_연안,2015-02-15,126.2077778,37.07444444,426.573,32.0178,3.597,1.072,25.0,10.5407,8.16,401.6,1.246,23.56,208.656,1.2,212.646,1.1348,2.744,49.2897,2015,2,1,20151
해양환경측정망,대산연안4_연안,2015-05-10,126.2077778,37.07444444,411.326,31.8058,9.9363,3.268,14.6,10.1,8.15,78.176,3.276,11.811,137.844,1.4,154.028,0.910105,12.908,27.0286,2015,5,2,20152
해양환경측정망,대산연안4_연안,2015-08-14,126.2077778,37.07444444,217.211,31.6145,23.1502,1.254,1.0,7.39873,8.01,224.756,25.186,14.663,74.592,4.0,116.508,0.608314,16.73,24.959,2015,8,3,20153
해양환경측정망,대산연안4_연안,2015-11-12,126.2077778,37.07444444,354.423,32.0604,17.6117,0.992,32.4,8.11542,8.08,337.008,1.33,24.273,116.214,0.8,119.56,1.41877,2.016,46.0679,2015,11,4,20154
해양환경측정망,대정연안1_연안,2015-02-11,126.2516667,33.2025,115.92,34.2144,13.998,0.484,4.8,8.39872,8.16,290.1,2.464,12.369,91.154,8.0,96.614,0.350857,2.996,13.5999,2015,2,1,20151
해양환경측정망,대정연안1_연안,2015-05-27,126.2516667,33.2025,204.179,33.3537,17.0115,1.75714,2.7,7.88876,8.25,288.428,0.462,2.17,21.532,6.2,24.472,1.2507,2.478,13.6003,2015,5,2,20152
해양환경측정망,대정연안1_연안,2015-08-20,126.2516667,33.2025,215.013,32.2349,25.7684,0.424,2.0,6.66,8.17,197.876,0.812,2.232,39.116,15.0,67.438,1.14059,28.448,10.3317,2015,8,3,20153
해양환경측정망,대정연안1_연안,2015-11-04,126.2516667,33.2025,246.651,32.9014,20.8127,0.768,2.4,7.33,8.18,124.208,1.904,3.131,29.162,10.5,47.67,0.878832,16.604,7.07203,2015,11,4,20154
해양환경측정망,대정연안2_연안,2015-02-11,126.3275,33.22,193.484,34.2643,14.4741,0.438,3.4,8.69261,8.22,270.8,2.366,12.028,83.342,8.0,88.242,0.630445,2.534,17.7394,2015,2,1,20151
해양환경측정망,대정연안2_연안,2015-05-27,126.3275,33.22,159.923,33.0718,17.9276,1.42857,2.1,8.04888,8.28,263.676,0.56,1.333,1.834,5.8,5.656,1.3177,3.262,10.9814,2015,5,2,20152
해양환경측정망,대정연안2_연안,2015-08-20,126.3275,33.22,226.038,31.6139,27.2754,0.504,2.1,6.2,8.14,278.964,0.028,8.339,31.094,16.0,36.456,0.667455,5.334,13.9779,2015,8,3,20153
해양환경측정망,대정연안2_연안,2015-11-04,126.3275,33.22,219.903,33.8416,21.7994,0.574118,1.3,7.13,8.15,124.208,5.264,4.123,18.354,9.5,29.82,0.8616,6.202,5.77437,2015,11,4,20154
