"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","총질소[μg/L]","tn_qc","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","규산염[μg/L]","reasil_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","유분[mg/L]","fra_qc","총인[μg/L]","totp_qc"
"해양환경측정망","남해도남안2_연안","2005-08-01 00:00:00","127.9327778","34.63777778","0","0","표층","455.399","2","30.603","1","25.853","1","3.13","1","2.4","2","9.94","1","8.388","2","84","1","0","2","3","1","71","1","3.5","2","93","2","1.55","2","22","2","","","15.8185","2"
"해양환경측정망","남해도남안2_연안","2005-08-01 00:00:00","127.9327778","34.63777778","0","23","저층","293.523","2","33.86","1","18.13","1","0.49","1","4.5","2","4.48","1","7.9","2","579","1","6","2","10","1","60","1","","","74","2","0.76","2","8","2","","","15.2498","2"
"해양환경측정망","남해도남안2_연안","2005-11-01 00:00:00","127.9327778","34.63777778","0","0","표층","581.675","2","32.93","1","18.15","1","1.91924","1","6.4","2","7.82924","1","8.06","2","368.068","1","9.27312","2","16.1549","1","27.6174","1","6.5","2","64.6435","2","0.767846","2","27.7529","2","","","16.1635","2"
"해양환경측정망","남해도남안2_연안","2005-11-01 00:00:00","127.9327778","34.63777778","0","25","저층","502.073","2","33.03","1","17.7","1","1.16842","1","6.2","2","7.01278","1","8.04","2","442.735","1","8.03871","2","27.6526","1","26.3966","1","","","50.0001","2","1.0078","2","15.5647","2","","","29","2"
"해양환경측정망","남해도남안3_연안","2005-02-01 00:00:00","128.0666667","34.61611111","0","0","표층","260.4","2","33.92","1","11.45","1","1.28732","1","3.8","2","9.62253","1","8.08","2","215.222","1","3.066","2","6.541","1","67.256","1","7.5","2","80.077","2","0.63454","2","9.755","2","","","22.3252","2"
"해양환경측정망","남해도남안3_연안","2005-02-01 00:00:00","128.0666667","34.61611111","0","33","저층","267.554","2","34.34","1","9.36","1","2.39138","1","5.2","2","9.40384","1","8.11","2","215.432","1","4.102","2","6.045","1","60.095","1","","","68.8917","2","0.96514","2","4.69466","2","","","31.4282","2"
"해양환경측정망","남해도남안3_연안","2005-05-01 00:00:00","128.0666667","34.61611111","0","0","표층","176","2","34","1","17.21","1","0.79","1","5","2","8.41","1","8.21","2","172","1","1","2","12","1","18","1","12","2","29","2","0.65","2","10","2","","","17","2"
"해양환경측정망","남해도남안3_연안","2005-05-01 00:00:00","128.0666667","34.61611111","0","34","저층","100","2","34.21","1","14.87","1","0.99","1","4.6","2","8.32","1","8.15","2","151","1","0","2","6","1","20","1","","","30","2","0.79","2","10","2","","","9","2"
"해양환경측정망","남해도남안3_연안","2005-08-01 00:00:00","128.0666667","34.61611111","0","0","표층","561.637","2","32.088","1","26.49","1","2.61","1","1.9","2","8.65","1","8.382","2","186","1","1","2","10","1","83","1","3.5","2","88","2","2.95","2","4","2","","","46.9096","2"
"해양환경측정망","남해도남안3_연안","2005-08-01 00:00:00","128.0666667","34.61611111","0","15","저층","179.732","2","33.97","1","16.05","1","0.45","1","1.7","2","5.57","1","8.1","2","405","1","2","2","7","1","52","1","","","60","2","0.6","2","6","2","","","63.5927","2"
"해양환경측정망","남해도남안3_연안","2005-11-01 00:00:00","128.0666667","34.61611111","0","0","표층","595.564","2","33.03","1","17.9","1","1.06954","1","4","2","8.07709","1","8.06","2","345.573","1","6.11183","2","21.5399","1","29.3817","1","7.5","2","50.8112","2","0.831834","2","15.3176","2","","","22.7203","2"
"해양환경측정망","남해도남안3_연안","2005-11-01 00:00:00","128.0666667","34.61611111","0","35","저층","642.828","2","33.08","1","17.67","1","1.83206","1","3","2","7.2169","1","8.04","2","513.573","1","8.36989","2","24.7418","1","27.2889","1","","","55.0941","2","0.84783","2","19.4353","2","","","27","2"
"해양환경측정망","남해도남안4_연안","2005-02-01 00:00:00","127.9908333","34.71361111","0","0","표층","216.907","2","34.36","1","9.18","1","4.09658","1","4","2","10.1037","1","8.1","2","121.366","1","1.848","2","4.557","1","60.193","1","6.5","2","72.244","2","1.25042","2","10.203","2","","","29.6433","2"
"해양환경측정망","남해도남안4_연안","2005-02-01 00:00:00","127.9908333","34.71361111","0","8","저층","244.888","2","34.34","1","9.09","1","5.13244","1","1","2","10.0745","1","8.1","2","136.332","1","2.464","2","4.433","1","64.19","1","","","71.9812","2","1.36506","2","5.3272","2","","","36.0689","2"
"해양환경측정망","남해도남안4_연안","2005-05-01 00:00:00","127.9908333","34.71361111","0","0","표층","189","2","33.95","1","17.18","1","1.79","1","5.4","2","8.35","1","8.2","2","232","1","2","2","11","1","11","1","3","2","23","2","0.75","2","10","2","","","11","2"
"해양환경측정망","남해도남안4_연안","2005-05-01 00:00:00","127.9908333","34.71361111","0","8","저층","208","2","33.99","1","16.03","1","2.02","1","5.2","2","8.32","1","8.19","2","230","1","1","2","18","1","15","1","","","27","2","0.2","2","11","2","","","20","2"
"해양환경측정망","남해도남안4_연안","2005-08-01 00:00:00","127.9908333","34.71361111","0","0","표층","376.349","2","32.343","1","25.126","1","1.43","1","2.9","2","7.61","1","8.305","2","253","1","0","2","4","1","92","1","4.5","2","100","2","1.5","2","8","2","","","23.7809","2"
"해양환경측정망","남해도남안4_연안","2005-08-01 00:00:00","127.9908333","34.71361111","0","8","저층","248.208","2","33.6","1","19.5","1","0.32","1","3.8","2","5.74","1","8.07","2","470","1","2","2","11","1","55","1","","","69","2","0.68","2","12","2","","","16.1977","2"
"해양환경측정망","남해도남안4_연안","2005-11-01 00:00:00","127.9908333","34.71361111","0","0","표층","768.242","2","32.95","1","17.79","1","1.28068","1","3.4","2","7.08568","1","8","2","481.983","1","11.3505","2","13.9718","1","25.9712","1","6.5","2","53.7924","2","0.703859","2","16.4706","2","","","20","2"
"해양환경측정망","남해도남안4_연안","2005-11-01 00:00:00","127.9908333","34.71361111","0","8","저층","581.468","2","32.99","1","17.74","1","0.83118","1","3.6","2","6.77951","1","8","2","398.222","1","9.81505","2","20.6667","1","26.1664","1","","","48.8286","2","0.863827","2","12.8471","2","","","55.3522","2"
"해양환경측정망","남해도남안5_연안","2005-02-01 00:00:00","127.7819444","34.55888889","0","0","표층","203.882","2","34.29","1","9.29","1","3.10272","1","5.6","2","9.8558","1","8.07","2","173.138","1","3.108","2","5.549","1","57.575","1","4","2","69.4101","2","1.61034","2","8.72712","2","","","23.7531","2"
"해양환경측정망","남해도남안5_연안","2005-02-01 00:00:00","127.7819444","34.55888889","0","31","저층","251.398","2","34.1","1","7.88","1","2.62974","1","8.2","2","9.98702","1","8.09","2","153.23","1","3.318","2","5.549","1","37.646","1","","","44.3936","2","2.1649","2","3.42957","2","","","27.5014","2"
"해양환경측정망","남해도남안5_연안","2005-05-01 00:00:00","127.7819444","34.55888889","0","0","표층","258","2","33.69","1","17.09","1","1.23","1","10.2","2","8.4","1","8.2","2","190","1","3","2","10","1","55","1","2.7","2","72","2","0.62","2","14","2","","","21","2"
"해양환경측정망","남해도남안5_연안","2005-05-01 00:00:00","127.7819444","34.55888889","0","27","저층","235","2","33.81","1","16.14","1","1.94","1","6.2","2","8.31","1","8.21","2","171","1","3","2","19","1","30","1","","","54","2","0.83","2","21","2","","","23","2"
"해양환경측정망","남해도남안5_연안","2005-08-01 00:00:00","127.7819444","34.55888889","0","0","표층","599.148","2","32.697","1","22.362","1","3.15","1","3.5","2","7.17","1","8.184","2","282","1","0","2","3","1","27","1","3","2","47","2","0.99","2","20","2","","","18.4726","2"
"해양환경측정망","남해도남안5_연안","2005-08-01 00:00:00","127.7819444","34.55888889","0","28","저층","440.042","2","33.025","1","20.487","1","1.15","1","4.6","2","7.11","1","8.155","2","328","1","2","2","6","1","69","1","","","87","2","0.71","2","16","2","","","22.833","2"
"해양환경측정망","남해도남안5_연안","2005-11-01 00:00:00","127.7819444","34.55888889","0","0","표층","629.353","2","32.6","1","17.89","1","2.03814","1","5","2","7.69802","1","8.06","2","401.573","1","4.57634","2","22.8498","1","42.2571","1","4","2","65.5275","2","1.21576","2","18.6941","2","","","85.6054","2"
"해양환경측정망","남해도남안5_연안","2005-11-01 00:00:00","127.7819444","34.55888889","0","32","저층","601.99","2","33.02","1","17.09","1","0.4336","1","4.6","2","6.63371","1","8.07","2","429.094","1","7.79785","2","19.3568","1","43.0327","1","","","67.6305","2","0.879824","2","16.8","2","","","38.8838","2"
"해양환경측정망","대산연안1_연안","2005-02-01 00:00:00","126.4755556","37.05222222","0","0","표층","445.287","2","30.91","1","2.43","1","6.54508","1","15.8","2","11.27","1","8.04","2","255.753","1","3","2","14","1","290","1","1.4","2","303","2","1.38747","2","10","2","","","44","2"
"해양환경측정망","대산연안1_연안","2005-02-01 00:00:00","126.4755556","37.05222222","0","6.6","저층","462.223","2","30.93","1","2.43","1","3.081","1","14.6","2","10.79","1","8.05","2","244.83","1","3","2","16","1","327","1","","","340","2","1.14262","2","10","2","","","37.4","2"
"해양환경측정망","대산연안1_연안","2005-05-01 00:00:00","126.4755556","37.05222222","0","0","표층","497.2","2","31.14","1","13.72","1","3.33548","1","11.6","2","9.46","1","8.08","2","1","1","3","2","7","1","205","1","2.3","2","228","2","1.1484","2","20","2","","","23.1","2"
"해양환경측정망","대산연안1_연안","2005-05-01 00:00:00","126.4755556","37.05222222","0","3.6","저층","444.4","2","31.12","1","13.41","1","5.55208","1","15.8","2","9.21","1","8.07","2","1","1","2","2","7","1","222","1","","","238","2","1.8612","2","14","2","","","25.3","2"
"해양환경측정망","대산연안1_연안","2005-08-01 00:00:00","126.4755556","37.05222222","0","0","표층","1432.2","2","30","1","23.54","1","1.5122","1","10.64","2","6.5","1","8.12","2","164.793","1","9","2","15","1","193","1","1.2","2","222","2","1.50115","2","20","2","","","59.4","2"
"해양환경측정망","대산연안1_연안","2005-08-01 00:00:00","126.4755556","37.05222222","0","11","저층","1259.5","2","30.21","1","23.28","1","1.902","1","14.2","2","6.5","1","8.1","2","98.4344","1","3","2","19","1","155","1","","","186","2","1.61966","2","28","2","","","42.9","2"
"해양환경측정망","대산연안1_연안","2005-11-01 00:00:00","126.4755556","37.05222222","0","0","표층","603.9","2","30.56","1","16.56","1","1.40484","1","6.4","2","7.46","1","8.04","2","478.07","1","24","2","43","1","399","1","2.7","2","438","2","0.83622","2","15","2","","","49.5","2"
"해양환경측정망","대산연안1_연안","2005-11-01 00:00:00","126.4755556","37.05222222","0","6","저층","537.9","2","30.58","1","16.55","1","0.8898","1","7.6","2","7.3","1","8.04","2","329.182","1","21","2","29","1","322","1","","","391","2","0.67694","2","48","2","","","59.4","2"
"해양환경측정망","대산연안2_연안","2005-02-01 00:00:00","126.3788889","37.04472222","0","0","표층","460.158","2","31.25","1","2.93","1","1.6","1","17.6","2","11.76","1","7.96","2","326.525","1","2","2","19","1","329","1","1.5","2","341","2","0.897776","2","10","2","","","37.4","2"
"해양환경측정망","대산연안2_연안","2005-02-01 00:00:00","126.3788889","37.04472222","0","38","저층","450.244","2","31.26","1","2.8","1","1.48892","1","23.8","2","10.75","1","7.93","2","315.687","1","2","2","22","1","326","1","","","340","2","1.26505","2","12","2","","","42.9","2"
"해양환경측정망","대산연안2_연안","2005-05-01 00:00:00","126.3788889","37.04472222","0","0","표층","566.5","2","31.24","1","13.17","1","4.71192","1","14.4","2","9.48","1","8.09","2","1","1","3","2","8","1","177","1","1.4","2","194","2","1.2672","2","14","2","","","28.6","2"
"해양환경측정망","대산연안2_연안","2005-05-01 00:00:00","126.3788889","37.04472222","0","34","저층","502.7","2","31.23","1","13.17","1","3.97664","1","14.2","2","9.43","1","8.09","2","1","1","3","2","5","1","195","1","","","214","2","2.0196","2","16","2","","","56.1","2"
"해양환경측정망","대산연안2_연안","2005-08-01 00:00:00","126.3788889","37.04472222","0","0","표층","1289.2","2","30.11","1","22.78","1","1.9634","1","13.2","2","6.11","1","8.13","2","172.347","1","8","2","17","1","170","1","1.8","2","184","2","1.18512","2","6","2","","","37.4","2"
"해양환경측정망","대산연안2_연안","2005-08-01 00:00:00","126.3788889","37.04472222","0","18","저층","1809.5","2","30.6","1","22.74","1","2.07568","1","18.4","2","6.27","1","8.1","2","151.135","1","2","2","17","1","135","1","","","158","2","1.38264","2","21","2","","","47.3","2"
"해양환경측정망","대산연안2_연안","2005-11-01 00:00:00","126.3788889","37.04472222","0","0","표층","517","2","30.79","1","16.67","1","1.42792","1","7.8","2","7.5","1","8.07","2","422.158","1","20","2","30","1","360","1","2.3","2","388","2","0.93577","2","8","2","","","57.2","2"
"해양환경측정망","대산연안2_연안","2005-11-01 00:00:00","126.3788889","37.04472222","0","26","저층","557.7","2","31.01","1","16.75","1","1.13992","1","8","2","7.26","1","8.06","2","221.228","1","17","2","32","1","294","1","","","323","2","0.71676","2","12","2","","","42.9","2"
"해양환경측정망","대산연안3_연안","2005-02-01 00:00:00","126.3736111","37.07916667","0","0","표층","344.499","2","31.15","1","2.63","1","3.3748","1","8","2","11.06","1","7.93","2","295.73","1","3","2","16","1","297","1","1.7","2","309","2","0.979392","2","9","2","","","37.4","2"
"해양환경측정망","대산연안3_연안","2005-02-01 00:00:00","126.3736111","37.07916667","0","34","저층","532.032","2","31.2","1","2.61","1","1.98088","1","23.2","2","10.56","1","7.92","2","287.778","1","2","2","18","1","301","1","","","321","2","1.42828","2","18","2","","","46.2","2"
"해양환경측정망","대산연안3_연안","2005-05-01 00:00:00","126.3736111","37.07916667","0","0","표층","512.6","2","31.24","1","12.98","1","5.40248","1","18.2","2","9.44","1","8.08","2","1","1","3","2","6","1","149","1","1.7","2","165","2","1.782","2","13","2","","","31.9","2"
"해양환경측정망","대산연안3_연안","2005-05-01 00:00:00","126.3736111","37.07916667","0","34","저층","490.6","2","31.27","1","12.84","1","5.45876","1","31.8","2","9.23","1","8.07","2","1","1","15","2","7","1","200","1","","","232","2","2.0592","2","17","2","","","41.8","2"
"해양환경측정망","대산연안3_연안","2005-08-01 00:00:00","126.3736111","37.07916667","0","0","표층","1226.5","2","30.02","1","22.6","1","1.5466","1","15.2","2","6.46","1","8.12","2","86.1719","1","8","2","16","1","173","1","2.5","2","207","2","0.908592","2","26","2","","","35.2","2"
"해양환경측정망","대산연안3_연안","2005-08-01 00:00:00","126.3736111","37.07916667","0","36","저층","1383.8","2","30.43","1","21.25","1","1.77468","1","14.6","2","6.46","1","8.1","2","62.4612","1","2","2","10","1","106","1","","","113","2","1.30363","2","5","2","","","39.6","2"
"해양환경측정망","대산연안3_연안","2005-11-01 00:00:00","126.3736111","37.07916667","0","0","표층","558.8","2","30.21","1","16.83","1","1.36652","1","6","2","7.5","1","8.06","2","410.002","1","17","2","29","1","346","1","2.4","2","375","2","0.91586","2","12","2","","","60.5","2"
"해양환경측정망","대산연안3_연안","2005-11-01 00:00:00","126.3736111","37.07916667","0","25","저층","464.2","2","30.97","1","16.95","1","1.23756","1","6.4","2","7.2","1","8.06","2","136.387","1","12","2","27","1","272","1","","","316","2","0.55748","2","32","2","","","40.7","2"
"해양환경측정망","대산연안4_연안","2005-02-01 00:00:00","126.2077778","37.07444444","0","0","표층","356.065","2","31.26","1","2.44","1","1.0318","1","17.4","2","10.17","1","8.12","2","374.57","1","1","2","19","1","320","1","1","2","334","2","1.38747","2","13","2","","","53.9","2"
"해양환경측정망","대산연안4_연안","2005-02-01 00:00:00","126.2077778","37.07444444","0","33","저층","542.771","2","31.27","1","2.41","1","0.86612","1","46.8","2","9.75","1","8.13","2","350.958","1","1","2","31","1","408","1","","","427","2","1.67313","2","18","2","","","62.7","2"
"해양환경측정망","대산연안4_연안","2005-05-01 00:00:00","126.2077778","37.07444444","0","0","표층","415.8","2","31.48","1","11.76","1","2.4702","1","13.2","2","10.06","1","8.06","2","1","1","3","2","11","1","217","1","3.5","2","232","2","1.4256","2","12","2","","","23.1","2"
"해양환경측정망","대산연안4_연안","2005-05-01 00:00:00","126.2077778","37.07444444","0","42","저층","422.4","2","31.47","1","11.67","1","4.22488","1","13.6","2","9.57","1","8.05","2","2.36153","1","3","2","9","1","190","1","","","209","2","2.2176","2","16","2","","","27.5","2"
"해양환경측정망","대산연안4_연안","2005-08-01 00:00:00","126.2077778","37.07444444","0","0","표층","920.7","2","30.62","1","21.27","1","1.15368","1","7.4","2","10.54","1","8.07","2","68.9167","1","8","2","15","1","113","1","6.2","2","125","2","1.06661","2","4","2","","","71.5","2"
"해양환경측정망","대산연안4_연안","2005-08-01 00:00:00","126.2077778","37.07444444","0","40","저층","1050.5","2","31.14","1","21.09","1","1.6624","1","7.4","2","10.44","1","8.06","2","50.6704","1","7","2","11","1","112","1","","","136","2","0.908592","2","17","2","","","29.7","2"
"해양환경측정망","대산연안4_연안","2005-11-01 00:00:00","126.2077778","37.07444444","0","0","표층","446.6","2","31.48","1","17.24","1","0.6166","1","8","2","7.92","1","8.09","2","323.372","1","2","2","32","1","256","1","1.9","2","267","2","0.77649","2","9","2","","","36.3","2"
"해양환경측정망","대산연안4_연안","2005-11-01 00:00:00","126.2077778","37.07444444","0","40","저층","468.6","2","31.64","1","17.25","1","1.17864","1","8.8","2","7.34","1","8.07","2","193.19","1","4","2","27","1","186","1","","","213","2","1.11496","2","23","2","","","45.1","2"
"해양환경측정망","대정연안1_연안","2005-02-01 00:00:00","126.2516667","33.2025","0","0","표층","222","2","34.6479","1","15.2353","1","0.23","1","3.8","2","9.07795","1","8.01","2","217.896","1","2.51669","2","3.45684","1","56.3361","1","8.2","2","81.7902","2","0.61","2","22.9374","2","","","23.2085","2"
"해양환경측정망","대정연안1_연안","2005-02-01 00:00:00","126.2516667","33.2025","0","20","저층","186","2","34.6573","1","15.2318","1","0.44","1","1.2","2","8.8328","1","7.94","2","212.961","1","2.65056","2","0.25294","1","51.2087","1","","","62.2453","2","0.93","2","8.38603","2","","","20.3234","2"
"해양환경측정망","대정연안1_연안","2005-05-01 00:00:00","126.2516667","33.2025","0","0","표층","364","2","34.519","1","15.377","1","2.44","1","3.4","2","11.31","1","8.19","2","253","1","2","2","10","1","79","1","8.5","2","87","2","0.82","2","6","2","","","20","2"
"해양환경측정망","대정연안1_연안","2005-05-01 00:00:00","126.2516667","33.2025","0","19","저층","340","2","34.525","1","15.337","1","1.82","1","3.9","2","10.06","1","8.11","2","257","1","2","2","8","1","81","1","","","90","2","0.66","2","7","2","","","16","2"
"해양환경측정망","대정연안1_연안","2005-08-01 00:00:00","126.2516667","33.2025","0","0","표층","947.57","2","31.52","1","26.07","1","0.64","1","5.2","2","7.38456","1","8.3","2","260","1","2","2","9","1","109","1","7.1","2","131","2","0.83","2","20","2","","","39.3264","2"
"해양환경측정망","대정연안1_연안","2005-08-01 00:00:00","126.2516667","33.2025","0","19.5","저층","754.981","2","33.77","1","17.81","1","0.42","1","4.2","2","7.77092","1","8.14","2","298","1","5","2","19","1","34","1","","","54","2","0.54","2","15","2","","","57.9053","2"
"해양환경측정망","대정연안1_연안","2005-11-01 00:00:00","126.2516667","33.2025","0","0","표층","580.638","2","34.5","1","21.75","1","0.96168","1","3.4","2","6.93","1","8.24","2","297.47","1","7.37634","2","10.0423","1","29.7386","1","12.7","2","50.4561","2","0.73","2","13.3412","2","","","19","2"
"해양환경측정망","대정연안1_연안","2005-11-01 00:00:00","126.2516667","33.2025","0","18","저층","475.746","2","34.53","1","21.49","1","0.6366","1","2","2","6.80867","1","8.25","2","292.923","1","6.8043","2","30.4178","1","29.4963","1","","","49.7241","2","0.72","2","13.4235","2","","","31","2"
"해양환경측정망","대정연안2_연안","2005-02-01 00:00:00","126.3275","33.22","0","0","표층","332","2","34.6479","1","15.6314","1","0.23","1","3.1","2","9.0464","1","8.04","2","212.007","1","2.89152","2","0.983654","1","48.0983","1","9","2","56.8045","2","0.69","2","5.81471","2","","","29.1709","2"
"해양환경측정망","대정연안2_연안","2005-02-01 00:00:00","126.3275","33.22","0","30","저층","164","2","34.6573","1","15.6483","1","0.31","1","0.9","2","8.8323","1","8.03","2","215.96","1","2.63717","2","1.23659","1","46.2427","1","","","59.8957","2","0.8","2","11.0158","2","","","25.9012","2"
"해양환경측정망","대정연안2_연안","2005-05-01 00:00:00","126.3275","33.22","0","0","표층","301","2","34.537","1","15.972","1","2.6","1","6.8","2","11.75","1","8.24","2","239","1","1","2","6","1","160","1","9","2","169","2","0.44","2","8","2","","","17","2"
"해양환경측정망","대정연안2_연안","2005-05-01 00:00:00","126.3275","33.22","0","32","저층","426","2","34.538","1","15.74","1","1.93","1","6.1","2","11.19","1","8.12","2","255","1","1","2","7","1","63","1","","","75","2","0.44","2","11","2","","","22","2"
"해양환경측정망","대정연안2_연안","2005-08-01 00:00:00","126.3275","33.22","0","0","표층","505.749","2","31.96","1","24.42","1","1.06","1","5.2","2","7.74176","1","8.28","2","277","1","2","2","11","1","55","1","7","2","75","2","0.58","2","18","2","","","39.8952","2"
"해양환경측정망","대정연안2_연안","2005-08-01 00:00:00","126.3275","33.22","0","29.6","저층","725.526","2","33.7","1","19.22","1","0.75","1","4.8","2","7.23877","1","8.16","2","296","1","6","2","11","1","40","1","","","69","2","0.64","2","23","2","","","69.4696","2"
"해양환경측정망","대정연안2_연안","2005-11-01 00:00:00","126.3275","33.22","0","0","표층","988","2","34.5","1","21.85","1","0.87262","1","2.4","2","6.79409","1","8.24","2","263.727","1","5.81075","2","19.6479","1","43.7603","1","13","2","60.9358","2","0.77","2","11.3647","2","","","21.043","2"
"해양환경측정망","대정연안2_연안","2005-11-01 00:00:00","126.3275","33.22","0","27","저층","519.486","2","34.52","1","21.51","1","0.61368","1","3.4","2","6.64829","1","8.25","2","404.205","1","6.20215","2","13.0986","1","42.9739","1","","","65.1525","2","0.82","2","15.9765","2","","","34.1568","2"
"해양환경측정망","대정연안3_연안","2005-02-01 00:00:00","126.2027778","33.23777778","0","0","표층","91","2","34.6617","1","15.128","1","0.52","1","1.6","2","8.65458","1","8.02","2","218.469","1","2.70411","2","0.646401","1","54.1935","1","9","2","72.2525","2","0.9","2","15.3549","2","","","37.4682","2"
"해양환경측정망","대정연안3_연안","2005-02-01 00:00:00","126.2027778","33.23777778","0","30","저층","122","2","34.6672","1","15.1474","1","0.66","1","2","2","8.882","1","8.04","2","310.879","1","2.46315","2","1.2647","1","63.2821","1","","","78.1343","2","0.82","2","12.3891","2","","","23.5384","2"
"해양환경측정망","대정연안3_연안","2005-05-01 00:00:00","126.2027778","33.23777778","0","0","표층","295","2","34.533","1","15.41","1","2.52","1","3.5","2","10.96","1","8.15","2","297","1","2","2","9","1","77","1","9.2","2","88","2","0.77","2","9","2","","","20","2"
"해양환경측정망","대정연안3_연안","2005-05-01 00:00:00","126.2027778","33.23777778","0","26","저층","324","2","34.551","1","15.293","1","1.85","1","3.2","2","10.89","1","8.03","2","211","1","2","2","7","1","50","1","","","60","2","0.69","2","8","2","","","17","2"
"해양환경측정망","대정연안3_연안","2005-08-01 00:00:00","126.2027778","33.23777778","0","0","표층","501.469","2","31.68","1","26.14","1","0.72","1","5","2","7.31167","1","8.29","2","235","1","2","2","8","1","66","1","7","2","86","2","0.78","2","18","2","","","34.7765","2"
"해양환경측정망","대정연안3_연안","2005-08-01 00:00:00","126.2027778","33.23777778","0","23.4","저층","582.532","2","34.06","1","17.42","1","0.37","1","6","2","7.7126","1","8.12","2","295","1","4","2","15","1","32","1","","","50","2","0.32","2","14","2","","","39.7056","2"
"해양환경측정망","대정연안3_연안","2005-11-01 00:00:00","126.2027778","33.23777778","0","0","표층","569.859","2","34.49","1","21.41","1","0.76766","1","3.4","2","6.82325","1","8.23","2","324.991","1","3.37204","2","22.2676","1","30.6362","1","10","2","49.9847","2","0.68","2","15.9765","2","","","24","2"
"해양환경측정망","대정연안3_연안","2005-11-01 00:00:00","126.2027778","33.23777778","0","27","저층","590.796","2","34.55","1","21.03","1","0.62556","1","5","2","6.72119","1","8.23","2","420.718","1","4.45591","2","18.1925","1","32.3007","1","","","53.0625","2","0.66","2","16.3059","2","","","46.8131","2"
"해양환경측정망","도암만1_환경관리","2005-02-01 00:00:00","126.86472","34.42778","0","0","표층","227.143","2","33.42","1","8.46","1","0.65484","1","6.6","2","9.78291","1","7.99","2","354.2","1","3.612","2","11.439","1","86.506","1","2.8","2","92.7305","2","0.783843","2","2.61254","2","","","36.4259","2"
"해양환경측정망","도암만1_환경관리","2005-02-01 00:00:00","126.86472","34.42778","0","31","저층","291.606","2","33.41","1","8.28","1","0.70788","1","6.2","2","9.76833","1","7.89","2","404.922","1","5.194","2","11.284","1","105.805","1","","","120.28","2","0.927814","2","9.28059","2","","","56.0598","2"
"해양환경측정망","도암만1_환경관리","2005-05-01 00:00:00","126.86472","34.42778","0","0","표층","399","2","32.0851","1","18.761","1","5.28","1","6.6","2","8.49","1","8.029","2","473","1","4","2","8","1","92","1","1.7","2","157","2","1.09","2","13","2","","","44","2"
"해양환경측정망","도암만1_환경관리","2005-05-01 00:00:00","126.86472","34.42778","0","23","저층","360","2","33.506","1","16.737","1","4.14","1","6.8","2","8.32","1","8.082","2","390","1","3","2","9","1","61","1","","","116","2","1.05","2","13","2","","","49","2"
"해양환경측정망","도암만1_환경관리","2005-08-01 00:00:00","126.86472","34.42778","0","0","표층","720.743","2","31.34","1","24.03","1","7.22","1","4.2","2","7.81","1","8.16","2","316","1","4","2","18","1","73","1","1.5","2","93","2","1.11","2","16","2","","","57.9053","2"
"해양환경측정망","도암만1_환경관리","2005-08-01 00:00:00","126.86472","34.42778","0","29.5","저층","632.379","2","32.56","1","22.51","1","6.67","1","5.6","2","7.41","1","8.12","2","551","1","4","2","21","1","89","1","","","106","2","1.05","2","13","2","","","49.3742","2"
"해양환경측정망","도암만1_환경관리","2005-11-01 00:00:00","126.86472","34.42778","0","0","표층","1053.48","2","33.6","1","15.93","1","3.1262","1","14","2","7.63971","1","8.02","2","550.188","1","15.9871","2","24.7418","1","81.1765","1","1.5","2","108.611","2","0.431914","2","11.4471","2","","","26","2"
"해양환경측정망","도암만1_환경관리","2005-11-01 00:00:00","126.86472","34.42778","0","24.8","저층","1035.24","2","33.8","1","15.64","1","1.58172","1","18","2","7.37727","1","8.03","2","558.564","1","18.2151","2","27.3615","1","73.2832","1","","","107.063","2","0.44791","2","15.5647","2","","","44.8307","2"
"해양환경측정망","도암만2_환경관리","2005-02-01 00:00:00","126.77222","34.45694","0","0","표층","244.678","2","32.82","1","6.6","1","2.25882","1","5.4","2","11.6491","1","7.97","2","360.192","1","3.234","2","8.99","1","62.706","1","3","2","67.6301","2","1.27","2","1.69008","2","","","43.387","2"
"해양환경측정망","도암만2_환경관리","2005-02-01 00:00:00","126.77222","34.45694","0","11","저층","314.202","2","32.98","1","6.53","1","2.2939","1","4","2","10.9639","1","7.86","2","358.848","1","3.808","2","8.401","1","54.775","1","","","65.1753","2","1.10378","2","6.59229","2","","","34.4625","2"
"해양환경측정망","도암만2_환경관리","2005-05-01 00:00:00","126.77222","34.45694","0","0","표층","675","2","30.684","1","18.343","1","9.42","1","12","2","8.67","1","8.078","2","696","1","6","2","7","1","135","1","1.1","2","215","2","1.73","2","14","2","","","70","2"
"해양환경측정망","도암만2_환경관리","2005-05-01 00:00:00","126.77222","34.45694","0","4.5","저층","561","2","33.131","1","17.083","1","5.72","1","11.8","2","8.37","1","8.05","2","560","1","4","2","9","1","129","1","","","206","2","1.17","2","16","2","","","67","2"
