"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","총질소[μg/L]","tn_qc","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","유분[mg/L]","fra_qc","총인[μg/L]","totp_qc"
"해양환경측정망","거진연안2_연안","2001-02-01 00:00:00","128.4597222","38.44027778","0","0","표층","466.4","2","33.26","1","8.75","1","0.04918","1","0.1","2","7.18","1","8.15","2","2.6698","2","13.7315","1","35.4844","1","12","2","44.0356","2","0.528","2","5.8814","2","","","20.4","2"
"해양환경측정망","거진연안2_연안","2001-02-01 00:00:00","128.4597222","38.44027778","0","12","저층","167.8","2","33.51","1","7.89","1","","","","","7.2","1","8.1","2","2.6866","2","10.7275","1","32.4786","1","","","51.9064","2","0.192","2","16.7412","2","","","280.8","2"
"해양환경측정망","거진연안2_연안","2001-05-01 00:00:00","128.4597222","38.44027778","0","0","표층","974","2","34.2","1","12.23","1","1.595","1","2.1","2","11.05","1","8.18","2","2.6208","2","11.6901","1","11.4254","1","7.5","2","14.3402","2","0.13","2","0.294","2","","","1.9","2"
"해양환경측정망","거진연안2_연안","2001-05-01 00:00:00","128.4597222","38.44027778","0","14.5","저층","1142","2","34.14","1","10.14","1","","","","","11.37","1","8.18","2","4.6788","2","10.4935","1","14.0462","1","","","34.2384","2","0.41","2","15.5134","2","","","1.2","2"
"해양환경측정망","거진연안2_연안","2001-08-01 00:00:00","128.4597222","38.44027778","0","0","표층","203","2","31.31","1","23.67","1","0.10214","1","2.9","2","7.96","1","8.29","2","0.056","2","14.1918","1","13.1264","1","4.5","2","64.5428","2","1.005","2","51.3604","2","","","9.89198","2"
"해양환경측정망","거진연안2_연안","2001-08-01 00:00:00","128.4597222","38.44027778","0","11","저층","508","2","32.21","1","23.32","1","","","","","7.97","1","8.29","2","0.651","2","19.4463","1","9.8854","1","","","78.2348","2","1.245","2","67.6984","2","","","133.703","2"
"해양환경측정망","거진연안2_연안","2001-11-01 00:00:00","128.4597222","38.44027778","0","0","표층","281.6","2","32.53","1","15.6","1","1.54","1","1.7","2","9.07","1","8","2","31.0912","2","4.2098","1","15.9992","1","7","2","49.4914","2","1.16","2","2.401","2","","","16","2"
"해양환경측정망","거진연안2_연안","2001-11-01 00:00:00","128.4597222","38.44027778","0","13","저층","289.4","2","32.91","1","15.57","1","","","","","7.56","1","7.98","2","10.5182","2","2.9636","1","14.63","1","","","27.7928","2","1.144","2","2.6446","2","","","33","2"
"해양환경측정망","거진연안H1_항만","2001-02-01 00:00:00","128.4597222","38.44638889","0","0","표층","20.1","2","32.95","1","6.02","1","0.153076","1","1.5","2","6.69","1","8.12","2","6.9034","2","18.3055","1","42.42","1","4","2","118.392","2","0.12","2","69.069","2","","","259.1","2"
"해양환경측정망","거진연안H1_항만","2001-02-01 00:00:00","128.4597222","38.44638889","0","6","저층","993.1","2","33","1","5.95","1","","","","","6.76","1","8.11","2","6.5254","2","15.3806","1","43.729","1","","","77.0882","2","0.112","2","26.8338","2","","","153.6","2"
"해양환경측정망","거진연안H1_항만","2001-05-01 00:00:00","128.4597222","38.44638889","0","0","표층","1262","2","34.86","1","13.71","1","10.765","1","5.9","2","11.09","1","8.22","2","4.1174","2","10.4439","1","11.858","1","2.5","2","33.4432","2","1.11","2","17.4678","2","","","1.1","2"
"해양환경측정망","거진연안H1_항만","2001-05-01 00:00:00","128.4597222","38.44638889","0","7","저층","1492","2","34.9","1","10","1","","","","","10.7","1","8.13","2","3.6386","2","12.524","1","12.8674","1","","","30.0636","2","0.83","2","13.5576","2","","","5.3","2"
"해양환경측정망","거진연안H1_항만","2001-08-01 00:00:00","128.4597222","38.44638889","0","0","표층","611","2","32.06","1","23.82","1","1.4098","1","3.5","2","9.2","1","8.32","2","1.6436","2","8.4661","1","6.5394","1","2","2","77.063","2","1.385","2","68.88","2","","","37.9149","2"
"해양환경측정망","거진연안H1_항만","2001-08-01 00:00:00","128.4597222","38.44638889","0","7","저층","281","2","33.11","1","21.49","1","","","","","7.21","1","8.14","2","1.3552","2","9.2752","1","10.1612","1","","","88.0446","2","1.395","2","76.5282","2","","","53.9281","2"
"해양환경측정망","거진연안H1_항만","2001-11-01 00:00:00","128.4597222","38.44638889","0","0","표층","300.2","2","32.39","1","14.67","1","1.144","1","2.3","2","9.14","1","7.9","2","77.5544","2","5.9179","1","52.7618","1","4","2","135.495","2","1.064","2","5.1786","2","","","63","2"
"해양환경측정망","거진연안H1_항만","2001-11-01 00:00:00","128.4597222","38.44638889","0","7","저층","265.5","2","32.39","1","14.71","1","","","","","9.64","1","7.89","2","76.986","2","10.9027","1","59.0912","1","","","140.022","2","1.144","2","3.9452","2","","","55","2"
"해양환경측정망","고성자란만1_연안","2001-02-01 00:00:00","128.3147222","34.9275","0","0","표층","24.78","2","32.81","1","5.7","1","1.41","1","17.4","2","9.6","1","8.36","2","6.16","2","11.78","1","14.56","1","2.5","2","23.1","2","2.03","2","2.38","2","","","12.09","2"
"해양환경측정망","고성자란만1_연안","2001-02-01 00:00:00","128.3147222","34.9275","0","11","저층","21.28","2","32.82","1","6","1","","","","","9.68","1","8.37","2","4.76","2","13.33","1","12.88","1","","","20.02","2","2.42","2","2.38","2","","","13.64","2"
"해양환경측정망","고성자란만1_연안","2001-05-01 00:00:00","128.3147222","34.9275","0","0","표층","188.801","2","33.177","1","16.9","1","1.416","1","9.6","2","5.66","1","8.21","2","2.6964","2","28.4208","1","62.993","1","1.5","2","76.1073","2","2.912","2","10.4179","2","","","46.1745","2"
"해양환경측정망","고성자란만1_연안","2001-05-01 00:00:00","128.3147222","34.9275","0","6","저층","200.257","2","33.713","1","16.3","1","","","","","5.63","1","8.18","2","3.9032","2","14.5111","1","141.46","1","","","156.546","2","1.168","2","11.1827","2","","","78.5478","2"
"해양환경측정망","고성자란만1_연안","2001-08-01 00:00:00","128.3147222","34.9275","0","0","표층","","","31.2","1","29.36","1","2.9276","1","9.4","2","5.79","1","8.11","2","1.1648","2","16.4736","1","9.8464","1","4","2","34.9624","2","0.368","2","23.9512","2","","","",""
"해양환경측정망","고성자란만1_연안","2001-08-01 00:00:00","128.3147222","34.9275","0","5","저층","","","32.34","1","26.74","1","","","","","5.54","1","8.05","2","2.6208","2","20.9664","1","3.9171","1","","","124.451","2","0.896","2","117.914","2","","","",""
"해양환경측정망","고성자란만1_연안","2001-11-01 00:00:00","128.3147222","34.9275","0","0","표층","","","31.85","1","15.1","1","0.97","1","7.8","2","6.07","1","7.64","2","24","2","42","1","110","1","2.6","2","210","2","1.34","2","75","2","","","",""
"해양환경측정망","고성자란만1_연안","2001-11-01 00:00:00","128.3147222","34.9275","0","5","저층","","","31.8","1","14.9","1","","","","","7.47","1","7.42","2","25","2","50","1","73","1","","","165","2","0.7","2","66","2","","","",""
"해양환경측정망","고성자란만2_연안","2001-02-01 00:00:00","128.2233333","34.90944444","0","0","표층","111.86","2","32.69","1","5.4","1","1.02","1","12.5","2","9.48","1","8.29","2","5.88","2","11.78","1","102.48","1","6","2","111.58","2","3.94","2","3.22","2","","","26.35","2"
"해양환경측정망","고성자란만2_연안","2001-02-01 00:00:00","128.2233333","34.90944444","0","11","저층","137.76","2","32.76","1","9.8","1","","","","","9.71","1","8.35","2","8.12","2","17.98","1","126","1","","","136.5","2","0.1","2","2.38","2","","","25.73","2"
"해양환경측정망","고성자란만2_연안","2001-05-01 00:00:00","128.2233333","34.90944444","0","0","표층","196.118","2","33.06","1","16.2","1","0.829","1","15.8","2","6.27","1","8.11","2","1.6506","2","21.4303","1","64.1382","1","4","2","69.3232","2","0.736","2","3.53437","2","","","45.4584","2"
"해양환경측정망","고성자란만2_연안","2001-05-01 00:00:00","128.2233333","34.90944444","0","9.5","저층","219.624","2","33.505","1","15.3","1","","","","","6.32","1","8.1","2","3.773","2","17.9304","1","64.1074","1","","","82.8873","2","1.552","2","15.0069","2","","","47.6997","2"
"해양환경측정망","고성자란만2_연안","2001-08-01 00:00:00","128.2233333","34.90944444","0","0","표층","","","31.17","1","28.84","1","2.736","1","9.2","2","4.78","1","8.06","2","1.7472","2","29.952","1","1.3497","1","5","2","19.6785","2","0.208","2","16.5816","2","","","",""
"해양환경측정망","고성자란만2_연안","2001-08-01 00:00:00","128.2233333","34.90944444","0","8.5","저층","","","33.06","1","21.75","1","","","","","4.56","1","7.78","2","2.6208","2","56.9088","1","1.5084","1","","","40.9772","2","0.512","2","36.848","2","","","",""
"해양환경측정망","고성자란만2_연안","2001-11-01 00:00:00","128.2233333","34.90944444","0","0","표층","","","32.04","1","16","1","1.13","1","2.8","2","7.67","1","7.79","2","19","2","27","1","84","1","3","2","133","2","0.53","2","30","2","","","",""
"해양환경측정망","고성자란만2_연안","2001-11-01 00:00:00","128.2233333","34.90944444","0","8.2","저층","","","31.98","1","15.6","1","","","","","7.74","1","7.59","2","18","2","50","1","36","1","","","90","2","0.58","2","36","2","","","",""
"해양환경측정망","고성자란만3_연안","2001-02-01 00:00:00","128.25","34.875","0","0","표층","95.48","2","32.9","1","6.2","1","1.45","1","15.5","2","9.17","1","8.36","2","6.72","2","22.32","1","83.44","1","4","2","92.54","2","1.3","2","2.38","2","","","24.8","2"
"해양환경측정망","고성자란만3_연안","2001-02-01 00:00:00","128.25","34.875","0","16","저층","87.22","2","32.88","1","6.1","1","","","","","9.76","1","8.38","2","5.04","2","14.88","1","76.72","1","","","84.14","2","1.82","2","2.38","2","","","24.8","2"
"해양환경측정망","고성자란만3_연안","2001-05-01 00:00:00","128.25","34.875","0","0","표층","232.633","2","33.037","1","15.4","1","1.27","1","2.8","2","6.38","1","8.11","2","0.7056","2","27.0971","1","52.0058","1","6","2","68.4831","2","0.8","2","15.7717","2","","","49.5039","2"
"해양환경측정망","고성자란만3_연안","2001-05-01 00:00:00","128.25","34.875","0","14","저층","196.513","2","33.208","1","14.4","1","","","","","6.49","1","8.12","2","2.5102","2","14.6258","1","66.598","1","","","109.355","2","1.344","2","40.2464","2","","","47.1603","2"
"해양환경측정망","고성자란만3_연안","2001-08-01 00:00:00","128.25","34.875","0","0","표층","","","31.57","1","25.94","1","2.0396","1","10.6","2","6.58","1","8.19","2","0.8736","2","17.9712","1","1.8792","1","3.5","2","13.8072","2","0.784","2","11.0544","2","","","",""
"해양환경측정망","고성자란만3_연안","2001-08-01 00:00:00","128.25","34.875","0","13","저층","","","33.46","1","19.51","1","","","","","4.99","1","8.05","2","6.1152","2","44.928","1","11.778","1","","","40.9232","2","0.24","2","23.03","2","","","",""
"해양환경측정망","고성자란만3_연안","2001-11-01 00:00:00","128.25","34.875","0","0","표층","","","32.23","1","17","1","1.13","1","5.8","2","7.35","1","7.9","2","12","2","21","1","50","1","2","2","134","2","0.35","2","72","2","","","",""
"해양환경측정망","고성자란만3_연안","2001-11-01 00:00:00","128.25","34.875","0","12.7","저층","","","32.21","1","16.9","1","","","","","7.68","1","7.68","2","15","2","27","1","26","1","","","90","2","0.86","2","49","2","","","",""
"해양환경측정망","고창연안1_연안","2001-02-01 00:00:00","126.4605556","35.5725","0","0","표층","","","31.62","1","3.08","1","1.94","1","60","2","9.01","1","8.15","2","4","2","24","1","191","1","0.5","2","373","2","1.1","2","177","2","","","",""
"해양환경측정망","고창연안1_연안","2001-02-01 00:00:00","126.4605556","35.5725","0","8","저층","","","31.59","1","3.13","1","","","","","8.74","1","8.23","2","4","2","25","1","164","1","","","354","2","1.14","2","186","2","","","",""
"해양환경측정망","고창연안1_연안","2001-05-01 00:00:00","126.4605556","35.5725","0","0","표층","","","31.26","1","14.89","1","7.61","1","102.8","2","7.21","1","8.32","2","14","2","18","1","323","1","0.4","2","602","2","2.02","2","266","2","","","",""
"해양환경측정망","고창연안1_연안","2001-05-01 00:00:00","126.4605556","35.5725","0","9","저층","","","31.31","1","14.93","1","","","","","6.99","1","8.48","2","18","2","28","1","426","1","","","753","2","2.03","2","310","2","","","",""
"해양환경측정망","고창연안1_연안","2001-08-01 00:00:00","126.4605556","35.5725","0","0","표층","155.5","2","30.9","1","28.3","1","3.83","1","5.8","2","6.45","1","8.22","2","1","2","5","1","14","1","2","2","79","2","0.46","2","64","2","","","221.3","2"
"해양환경측정망","고창연안1_연안","2001-08-01 00:00:00","126.4605556","35.5725","0","10.9","저층","103.2","2","30.89","1","28.3","1","","","","","6.4","1","8.24","2","0","2","2","1","19","1","","","102","2","0.4","2","84","2","","","142","2"
"해양환경측정망","고창연안1_연안","2001-11-01 00:00:00","126.4605556","35.5725","0","0","표층","209.6","2","31.82","1","15.83","1","1.42","1","18.2","2","8.46","1","8.15","2","19","2","20","1","142","1","1.2","2","390","2","1.76","2","53.6","2","","","103.9","2"
"해양환경측정망","고창연안1_연안","2001-11-01 00:00:00","126.4605556","35.5725","0","17","저층","210.1","2","31.86","1","15.92","1","","","","","8.41","1","8.12","2","18","2","14","1","76","1","","","334","2","1.44","2","141.2","2","","","138.8","2"
"해양환경측정망","고창연안2_연안","2001-02-01 00:00:00","126.3916667","35.5","0","0","표층","","","31.62","1","3.06","1","2.06","1","43.4","2","9.9","1","8.13","2","2","2","25","1","162","1","0.5","2","304","2","0.99","2","141","2","","","",""
"해양환경측정망","고창연안2_연안","2001-02-01 00:00:00","126.3916667","35.5","0","7.5","저층","","","31.6","1","3.15","1","","","","","8.69","1","8.16","2","2","2","25","1","137","1","","","305","2","1.36","2","167","2","","","",""
"해양환경측정망","고창연안2_연안","2001-05-01 00:00:00","126.3916667","35.5","0","0","표층","","","31.16","1","14.75","1","3.82","1","61.8","2","7.92","1","8.38","2","9","2","18","1","223","1","0.5","2","423","2","2.4","2","191","2","","","",""
"해양환경측정망","고창연안2_연안","2001-05-01 00:00:00","126.3916667","35.5","0","8.5","저층","","","31.37","1","14.78","1","","","","","6.95","1","8.41","2","4","2","6","1","171","1","","","346","2","2.42","2","171","2","","","",""
"해양환경측정망","고창연안2_연안","2001-08-01 00:00:00","126.3916667","35.5","0","0","표층","154.7","2","30.77","1","29.23","1","4.08","1","5.6","2","7.11","1","8.23","2","0","2","3","1","20","1","2","2","76","2","1.09","2","56","2","","","207.1","2"
"해양환경측정망","고창연안2_연안","2001-08-01 00:00:00","126.3916667","35.5","0","10.3","저층","125.2","2","30.77","1","29.19","1","","","","","7.07","1","8.25","2","0","2","3","1","50","1","","","191","2","1.39","2","142","2","","","151.5","2"
"해양환경측정망","고창연안2_연안","2001-11-01 00:00:00","126.3916667","35.5","0","0","표층","202.6","2","31.78","1","15.3","1","2.9","1","22.8","2","8.28","1","8.19","2","16","2","14","1","64","1","1","2","293","2","1.28","2","168.1","2","","","123.4","2"
"해양환경측정망","고창연안2_연안","2001-11-01 00:00:00","126.3916667","35.5","0","10","저층","184.7","2","31.81","1","15.52","1","","","","","8.14","1","8.16","2","20","2","20","1","67","1","","","146","2","2.24","2","126.3","2","","","126.1","2"
"해양환경측정망","고창연안3_연안","2001-02-01 00:00:00","126.3775","35.38972222","0","0","표층","","","31.62","1","2.89","1","2.96","1","77","2","9.232","1","8.15","2","1","2","23","1","230","1","0.5","2","422","2","0.86","2","191","2","","","",""
"해양환경측정망","고창연안3_연안","2001-02-01 00:00:00","126.3775","35.38972222","0","3","저층","","","31.56","1","2.98","1","","","","","8.38","1","8.17","2","4","2","22","1","207","1","","","408","2","1.58","2","197","2","","","",""
"해양환경측정망","고창연안3_연안","2001-05-01 00:00:00","126.3775","35.38972222","0","0","표층","","","31.14","1","19.71","1","3.74","1","25.6","2","7.38","1","8.44","2","5","2","3","1","152","1","0.5","2","317","2","2.18","2","160","2","","","",""
"해양환경측정망","고창연안3_연안","2001-05-01 00:00:00","126.3775","35.38972222","0","6","저층","","","31.6","1","17.84","1","","","","","6.7","1","8.43","2","5","2","3","1","119","1","","","282","2","2.4","2","158","2","","","",""
"해양환경측정망","고창연안3_연안","2001-08-01 00:00:00","126.3775","35.38972222","0","0","표층","218.1","2","30.96","1","30.31","1","14.54","1","11.6","2","6.6","1","8.26","2","1","2","12","1","17","1","0.8","2","62","2","1.31","2","44","2","","","149.4","2"
"해양환경측정망","고창연안3_연안","2001-08-01 00:00:00","126.3775","35.38972222","0","5","저층","180.7","2","31.29","1","29.65","1","","","","","6.53","1","8.26","2","0","2","4","1","12","1","","","86","2","1.71","2","74","2","","","176.5","2"
"해양환경측정망","고창연안3_연안","2001-11-01 00:00:00","126.3775","35.38972222","0","0","표층","189.8","2","31.73","1","15.7","1","4.28","1","47","2","9.42","1","8.17","2","14","2","22","1","93","1","0.3","2","324","2","1.6","2","177","2","","","139.5","2"
"해양환경측정망","고창연안3_연안","2001-11-01 00:00:00","126.3775","35.38972222","0","6","저층","240.6","2","31.76","1","16.24","1","","","","","9.28","1","8.15","2","12","2","18","1","115","1","","","285","2","0.32","2","135.2","2","","","163.6","2"
"해양환경측정망","고창연안4_연안","2001-02-01 00:00:00","126.3","35.33333333","0","0","표층","","","31.48","1","2.58","1","4.46","1","312","2","9.52","1","8.16","2","1","2","25","1","166","1","0.1","2","466","2","1.78","2","298","2","","","",""
"해양환경측정망","고창연안4_연안","2001-02-01 00:00:00","126.3","35.33333333","0","2","저층","","","31.43","1","2.69","1","","","","","9.05","1","8.22","2","2","2","24","1","170","1","","","581","2","2.34","2","409","2","","","",""
"해양환경측정망","고창연안4_연안","2001-05-01 00:00:00","126.3","35.33333333","0","0","표층","","","31.28","1","16.96","1","4.65","1","10","2","7.62","1","8.42","2","4","2","2","1","57","1","1.2","2","197","2","2.54","2","136","2","","","",""
"해양환경측정망","고창연안4_연안","2001-05-01 00:00:00","126.3","35.33333333","0","5","저층","","","31.39","1","16.83","1","","","","","7.24","1","8.38","2","2","2","1","1","41","1","","","188","2","2.38","2","144","2","","","",""
"해양환경측정망","고창연안4_연안","2001-08-01 00:00:00","126.3","35.33333333","0","0","표층","207.5","2","30.96","1","29.95","1","11.2","1","13.8","2","6.45","1","8.25","2","1","2","6","1","17","1","0.8","2","99","2","0.38","2","81","2","","","152.4","2"
"해양환경측정망","고창연안4_연안","2001-08-01 00:00:00","126.3","35.33333333","0","2.2","저층","181.8","2","90.95","4","29.65","1","","","","","6.38","1","8.26","2","1","2","3","1","27","1","","","274","2","0.45","2","246","2","","","212.9","2"
"해양환경측정망","고창연안4_연안","2001-11-01 00:00:00","126.3","35.33333333","0","0","표층","242.4","2","31.72","1","14.72","1","3.48","1","100.4","2","8.36","1","8.12","2","6","2","24","1","119","1","0.2","2","306","2","0.64","2","75.3","2","","","154.6","2"
"해양환경측정망","고창연안4_연안","2001-11-01 00:00:00","126.3","35.33333333","0","6.2","저층","774","2","31.78","1","15.21","1","","","","","8.35","1","8.09","2","6","2","22","1","125","1","","","275","2","1.92","2","149.3","2","","","282.3","2"
"해양환경측정망","고흥연안1_연안","2001-02-01 00:00:00","127.2433333","34.5","0","0","표층","164.116","2","33.55","1","7.63","1","0.66323","1","20.2","2","11.55","1","8.17","2","6.56874","2","33.7134","1","127.722","1","1","2","156.172","2","0.746667","2","21.8812","2","","","54.6992","2"
"해양환경측정망","고흥연안1_연안","2001-02-01 00:00:00","127.2433333","34.5","0","29","저층","155.754","2","33.54","1","7.5","1","","","","","10.96","1","8.15","2","5.39384","2","34.1263","1","108.156","1","","","129.15","2","0.906667","2","15.6005","2","","","64.0708","2"
"해양환경측정망","고흥연안1_연안","2001-05-01 00:00:00","127.2433333","34.5","0","0","표층","108.951","2","33.59","1","15.43","1","0.809221","1","20.4","2","10.11","1","8.04","2","6.01214","2","24.6958","1","40.7341","1","0.9","2","59.5345","2","0.981333","2","12.7882","2","","","65.861","2"
"해양환경측정망","고흥연안1_연안","2001-05-01 00:00:00","127.2433333","34.5","0","21.5","저층","121.273","2","33.61","1","15.04","1","","","","","10.05","1","8","2","6.23276","2","31.9502","1","41.9343","1","","","57.7582","2","1.63733","2","9.59118","2","","","53.7679","2"
"해양환경측정망","고흥연안1_연안","2001-08-01 00:00:00","127.2433333","34.5","0","0","표층","42.973","2","31.93","1","24.96","1","1.16264","1","13","2","7.26","1","8.1","2","4.01258","2","35.2403","1","18.1057","1","1.6","2","50.1536","2","1.81867","2","28.0354","2","","","105.277","2"
"해양환경측정망","고흥연안1_연안","2001-08-01 00:00:00","127.2433333","34.5","0","21.5","저층","44.1344","2","31.98","1","24.79","1","","","","","7.13","1","8.1","2","3.24304","2","41.0069","1","14.2227","1","","","42.325","2","1.80267","2","24.8592","2","","","100.411","2"
"해양환경측정망","고흥연안1_연안","2001-11-01 00:00:00","127.2433333","34.5","0","0","표층","120.6","2","32.43","1","17.47","1","0.76659","1","10.4","2","8.07","1","8.17","2","23.0746","2","22.1892","1","60.7436","1","1.8","2","106.393","2","2.41067","2","22.5748","2","","","62.829","2"
"해양환경측정망","고흥연안1_연안","2001-11-01 00:00:00","127.2433333","34.5","0","20.8","저층","118.668","2","32.44","1","17.3","1","","","","","8.12","1","8.17","2","22.715","2","25.9599","1","66.42","1","","","92.6107","2","1.19467","2","3.4758","2","","","58.9883","2"
"해양환경측정망","고흥연안2_연안","2001-02-01 00:00:00","127.2161111","34.33138889","0","0","표층","176.66","2","33.41","1","7.12","1","0.791662","1","16.8","2","12.22","1","8.17","2","7.02268","2","33.7134","1","135.602","1","1.2","2","171.665","2","0.586667","2","29.0399","2","","","51.6391","2"
"해양환경측정망","고흥연안2_연안","2001-02-01 00:00:00","127.2161111","34.33138889","0","18.6","저층","160.389","2","33.45","1","7.09","1","","","","","11.41","1","8.16","2","6.30172","2","34.5391","1","131.753","1","","","157.437","2","0.650667","2","19.3824","2","","","57.3768","2"
"해양환경측정망","고흥연안2_연안","2001-05-01 00:00:00","127.2161111","34.33138889","0","0","표층","137.491","2","33.56","1","15.22","1","1.41877","1","86","2","9.94","1","8.01","2","12.9619","2","78.4093","1","28.8739","1","0.9","2","56.7555","2","1.57333","2","14.9196","2","","","115.722","2"
"해양환경측정망","고흥연안2_연안","2001-05-01 00:00:00","127.2161111","34.33138889","0","16","저층","246.686","2","33.61","1","15.16","1","","","","","10.15","1","7.98","2","14.6167","2","92.6094","4","64.8781","1","","","104.645","2","2.08533","2","25.1502","2","","","161.304","2"
"해양환경측정망","고흥연안2_연안","2001-08-01 00:00:00","127.2161111","34.33138889","0","0","표층","44.328","2","32.12","1","24.28","1","1.57249","1","14.4","2","7.66","1","8.13","2","2.63841","2","52.5401","1","25.2396","1","1.8","2","51.8822","2","2.53867","2","24.0041","2","","","100.411","2"
"해양환경측정망","고흥연안2_연안","2001-08-01 00:00:00","127.2161111","34.33138889","0","17","저층","43.3601","2","32.14","1","24.29","1","","","","","7.43","1","8.12","2","6.92582","2","46.2929","1","15.3966","1","","","42.8451","2","1.80267","2","20.5226","2","","","126.987","2"
"해양환경측정망","고흥연안2_연안","2001-11-01 00:00:00","127.2161111","34.33138889","0","0","표층","132.965","2","32.4","1","16.93","1","0.301952","1","17.2","2","8.21","1","8.18","2","22.3254","2","39.0123","1","69.6991","1","1","2","102.201","2","2.05867","2","10.1766","2","","","80.1611","2"
"해양환경측정망","고흥연안2_연안","2001-11-01 00:00:00","127.2161111","34.33138889","0","16.5","저층","136.777","2","32.39","1","19.89","1","","","","","8.26","1","8.18","2","22.3853","2","34.2264","1","71.3726","1","","","102","2","2.34667","2","8.24159","2","","","82.1307","2"
"해양환경측정망","고흥연안3_연안","2001-02-01 00:00:00","127.4016667","34.40444444","0","0","표층","291.268","2","33.4","1","6.82","1","0.496168","1","10.8","2","12.08","1","8.16","2","5.92789","2","29.3101","1","144.344","1","2","2","202.813","2","1.08267","2","52.5419","2","","","50.4916","2"
"해양환경측정망","고흥연안3_연안","2001-02-01 00:00:00","127.4016667","34.40444444","0","17.1","저층","249.829","2","33.5","1","6.69","1","","","","","11.16","1","8.13","2","6.88917","2","31.9246","1","140.358","1","","","201.41","2","0.682667","2","54.1628","2","","","48.9615","2"
"해양환경측정망","고흥연안3_연안","2001-05-01 00:00:00","127.4016667","34.40444444","0","0","표층","119.812","2","33.5","1","15.75","1","1.2487","1","29","2","10.43","1","8.05","2","8.85273","2","48.0025","1","33.9216","1","0.5","2","56.344","2","1.34933","2","13.5697","2","","","75.3494","2"
"해양환경측정망","고흥연안3_연안","2001-05-01 00:00:00","127.4016667","34.40444444","0","15.4","저층","137.297","2","33.6","1","15.36","1","","","","","10.28","1","8.03","2","8.27358","2","39.6677","1","22.3791","1","","","45.2881","2","1.25333","2","14.6354","2","","","28.2793","2"
"해양환경측정망","고흥연안3_연안","2001-08-01 00:00:00","127.4016667","34.40444444","0","0","표층","49.1673","2","31.83","1","26.27","1","2.18853","1","12","2","7.44","1","8.16","2","2.96821","2","28.1922","1","15.4869","1","1.9","2","32.3812","2","2.28267","2","13.9261","2","","","144.4","2"
"해양환경측정망","고흥연안3_연안","2001-08-01 00:00:00","127.4016667","34.40444444","0","16","저층","47.6187","2","32.03","1","25.01","1","","","","","7.38","1","8.14","2","2.33609","2","24.3478","1","15.0806","1","","","34.8853","2","2.05867","2","17.4687","2","","","114.554","2"
"해양환경측정망","고흥연안3_연안","2001-11-01 00:00:00","127.4016667","34.40444444","0","0","표층","124.669","2","32.58","1","18.21","1","0.229601","1","9.4","2","7.97","1","8.2","2","18.7743","2","25.9599","1","58.0751","1","1.5","2","90.8959","2","1.96267","2","14.0465","2","","","68.9346","2"
"해양환경측정망","고흥연안3_연안","2001-11-01 00:00:00","127.4016667","34.40444444","0","15","저층","125.085","2","32.55","1","18.04","1","","","","","8.01","1","8.19","2","19.9281","2","41.4778","1","61.1507","1","","","91.757","2","1.91467","2","10.6782","2","","","73.6615","2"
"해양환경측정망","고흥연안4_연안","2001-02-01 00:00:00","127.595","34.50916667","0","0","표층","161.888","2","33.55","1","6.34","1","0.967252","1","11","2","13","1","8.17","2","4.43257","2","27.1084","1","77.6748","1","2.7","2","113.578","2","0.810667","2","31.4711","2","","","43.9889","2"
"해양환경측정망","고흥연안4_연안","2001-02-01 00:00:00","127.595","34.50916667","0","13","저층","156.451","2","33.64","1","6.48","1","","","","","11.45","1","8.15","2","4.56608","2","26.0075","1","98.3729","1","","","124.82","2","0.698667","2","21.8812","2","","","58.1418","2"
"해양환경측정망","고흥연안4_연안","2001-05-01 00:00:00","127.595","34.50916667","0","0","표층","46.902","2","33.47","1","17.35","1","0.718917","1","13.2","2","9.78","1","8.78","2","4.13679","2","26.548","1","21.4613","1","1.2","2","51.885","2","1.22133","2","26.2869","2","","","40.0003","2"
"해양환경측정망","고흥연안4_연안","2001-05-01 00:00:00","127.595","34.50916667","0","13","저층","62.4385","2","33.56","1","15.57","1","","","","","9.65","1","8","2","5.12962","2","23.6154","1","21.4966","1","","","56.6786","2","0.853333","2","30.0524","2","","","31.4421","2"
"해양환경측정망","고흥연안4_연안","2001-08-01 00:00:00","127.595","34.50916667","0","0","표층","60.0073","2","31.73","1","26.46","1","1.29647","1","10.6","2","8.1","1","8.19","2","2.33609","2","25.4691","1","7.9918","1","2.3","2","20.2838","2","2.55467","2","9.95591","2","","","166.528","2"
"해양환경측정망","고흥연안4_연안","2001-08-01 00:00:00","127.595","34.50916667","0","14","저층","55.168","2","32.19","1","22.89","1","","","","","6.2","1","8.04","2","2.11622","2","26.27","1","23.5239","1","","","40.6045","2","1.96267","2","14.9644","2","","","113.946","2"
