project_name,station,일시,longitude,latitude,bot.depth[m],수심(m),dep_flag,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],year,month,quarter,year_quarter
해양환경측정망,구룡포연안1_연안,2017-02-05 13:50:00,129.5638889,35.98305556,0,33.0,0,177.3,34.42,13.45,0.31,2.9,8.55,8.15,,3.0,,,,66.4,0.87,4.0,21.1,2017,2,1,20171
해양환경측정망,구룡포연안1_연안,2017-05-16 13:30:00,129.5638889,35.98305556,0,0.0,0,184.3,32.55,13.49,2.08,2.9,8.31,8.15,,5.7,,,3.5,88.0,1.2,0.5,23.7,2017,5,2,20172
해양환경측정망,구룡포연안1_연안,2017-05-16 13:30:00,129.5638889,35.98305556,0,16.0,0,200.5,34.31,11.38,0.78,4.0,7.65,8.11,,3.7,,,,191.9,1.62,0.8,29.8,2017,5,2,20172
해양환경측정망,구룡포연안1_연안,2017-08-04 00:00:00,129.5638889,35.98305556,0,0.0,0,100.0,32.01,27.4,0.27,2.8,8.72,8.21,114.0,0.0,0.5,1.1,8.1,1.6,1.06,0.4,8.9,2017,8,3,20173
해양환경측정망,구룡포연안1_연안,2017-08-04 00:00:00,129.5638889,35.98305556,0,19.0,0,142.2,33.99,17.31,0.48,6.4,7.26,8.17,,8.3,,,,139.0,2.07,1.3,24.9,2017,8,3,20173
해양환경측정망,구룡포연안1_연안,2017-11-17 12:22:00,129.5638889,35.98305556,0,0.0,0,135.8,33.46,17.04,1.35,3.8,7.82,8.16,,3.1,,41.4,7.0,48.5,1.61,0.6,18.7,2017,11,4,20174
해양환경측정망,구룡포연안1_연안,2017-11-17 12:22:00,129.5638889,35.98305556,0,16.0,0,137.1,33.48,17.04,1.13,3.6,7.64,8.17,,5.2,,40.5,,49.6,1.66,0.9,19.8,2017,11,4,20174
해양환경측정망,구룡포연안2_연안,2017-02-05 13:12:00,129.5880556,35.99777778,0,0.0,0,166.0,34.43,13.59,0.17,3.1,8.55,8.15,,3.7,,,12.0,81.7,0.99,3.7,20.7,2017,2,1,20171
해양환경측정망,구룡포연안2_연안,2017-02-05 13:12:00,129.5880556,35.99777778,0,17.0,0,180.1,34.43,13.22,0.24,2.5,8.41,8.15,,3.3,,,,73.0,0.92,3.4,21.4,2017,2,1,20171
해양환경측정망,구룡포연안2_연안,2017-05-16 13:30:00,129.5880556,35.99777778,0,0.0,0,179.9,34.27,14.33,1.47,3.2,8.17,8.15,,9.4,,,4.5,98.3,1.61,1.2,23.1,2017,5,2,20172
해양환경측정망,구룡포연안2_연안,2017-05-16 13:30:00,129.5880556,35.99777778,0,35.0,0,276.0,34.23,8.07,0.13,7.8,7.75,8.04,,6.5,,,,137.2,2.1,1.0,25.7,2017,5,2,20172
해양환경측정망,구룡포연안2_연안,2017-08-04 00:00:00,129.5880556,35.99777778,0,0.0,0,73.7,31.95,28.55,0.55,11.3,6.78,8.22,144.4,0.2,,1.4,13.0,2.1,0.96,0.6,15.1,2017,8,3,20173
해양환경측정망,구룡포연안2_연안,2017-08-04 00:00:00,129.5880556,35.99777778,0,35.0,0,240.8,34.26,12.25,2.94,5.2,6.25,7.99,,1.7,2.0,14.4,,16.8,1.56,0.7,28.6,2017,8,3,20173
해양환경측정망,구룡포연안2_연안,2017-11-17 12:39:00,129.5880556,35.99777778,0,0.0,0,142.9,33.41,17.42,1.73,5.8,7.8,8.17,,3.2,,,7.5,53.0,1.44,4.0,18.6,2017,11,4,20174
해양환경측정망,구룡포연안2_연안,2017-11-17 12:39:00,129.5880556,35.99777778,0,34.0,0,161.4,33.62,17.01,0.82,3.9,7.14,8.11,,6.3,,,,75.9,1.4,3.9,21.0,2017,11,4,20174
해양환경측정망,구룡포연안H1_항만,2017-02-05 13:24:00,129.5563889,35.98555556,0,0.0,0,205.4,34.37,12.55,0.51,6.0,8.55,8.14,,6.2,,,5.0,97.6,1.49,9.4,25.4,2017,2,1,20171
해양환경측정망,구룡포연안H1_항만,2017-02-05 13:24:00,129.5563889,35.98555556,0,8.0,0,193.2,34.36,12.39,0.66,3.8,8.41,8.15,148.9,5.0,,,,118.8,0.87,50.1,21.1,2017,2,1,20171
해양환경측정망,구룡포연안H1_항만,2017-08-05 00:00:00,129.5563889,35.98555556,0,0.0,0,264.8,32.01,27.12,2.36,3.9,8.22,8.25,80.8,0.8,,1.2,6.0,2.2,2.12,0.3,12.2,2017,8,3,20173
해양환경측정망,구룡포연안H1_항만,2017-08-05 00:00:00,129.5563889,35.98555556,0,7.0,0,131.5,32.04,27.01,3.0,7.5,8.19,8.26,85.3,0.1,,1.9,,2.3,1.95,0.3,12.8,2017,8,3,20173
해양환경측정망,군산연안1_연안,2017-02-21 10:35:00,126.7191667,35.99777778,0,0.0,0,1916.3,13.0,3.9,6.08,24.2,11.5,8.39,,31.1,,,0.7,1632.4,2.84,30.2,56.5,2017,2,1,20171
해양환경측정망,군산연안1_연안,2017-02-21 10:35:00,126.7191667,35.99777778,0,10.0,0,899.2,28.77,4.09,5.88,20.8,10.93,8.23,,14.6,,,,713.0,2.51,49.2,47.4,2017,2,1,20171
해양환경측정망,군산연안1_연안,2017-05-23 12:14:00,126.7191667,35.99777778,0,0.0,0,733.9,29.17,21.03,6.61,58.0,6.79,7.72,,25.6,,,0.5,202.6,2.68,19.6,63.2,2017,5,2,20172
해양환경측정망,군산연안1_연안,2017-05-23 12:14:00,126.7191667,35.99777778,0,10.0,0,610.3,29.42,20.92,5.16,54.5,6.81,7.74,,24.4,,,,201.9,2.28,18.5,64.2,2017,5,2,20172
해양환경측정망,군산연안1_연안,2017-08-17 00:00:00,126.7191667,35.99777778,0,0.0,0,1369.3,19.51,26.38,2.59,30.1,4.52,7.59,,71.6,,,0.8,981.3,3.25,19.8,74.6,2017,8,3,20173
해양환경측정망,군산연안1_연안,2017-08-17 00:00:00,126.7191667,35.99777778,0,8.0,0,871.0,21.92,26.38,2.17,31.7,4.38,7.69,,54.1,,,,661.2,3.48,18.4,69.8,2017,8,3,20173
해양환경측정망,군산연안1_연안,2017-11-22 17:00:00,126.7191667,35.99777778,0,0.0,0,536.6,28.54,9.6,2.44,48.6,9.25,8.07,,23.2,,,0.5,510.9,2.4,200.8,30.3,2017,11,4,20174
해양환경측정망,군산연안1_연안,2017-11-22 17:00:00,126.7191667,35.99777778,0,7.0,0,480.7,28.55,9.67,2.24,52.4,9.23,8.08,,19.8,,,,475.8,2.12,161.7,34.5,2017,11,4,20174
해양환경측정망,군산연안10_연안,2017-02-22 12:30:00,126.4,35.97916667,0,0.0,0,249.2,31.71,4.27,0.49,22.2,10.83,8.17,,3.5,,,1.5,185.7,1.65,6.0,25.5,2017,2,1,20171
해양환경측정망,군산연안10_연안,2017-02-22 12:30:00,126.4,35.97916667,0,20.5,0,306.9,32.25,4.39,1.0,17.0,10.7,8.15,,2.1,,,,167.9,1.95,5.0,33.9,2017,2,1,20171
해양환경측정망,군산연안10_연안,2017-05-22 10:49:00,126.4,35.97916667,0,0.0,0,160.7,31.79,18.75,0.57,4.2,8.27,8.12,27.0,0.7,1.6,0.5,5.0,1.4,1.47,0.2,12.0,2017,5,2,20172
해양환경측정망,군산연안10_연안,2017-05-22 10:49:00,126.4,35.97916667,0,20.0,0,149.1,31.92,14.42,2.32,8.3,8.44,8.13,33.2,0.5,3.0,1.3,,2.0,1.54,0.2,13.3,2017,5,2,20172
해양환경측정망,군산연안10_연안,2017-08-18 00:00:00,126.4,35.97916667,0,0.0,0,391.2,28.14,26.91,18.64,4.5,8.86,8.19,,14.3,,73.8,2.7,89.7,1.76,1.6,43.0,2017,8,3,20173
해양환경측정망,군산연안10_연안,2017-08-18 00:00:00,126.4,35.97916667,0,19.0,0,156.5,31.74,24.05,3.17,4.7,6.84,8.1,,2.3,,5.6,,8.6,1.35,0.7,19.1,2017,8,3,20173
해양환경측정망,군산연안10_연안,2017-11-27 11:40:00,126.4,35.97916667,0,0.0,0,101.4,32.48,10.73,2.06,10.4,9.13,8.27,136.8,0.4,,4.7,3.7,7.6,1.46,2.5,19.3,2017,11,4,20174
해양환경측정망,군산연안10_연안,2017-11-27 11:40:00,126.4,35.97916667,0,18.0,0,60.2,32.49,10.61,1.98,15.2,9.17,8.24,142.7,1.7,,2.7,,4.6,2.02,0.2,16.3,2017,11,4,20174
해양환경측정망,군산연안2_연안,2017-02-21 10:04:00,126.6644444,36.0,0,0.0,0,531.0,28.77,3.99,2.16,32.3,10.82,8.17,,6.9,,,0.9,319.4,2.07,33.0,36.1,2017,2,1,20171
해양환경측정망,군산연안2_연안,2017-02-21 10:04:00,126.6644444,36.0,0,7.0,0,521.5,30.91,3.93,3.06,29.0,10.72,8.17,,6.9,,,,315.5,2.45,53.8,38.4,2017,2,1,20171
해양환경측정망,군산연안2_연안,2017-05-23 11:45:00,126.6644444,36.0,0,0.0,0,455.1,30.69,19.73,4.96,79.8,6.85,7.87,,10.8,,90.7,0.6,112.4,2.39,10.9,41.2,2017,5,2,20172
해양환경측정망,군산연안2_연안,2017-05-23 11:45:00,126.6644444,36.0,0,7.0,0,540.6,30.69,19.74,5.28,83.5,6.79,7.9,,12.5,,105.4,,128.8,2.01,10.9,66.1,2017,5,2,20172
해양환경측정망,군산연안2_연안,2017-08-17 00:00:00,126.6644444,36.0,0,0.0,0,951.9,24.37,26.4,1.94,19.0,4.7,7.81,,54.0,,,0.7,635.7,1.73,17.7,78.6,2017,8,3,20173
해양환경측정망,군산연안2_연안,2017-08-17 00:00:00,126.6644444,36.0,0,10.0,0,534.1,28.26,26.15,1.68,24.2,4.73,7.9,,29.5,,,,265.1,3.14,13.1,53.4,2017,8,3,20173
해양환경측정망,군산연안2_연안,2017-11-22 16:33:00,126.6644444,36.0,0,0.0,0,404.4,30.07,9.82,2.46,57.0,9.31,8.12,,10.6,,,0.4,297.0,2.17,104.7,38.5,2017,11,4,20174
해양환경측정망,군산연안2_연안,2017-11-22 16:33:00,126.6644444,36.0,0,9.0,0,368.2,30.19,9.76,2.64,72.6,9.37,8.14,,12.7,,,,336.5,3.41,102.7,39.2,2017,11,4,20174
해양환경측정망,군산연안3_연안,2017-02-19 10:55:00,126.6,35.97916667,0,0.0,0,376.0,31.15,3.79,1.49,32.5,10.87,8.22,,4.5,,,1.0,194.9,1.72,32.1,31.8,2017,2,1,20171
해양환경측정망,군산연안3_연안,2017-02-19 10:55:00,126.6,35.97916667,0,12.5,0,352.5,31.53,3.78,1.68,28.2,10.78,8.23,,4.8,,,,194.4,1.65,23.5,38.0,2017,2,1,20171
해양환경측정망,군산연안3_연안,2017-05-22 09:21:00,126.6,35.97916667,0,0.0,0,427.1,30.9,18.76,3.15,23.7,7.21,7.96,,5.7,,101.6,1.6,113.6,1.65,6.3,38.7,2017,5,2,20172
해양환경측정망,군산연안3_연안,2017-05-22 09:21:00,126.6,35.97916667,0,11.0,0,286.6,31.33,18.37,4.2,49.7,7.38,8.0,,3.4,,45.4,,53.1,1.63,4.2,29.6,2017,5,2,20172
해양환경측정망,군산연안3_연안,2017-08-15 00:00:00,126.6,35.97916667,0,0.0,0,1373.0,19.11,26.74,3.37,50.8,4.82,7.71,,86.9,,,0.5,845.9,1.32,17.6,86.1,2017,8,3,20173
해양환경측정망,군산연안3_연안,2017-08-15 00:00:00,126.6,35.97916667,0,10.0,0,539.9,28.29,26.42,3.31,56.0,4.8,7.9,,26.3,,,,199.0,2.57,12.8,59.8,2017,8,3,20173
해양환경측정망,군산연안3_연안,2017-11-22 15:58:00,126.6,35.97916667,0,0.0,0,344.2,31.29,10.24,3.26,13.2,9.69,8.13,,8.2,,,1.1,242.0,1.5,63.6,35.1,2017,11,4,20174
해양환경측정망,군산연안3_연안,2017-11-22 15:58:00,126.6,35.97916667,0,14.0,0,265.8,31.38,10.2,3.19,76.7,9.47,8.16,,9.3,,,,225.9,3.17,41.2,47.2,2017,11,4,20174
해양환경측정망,군산연안4_연안,2017-02-19 10:26:00,126.55,35.97916667,0,0.0,0,320.1,31.74,3.9,1.4,18.8,11.03,8.24,,3.2,,,1.1,143.3,1.69,14.5,34.1,2017,2,1,20171
해양환경측정망,군산연안4_연안,2017-02-19 10:26:00,126.55,35.97916667,0,15.0,0,327.1,31.92,3.87,1.89,21.4,11.0,8.24,,3.1,,121.6,,138.8,1.92,14.1,35.1,2017,2,1,20171
해양환경측정망,군산연안4_연안,2017-05-22 09:49:00,126.55,35.97916667,0,0.0,0,299.2,31.2,18.7,3.18,11.3,7.65,8.01,,4.5,,50.1,2.2,58.4,0.74,3.8,24.6,2017,5,2,20172
해양환경측정망,군산연안4_연안,2017-05-22 09:49:00,126.55,35.97916667,0,12.0,0,277.6,31.55,18.12,3.41,11.6,7.77,8.04,,6.5,,43.5,,52.9,1.96,2.9,36.7,2017,5,2,20172
해양환경측정망,군산연안4_연안,2017-08-15 00:00:00,126.55,35.97916667,0,0.0,0,1009.9,15.66,26.88,2.7,19.8,4.78,7.81,,64.6,,,0.7,567.4,2.85,13.5,73.2,2017,8,3,20173
해양환경측정망,군산연안4_연안,2017-08-15 00:00:00,126.55,35.97916667,0,11.0,0,427.8,29.6,26.18,1.63,19.3,4.06,7.94,,19.8,,87.0,,116.5,2.6,9.8,50.3,2017,8,3,20173
해양환경측정망,군산연안4_연안,2017-11-27 10:00:00,126.55,35.97916667,0,0.0,0,223.7,31.2,9.39,2.42,24.2,8.79,8.21,,4.3,,119.7,1.4,162.1,1.37,38.2,23.1,2017,11,4,20174
해양환경측정망,군산연안4_연안,2017-11-27 10:00:00,126.55,35.97916667,0,13.0,0,200.9,31.58,9.45,2.47,32.6,8.62,8.22,,4.2,,95.5,,123.3,1.56,23.7,27.7,2017,11,4,20174
해양환경측정망,군산연안5_연안,2017-02-19 09:28:00,126.5611111,36.01666667,0,0.0,0,292.5,31.94,3.82,0.82,14.2,10.9,8.25,,3.0,,98.0,1.5,110.9,1.62,9.9,31.3,2017,2,1,20171
해양환경측정망,군산연안5_연안,2017-02-19 09:28:00,126.5611111,36.01666667,0,18.0,0,273.6,32.08,3.97,2.68,14.8,11.02,8.25,,2.8,,94.3,,106.5,1.54,9.5,28.2,2017,2,1,20171
해양환경측정망,군산연안5_연안,2017-05-20 16:13:00,126.5611111,36.01666667,0,0.0,0,256.2,31.6,20.1,7.88,15.0,8.34,8.03,,1.4,3.3,4.8,1.5,6.6,2.67,0.4,28.6,2017,5,2,20172
해양환경측정망,군산연안5_연안,2017-05-20 16:13:00,126.5611111,36.01666667,0,6.5,0,215.1,31.6,19.61,6.72,12.2,8.1,8.04,,1.5,,4.8,,6.6,2.41,0.3,24.2,2017,5,2,20172
해양환경측정망,군산연안5_연안,2017-08-17 00:00:00,126.5611111,36.01666667,0,0.0,0,318.5,26.27,27.38,3.13,4.1,5.86,7.98,,19.6,,,2.3,160.3,1.98,8.1,34.0,2017,8,3,20173
해양환경측정망,군산연안5_연안,2017-08-17 00:00:00,126.5611111,36.01666667,0,8.0,0,303.2,30.2,26.46,1.94,6.2,5.14,7.98,,13.3,,65.9,,87.8,2.21,8.6,35.9,2017,8,3,20173
해양환경측정망,군산연안5_연안,2017-11-21 16:04:00,126.5611111,36.01666667,0,0.0,0,194.8,31.75,10.62,2.6,6.7,9.88,8.21,,3.5,,57.8,2.0,87.1,1.35,25.8,24.2,2017,11,4,20174
해양환경측정망,군산연안5_연안,2017-11-21 16:04:00,126.5611111,36.01666667,0,10.0,0,123.5,32.05,10.56,2.86,12.5,9.8,8.23,,2.9,,37.3,,56.5,2.44,16.3,22.2,2017,11,4,20174
해양환경측정망,군산연안6_연안,2017-02-22 08:10:00,126.5088889,36.05833333,0,0.0,0,259.1,32.03,4.22,0.86,17.7,11.17,8.17,,3.7,,78.5,1.1,86.0,1.72,3.7,28.0,2017,2,1,20171
해양환경측정망,군산연안6_연안,2017-02-22 08:10:00,126.5088889,36.05833333,0,11.5,0,216.8,32.29,4.17,2.14,34.9,11.05,8.17,,2.5,,67.0,,75.6,1.44,6.1,33.5,2017,2,1,20171
해양환경측정망,군산연안6_연안,2017-05-20 15:46:00,126.5088889,36.05833333,0,0.0,0,148.4,31.92,19.11,0.9,5.1,8.4,8.11,88.6,0.6,1.6,3.4,3.1,4.3,2.08,0.3,14.7,2017,5,2,20172
해양환경측정망,군산연안6_연안,2017-05-20 15:46:00,126.5088889,36.05833333,0,10.5,0,159.4,32.01,17.64,1.38,6.7,8.34,8.12,85.1,0.4,2.7,6.7,,7.5,2.01,0.4,13.7,2017,5,2,20172
해양환경측정망,군산연안6_연안,2017-08-13 00:00:00,126.5088889,36.05833333,0,0.0,0,242.9,30.95,27.42,3.04,3.9,5.91,8.07,,3.6,,16.0,6.0,23.9,1.7,4.2,29.2,2017,8,3,20173
해양환경측정망,군산연안6_연안,2017-08-13 00:00:00,126.5088889,36.05833333,0,12.0,0,176.0,31.12,27.38,2.34,5.6,5.78,8.06,,3.1,,12.7,,19.7,1.97,3.9,34.2,2017,8,3,20173
해양환경측정망,군산연안6_연안,2017-11-21 15:38:00,126.5088889,36.05833333,0,0.0,0,103.1,32.51,11.62,2.42,7.8,9.79,8.26,,1.4,,1.5,3.9,6.1,1.54,3.1,16.6,2017,11,4,20174
해양환경측정망,군산연안6_연안,2017-11-21 15:38:00,126.5088889,36.05833333,0,14.0,0,40.6,32.51,11.62,2.54,7.8,9.75,8.28,,1.7,,1.5,,3.4,2.7,0.3,14.0,2017,11,4,20174
해양환경측정망,군산연안7_연안,2017-02-22 08:55:00,126.4888889,36.11666667,0,0.0,0,272.5,32.27,4.29,3.9,17.0,10.67,8.19,,2.2,,92.9,0.8,99.9,1.69,4.8,33.7,2017,2,1,20171
해양환경측정망,군산연안7_연안,2017-02-22 08:55:00,126.4888889,36.11666667,0,12.5,0,275.1,32.27,4.29,2.94,17.8,10.67,8.19,,1.8,,86.9,,99.0,1.72,10.4,32.4,2017,2,1,20171
해양환경측정망,군산연안7_연안,2017-05-20 14:54:00,126.4888889,36.11666667,0,0.0,0,164.0,32.03,18.03,1.09,4.2,8.49,8.12,47.5,1.2,2.1,2.5,2.7,3.9,2.06,0.2,13.7,2017,5,2,20172
해양환경측정망,군산연안7_연안,2017-05-20 14:54:00,126.4888889,36.11666667,0,11.0,0,149.1,32.03,17.11,1.77,24.4,8.32,8.13,51.6,0.5,3.2,0.2,,0.8,1.93,0.1,13.7,2017,5,2,20172
해양환경측정망,군산연안7_연안,2017-08-13 00:00:00,126.4888889,36.11666667,0,0.0,0,203.6,31.22,26.92,3.63,8.3,5.83,8.07,,1.8,,5.5,2.1,10.2,1.87,2.8,24.9,2017,8,3,20173
해양환경측정망,군산연안7_연안,2017-08-13 00:00:00,126.4888889,36.11666667,0,13.0,0,188.7,31.23,26.94,3.56,13.0,5.8,8.08,,2.0,,14.3,,19.1,2.25,2.8,26.5,2017,8,3,20173
해양환경측정망,군산연안7_연안,2017-11-21 15:05:00,126.4888889,36.11666667,0,0.0,0,112.2,32.5,11.84,2.58,15.8,9.67,8.26,,1.6,,1.7,2.0,5.4,1.56,2.1,18.9,2017,11,4,20174
해양환경측정망,군산연안7_연안,2017-11-21 15:05:00,126.4888889,36.11666667,0,15.0,0,24.7,32.49,11.82,2.54,10.9,9.61,8.27,,1.7,,1.2,,5.8,1.47,3.0,13.8,2017,11,4,20174
해양환경측정망,군산연안8_연안,2017-02-19 10:06:00,126.5,35.97916667,0,0.0,0,318.7,31.87,3.83,1.77,23.7,10.95,8.24,,3.0,,,1.0,139.8,1.47,9.5,33.0,2017,2,1,20171
해양환경측정망,군산연안8_연안,2017-02-19 10:06:00,126.5,35.97916667,0,16.0,0,200.2,32.19,4.07,1.55,16.8,10.95,8.25,,2.3,,103.6,,113.5,1.67,7.6,19.6,2017,2,1,20171
해양환경측정망,군산연안8_연안,2017-05-22 10:10:00,126.5,35.97916667,0,0.0,0,151.4,31.7,18.57,2.87,7.9,8.1,8.07,92.3,0.8,1.9,3.4,2.5,5.0,1.82,0.8,16.8,2017,5,2,20172
해양환경측정망,군산연안8_연안,2017-05-22 10:10:00,126.5,35.97916667,0,14.0,0,166.4,31.84,18.27,2.61,4.1,7.92,8.08,97.8,0.6,2.7,0.4,,1.2,1.63,0.3,19.0,2017,5,2,20172
해양환경측정망,군산연안8_연안,2017-08-15 00:00:00,126.5,35.97916667,0,0.0,0,946.2,14.84,26.93,2.71,22.2,5.1,7.75,,90.0,,,0.8,276.1,1.12,16.3,58.1,2017,8,3,20173
해양환경측정망,군산연안8_연안,2017-08-15 00:00:00,126.5,35.97916667,0,12.0,0,372.9,30.02,26.68,1.15,8.0,5.24,7.97,,12.4,,60.7,,81.9,2.55,8.8,45.9,2017,8,3,20173
해양환경측정망,군산연안8_연안,2017-11-27 10:28:00,126.5,35.97916667,0,0.0,0,237.8,31.19,9.41,2.29,25.0,9.36,8.16,,4.0,,108.1,0.9,141.7,1.37,29.6,28.5,2017,11,4,20174
해양환경측정망,군산연안8_연안,2017-11-27 10:28:00,126.5,35.97916667,0,16.0,0,114.8,31.95,9.64,2.78,39.0,9.35,8.22,,3.3,,60.7,,78.7,2.44,14.7,21.1,2017,11,4,20174
해양환경측정망,군산연안9_연안,2017-02-22 12:51:00,126.45,35.97916667,0,0.0,0,339.2,31.71,4.17,0.82,11.3,10.92,8.18,,2.9,,,1.5,166.6,1.45,2.8,32.7,2017,2,1,20171
해양환경측정망,군산연안9_연안,2017-02-22 12:51:00,126.45,35.97916667,0,16.0,0,278.3,32.27,4.17,1.71,27.7,10.83,8.18,,1.8,,,,141.6,1.65,5.8,31.4,2017,2,1,20171
해양환경측정망,군산연안9_연안,2017-05-22 10:31:00,126.45,35.97916667,0,0.0,0,158.3,31.81,18.54,1.26,1.6,8.29,8.09,57.0,0.4,1.6,0.1,4.0,0.8,1.78,0.3,13.1,2017,5,2,20172
해양환경측정망,군산연안9_연안,2017-05-22 10:31:00,126.45,35.97916667,0,15.0,0,206.4,31.89,16.02,1.82,4.1,8.14,8.11,49.5,0.4,2.9,0.9,,1.5,1.68,0.2,17.6,2017,5,2,20172
해양환경측정망,군산연안9_연안,2017-08-18 00:00:00,126.45,35.97916667,0,0.0,0,444.0,27.92,27.21,15.8,9.3,8.15,8.14,,18.9,,,2.2,162.2,2.05,2.1,48.2,2017,8,3,20173
해양환경측정망,군산연안9_연안,2017-08-18 00:00:00,126.45,35.97916667,0,15.0,0,170.7,31.46,24.26,2.82,8.9,5.98,8.06,,10.0,,26.3,,38.2,1.53,2.0,20.6,2017,8,3,20173
해양환경측정망,군산연안9_연안,2017-11-27 11:13:00,126.45,35.97916667,0,0.0,0,97.1,32.21,9.97,3.29,9.4,8.49,8.22,,1.4,,29.6,2.1,37.6,1.43,6.6,15.8,2017,11,4,20174
해양환경측정망,군산연안9_연안,2017-11-27 11:13:00,126.45,35.97916667,0,13.0,0,95.8,32.26,9.96,2.85,14.2,7.91,8.25,,1.7,,17.2,,26.0,2.36,7.1,21.2,2017,11,4,20174
해양환경측정망,기장연안1_연안,2017-02-18 11:39:00,129.2802778,35.28333333,0,0.0,0,120.8,34.45,13.62,0.12,4.1,8.76,8.16,,6.4,,71.3,4.2,96.4,0.77,18.7,10.3,2017,2,1,20171
해양환경측정망,기장연안1_연안,2017-02-18 11:39:00,129.2802778,35.28333333,0,29.0,0,166.1,34.41,13.11,0.97,8.2,8.57,8.17,,5.6,,66.6,,86.0,1.06,13.7,16.6,2017,2,1,20171
해양환경측정망,기장연안1_연안,2017-05-11 11:35:00,129.2802778,35.28333333,0,0.0,0,119.5,34.29,14.34,1.54,7.0,8.21,8.19,,9.5,,49.8,1.8,60.8,0.9,1.4,15.7,2017,5,2,20172
해양환경측정망,기장연안1_연안,2017-05-11 11:35:00,129.2802778,35.28333333,0,29.0,0,150.7,34.34,13.55,0.37,11.4,7.54,8.15,,11.7,,89.7,,102.3,0.87,0.8,18.4,2017,5,2,20172
해양환경측정망,기장연안1_연안,2017-08-25 00:00:00,129.2802778,35.28333333,0,0.0,0,242.2,33.85,15.83,1.9,5.2,5.98,8.1,,7.0,,119.4,3.0,126.9,0.83,0.5,30.4,2017,8,3,20173
해양환경측정망,기장연안1_연안,2017-08-25 00:00:00,129.2802778,35.28333333,0,29.0,0,260.2,34.17,12.98,0.47,5.7,5.09,8.05,,7.0,,,,175.2,0.8,1.8,33.5,2017,8,3,20173
해양환경측정망,기장연안1_연안,2017-11-21 13:11:00,129.2802778,35.28333333,0,0.0,0,145.0,33.73,16.76,1.09,3.7,7.79,8.16,,5.7,,72.5,5.5,80.2,1.11,2.1,25.7,2017,11,4,20174
해양환경측정망,기장연안1_연안,2017-11-21 13:11:00,129.2802778,35.28333333,0,29.0,0,156.4,33.76,16.27,0.86,5.5,7.42,8.13,,7.3,,89.4,,102.2,0.8,5.4,22.8,2017,11,4,20174
해양환경측정망,기장연안2_연안,2017-02-18 13:42:00,129.2166667,35.16666667,0,0.0,0,153.8,34.38,13.08,0.11,5.2,8.83,8.18,,6.2,,72.3,3.5,90.1,0.98,11.6,13.5,2017,2,1,20171
해양환경측정망,기장연안2_연안,2017-02-18 13:42:00,129.2166667,35.16666667,0,15.0,0,171.9,34.37,12.92,0.25,6.0,8.55,8.18,,5.6,,69.7,,86.5,1.5,11.2,17.4,2017,2,1,20171
해양환경측정망,기장연안2_연안,2017-05-13 13:26:00,129.2166667,35.16666667,0,0.0,0,151.8,34.2,14.51,0.84,7.1,7.87,8.16,,12.9,,82.4,2.6,101.7,0.79,6.4,16.7,2017,5,2,20172
해양환경측정망,기장연안2_연안,2017-05-13 13:26:00,129.2166667,35.16666667,0,21.5,0,181.6,34.25,14.03,0.73,12.4,7.66,8.15,,8.4,,66.1,,76.0,1.17,1.5,20.1,2017,5,2,20172
해양환경측정망,기장연안2_연안,2017-08-08 00:00:00,129.2166667,35.16666667,0,0.0,0,138.4,32.02,27.37,4.04,5.2,6.49,8.2,,2.0,,19.2,3.5,21.7,1.34,0.5,13.1,2017,8,3,20173
해양환경측정망,기장연안2_연안,2017-08-08 00:00:00,129.2166667,35.16666667,0,19.5,0,240.7,33.78,17.55,1.28,8.1,4.48,8.04,,5.5,,126.4,,132.5,1.27,0.6,30.4,2017,8,3,20173
해양환경측정망,기장연안2_연안,2017-11-21 12:05:00,129.2166667,35.16666667,0,0.0,0,175.2,33.68,15.56,0.85,4.5,7.79,8.13,,6.5,,99.5,4.7,112.1,0.6,6.1,25.3,2017,11,4,20174
해양환경측정망,기장연안2_연안,2017-11-21 12:05:00,129.2166667,35.16666667,0,21.0,0,149.0,33.68,15.52,0.67,3.9,7.5,8.12,,7.8,,105.8,,124.8,1.15,11.3,20.0,2017,11,4,20174
해양환경측정망,기장연안3_연안,2017-02-18 11:30:00,129.2916667,35.3,0,0.0,0,152.9,34.45,13.67,0.11,4.6,8.18,8.16,,6.2,,83.7,4.0,102.9,0.84,12.9,14.6,2017,2,1,20171
해양환경측정망,기장연안3_연안,2017-02-18 11:30:00,129.2916667,35.3,0,28.5,0,159.2,34.41,13.07,0.33,5.6,8.54,8.17,,5.0,,70.8,,91.3,0.8,15.5,16.0,2017,2,1,20171
해양환경측정망,기장연안3_연안,2017-05-11 11:10:00,129.2916667,35.3,0,0.0,0,138.3,34.27,14.58,2.38,5.2,8.6,8.19,,9.9,,42.0,2.7,53.4,0.7,1.5,18.5,2017,5,2,20172
해양환경측정망,기장연안3_연안,2017-05-11 11:10:00,129.2916667,35.3,0,29.5,0,155.3,34.33,13.73,0.45,9.1,7.58,8.14,,11.9,,81.7,,94.9,0.89,1.3,15.5,2017,5,2,20172
