station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L],부유물질 농도[mg/L]
거제도동안3_연안,2014-02-23,128.7744444,34.76805556,67.0,224.7,34.4,11.7,0.92,4.3,8.6,8.2,338.2,0.9,8.1,2.3,,16.6,1.32,13.4,22.1,4.0,,
가로림연안1_연안,2015-02-15,126.3269444,36.94638889,19.2,376.098,32.0832,3.5387,1.012,15.4,10.5407,8.19,376.77,1.778,22.258,183.358,,187.278,1.49709,2.142,39.2779,4.0,,
가로림연안4_연안,2015-08-08,126.3336111,36.9225,14.2,294.188,31.9233,21.8996,2.8,7.0,7.74618,8.04,156.24,14.854,9.765,41.3,,66.402,1.23352,10.3973,21.8429,8.0,,
가로림연안5_연안,2015-11-12,126.3225,36.97083333,12.5,382.401,32.0319,16.1035,0.82,21.4,8.25415,8.08,398.794,10.668,21.3073,94.528,,110.712,1.02243,5.516,35.344,4.0,,
감포연안3_연안,2015-11-15,129.4883333,35.7075,36.0,311.878,33.63,15.92,0.264,3.6,7.86877,8.2,362.208,11.424,13.733,91.056,,117.796,0.964258,15.316,19.5576,6.0,,
거제도남안4_연안,2015-11-09,128.6427778,34.67388889,84.0,417.61,33.7509,16.4559,0.472,3.3,5.40285,8.04,638.764,6.146,26.133,170.534,,182.448,0.546977,5.768,30.3856,4.0,,
거제도동안1_연안,2015-11-09,128.7333333,34.90944444,20.5,293.864,32.655,17.7356,1.124,3.3,7.72398,8.13,340.62,8.89,10.633,51.954,,78.974,0.851479,18.13,17.4183,4.0,,
가로림연안1_연안,2016-02-01,126.3269444,36.94638889,16.0,458.7,32.04,3.87,1.85,10.0,11.42,8.28,528.9,1.3,22.9,175.9,,181.4,1.16,4.1,48.4,4.0,,
가로림연안4_연안,2016-08-01,126.3336111,36.9225,15.5,311.6,31.69,24.01,5.14,23.8,6.5,8.04,214.9,8.8,9.2,28.7,,55.5,1.37,17.9,43.2,8.0,,
가로림연안5_연안,2016-11-01,126.3225,36.97083333,18.0,287.7,32.21,14.59,0.46,12.6,7.9,8.12,385.8,8.4,23.3,111.5,,127.9,0.84,8.0,34.8,4.0,,
감포연안3_연안,2016-11-01,129.4883333,35.7075,19.0,202.5,33.55,18.48,0.7,6.0,7.03,8.02,316.1,10.3,11.8,66.4,,81.4,0.79,4.7,19.2,6.0,,
거제도남안4_연안,2016-11-01,128.6427778,34.67388889,86.0,331.4,34.02,16.72,0.38,28.1,4.88,7.98,592.3,2.9,24.1,173.3,,180.9,0.96,4.7,59.8,4.0,,
거제도동안1_연안,2016-11-01,128.7333333,34.90944444,20.5,275.1,32.65,18.24,0.62,9.5,6.35,8.05,553.1,21.8,16.7,108.3,,146.3,0.88,16.2,26.3,4.0,,
가로림연안1_연안,2017-02-07,126.3269444,36.94638889,17.0,301.7,32.18,4.5,0.56,,10.63,8.2,,1.7,,,,162.6,1.87,1.8,32.1,4.0,,39.4
가로림연안4_연안,2017-08-12,126.3336111,36.9225,12.0,314.6,31.68,23.72,2.25,,7.63,8.04,,12.8,,48.7,,62.7,1.68,1.1,30.4,8.0,,20.6
가로림연안5_연안,2017-11-20,126.3225,36.97083333,17.0,254.8,32.03,11.45,0.98,,9.05,8.16,,8.2,,87.8,,102.1,2.07,6.1,32.0,4.0,,32.3
감포연안3_연안,2017-11-17,129.4883333,35.7075,30.0,143.3,33.58,17.17,1.17,,7.61,8.18,,5.1,,,,55.4,0.69,4.2,21.2,6.0,,4.8
거제도남안4_연안,2017-11-12,128.6427778,34.67388889,84.0,197.9,33.81,17.1,0.37,,5.23,8.0,,5.3,,,,164.8,2.04,3.4,26.1,4.0,,7.4
거제도동안1_연안,2017-11-12,128.7333333,34.90944444,19.5,136.8,33.23,17.11,1.01,,6.79,8.13,,8.4,,52.9,,62.7,1.68,1.3,19.2,4.0,,2.3
가로림연안1_연안,2018-02-08,126.3269444,36.94638889,14.0,287.6,31.97,0.21,0.96,,10.48,8.26,,2.6,,,,171.9,2.05,5.0,33.7,4.0,,24.2
가로림연안4_연안,2018-08-13,126.3336111,36.9225,17.0,196.8,31.65,25.99,1.96,,7.03,8.01,,4.0,,13.7,,45.9,2.16,28.2,33.6,8.0,,47.1
가로림연안5_연안,2018-11-12,126.3225,36.97083333,9.0,231.8,31.45,15.51,0.63,,7.88,8.13,,30.2,,124.1,,160.9,1.52,6.6,25.8,4.0,,16.0
감포연안3_연안,2018-11-10,129.4883333,35.7075,26.0,296.1,34.11,13.64,0.46,,5.52,8.07,,8.1,,,,186.1,1.36,25.3,42.8,6.0,,13.7
거제도남안4_연안,2018-11-06,128.6427778,34.67388889,85.0,216.1,33.94,16.56,1.33,,7.12,8.1,,6.7,,121.0,,129.0,0.93,1.3,34.0,4.0,,10.7
거제도동안1_연안,2018-11-06,128.7333333,34.90944444,20.0,228.9,33.42,16.6,4.34,,8.5,8.09,,11.2,,129.2,,160.5,0.98,20.0,34.8,4.0,,1.7
가막만1_환경관리,2007-11-01,127.73417,34.7225,16.0,902.0,32.5,17.06,4.91,12.0,5.64,8.1,463.0,17.0,11.0,91.0,,124.0,0.88,17.0,57.0,4.0,,
가막만3_환경관리,2007-02-01,127.69028,34.62139,9.0,772.0,34.05,8.7,0.89,10.0,7.32,8.21,295.0,3.0,17.0,166.0,,183.0,0.77,14.0,29.0,8.0,,
감포연안1_연안,2007-05-01,129.5108333,35.79805556,29.0,332.258,33.97,6.7,2.24384,17.8,8.07,7.7,359.953,4.99875,18.5168,7.0,,29.6929,0.838992,17.6942,35.4477,4.0,,
강릉연안3_연안,2007-08-01,128.9761111,37.76972222,35.0,88.423,34.14,7.89,0.57448,2.2,8.45,7.87,98.2694,7.514,17.486,70.3522,,82.9157,1.19856,5.04952,18.0,6.0,,
거진연안H1_항만,2007-08-01,128.4597222,38.44638889,7.0,514.519,33.71,17.63,1.7226,2.0,4.41,7.71,172.685,1.642,7.169,60.7614,,129.47,0.958848,67.0662,17.0,4.0,,
고성자란만2_연안,2007-05-01,128.2233333,34.90944444,9.5,234.3,34.02,15.13,2.0924,10.0,8.5,8.1,276.9,5.9,27.7,17.995,,40.895,1.392,17.0,60.3,4.0,,
가막만1_환경관리,2008-11-01,127.73417,34.7225,16.0,769.0,32.86,17.07,,,2.75,8.08,815.0,15.0,21.0,102.0,,176.0,0.6,59.0,53.0,4.0,,
가막만3_환경관리,2008-02-01,127.69028,34.62139,9.0,742.0,33.98,5.09,7.06,10.8,10.1,8.2,87.0,0.0,14.0,31.0,,54.0,1.06,23.0,23.0,8.0,,
감포연안1_연안,2008-05-01,129.5108333,35.79805556,29.0,213.302,33.91,10.1,2.10296,6.4,8.52,7.94,482.144,8.86635,24.558,146.399,,198.763,0.619256,43.498,34.4588,4.0,,
강릉연안4_연안,2008-02-01,128.9316667,37.80638889,28.0,283.661,33.93,9.89,0.526,6.0,8.66386,7.87,336.534,4.28824,15.8241,102.556,,115.349,0.826667,8.50462,26.118,5.0,,
고성자란만2_연안,2008-02-01,128.2233333,34.90944444,11.0,200.0,34.4,5.88,1.73,6.7,10.37,8.35,68.0,1.0,13.0,21.0,,42.0,1.22,20.0,86.0,4.0,,
고성자란만3_연안,2008-08-01,128.25,34.875,13.0,147.0,33.45,19.74,,,8.39,7.93,597.0,7.0,8.0,12.0,,26.0,2.72,7.0,58.0,4.0,,
가막만1_환경관리,2009-11-01,127.73417,34.7225,16.0,334.0,31.69,15.07,7.11,21.2,8.73,8.04,407.0,10.0,14.0,55.0,,78.0,1.36,13.0,89.0,4.0,,
가막만3_환경관리,2009-02-01,127.69028,34.62139,9.0,945.6,33.72,8.74,1.38,23.6,7.11,7.98,260.0,3.0,17.0,81.0,,95.0,0.56,11.0,21.0,8.0,,
가막만4_환경관리,2009-05-01,127.66111,34.7325,8.0,522.0,33.73,19.25,1.66,22.4,7.12,7.97,610.0,0.0,14.0,82.0,,98.0,1.44,16.0,20.0,4.0,,
강릉연안1_연안,2009-02-01,128.9616667,37.78166667,16.0,164.018,34.25,9.07,1.116,3.0,8.32293,8.26,366.057,4.864,20.202,111.069,,118.641,0.426667,2.708,29.204,7.0,,
거제도동안H2_항만,2009-02-01,128.7272222,34.86472222,3.0,551.419,34.0313,12.0,2.56345,14.45,7.17605,8.1,424.533,9.25371,34.7023,168.959,,308.644,1.05324,130.43,56.3382,4.0,,
거진연안1_연안,2009-11-01,128.5055556,38.40833333,48.0,266.0,33.98,4.38,0.358,2.2,8.0845,7.94,453.0,5.0,31.0,201.0,,223.0,0.4,17.0,41.0,4.0,,
가막만1_환경관리,2010-11-01,127.73417,34.7225,16.0,229.0,31.69,13.81,20.86,21.2,9.55,7.91,604.0,4.0,12.0,5.0,,12.0,0.65,3.0,37.0,4.0,,
가막만3_환경관리,2010-02-01,127.69028,34.62139,9.0,174.0,33.1,6.87,2.14,9.6,9.88,8.04,277.0,3.0,11.0,61.0,,83.0,0.25,19.0,20.0,8.0,,
가막만4_환경관리,2010-05-01,127.66111,34.7325,8.0,120.0,33.15,17.19,2.51,10.4,8.84,8.25,63.0,3.0,7.0,14.0,,21.0,0.35,4.0,13.0,4.0,,
강릉연안1_연안,2010-08-01,128.9616667,37.78166667,19.0,198.55,33.83,7.44,1.148,10.2,7.94099,8.2,112.0,1.0,3.0,15.0,,58.0,0.88,42.0,36.0,6.0,,
거진연안1_연안,2010-05-01,128.5055556,38.40833333,47.0,308.616,33.98,6.5,1.74,11.0,9.93421,8.17,115.0,2.0,7.0,23.0,,42.0,0.864,17.0,32.0,4.0,,
거진연안2_연안,2010-11-01,128.4597222,38.44027778,13.0,290.555,32.96,14.2,5.56,12.4,8.53098,8.2,18.0,0.0,1.0,15.0,,26.0,0.624,11.0,9.0,4.0,,
가막만1_환경관리,2011-11-07,127.73417,34.7225,16.0,316.73,32.0564,18.3971,0.899,14.9,5.58958,7.99,472.542,12.691,26.722,50.995,,137.69,0.703972,74.004,32.4656,4.0,,
가막만3_환경관리,2011-02-22,127.69028,34.62139,9.0,181.511,34.0622,7.4395,3.8018,25.0,10.524,8.15727,195.244,1.61,9.517,16.632,,38.304,0.98733,20.062,37.665,8.0,,
가막만4_환경관리,2011-05-19,127.66111,34.7325,8.0,341.659,33.5064,18.1973,4.9038,3.0,5.7482,7.833,793.794,1.44425,10.5412,7.96744,,90.8132,0.749461,81.4015,21.6508,4.0,,
강릉연안1_연안,2011-03-04,128.9616667,37.78166667,16.0,99.6793,33.8,4.28,3.799,4.0,11.1461,8.27,209.748,0.686,8.184,1.302,,15.596,0.920443,13.608,10.943,7.0,,
거제도동안4_연안,2011-11-15,128.7502778,34.87916667,25.0,310.17,33.4816,17.2124,0.8728,9.5,5.83677,8.26,514.948,7.105,22.041,124.831,,141.554,0.479981,9.618,32.426,4.0,,
거진연안1_연안,2011-05-03,128.5055556,38.40833333,47.0,268.92,33.91,3.78,1.131,5.4,9.87043,8.1,218.861,1.98456,19.5461,71.7947,,100.353,1.62667,26.5737,40.452,4.0,,
가막만1_환경관리,2012-11-09,127.73417,34.7225,18.9,296.4,31.63,31.62,3.76,3.9,7.7,8.15,480.8,14.5,20.3,71.7,,128.2,1.0,42.0,31.1,4.0,,
가막만3_환경관리,2012-02-22,127.69028,34.62139,11.0,156.4,34.1,6.7,4.23,21.7,10.71,8.13,30.3,1.0,5.9,18.0,,19.7,1.56,0.7,22.3,8.0,,
가막만4_환경관리,2012-05-11,127.66111,34.7325,10.0,365.1,33.19,17.0,6.47,27.4,4.84,8.07,497.0,0.4,27.4,0.8,,109.3,1.74,108.2,56.3,4.0,,
강릉연안2_연안,2012-02-10,128.9555556,37.78,23.0,149.7,34.2,6.94,0.87,2.0,9.41,8.25,240.8,3.5,12.3,74.2,,84.5,0.54,6.8,23.6,5.0,,
거진연안2_연안,2012-11-20,128.4597222,38.44027778,17.0,119.5,33.34,12.27,1.62,3.8,8.29,8.13,104.7,1.6,0.8,28.4,,32.5,0.44,2.6,9.6,4.0,,
고성자란만2_연안,2012-05-08,128.2233333,34.90944444,8.8,130.1,33.53,15.79,1.07,3.8,9.22,8.22,78.7,0.6,1.8,0.6,,1.2,0.08,0.0,16.6,4.0,,
가막만1_환경관리,2013-11-07,127.73417,34.7225,18.0,239.5,32.33,18.98,2.84,10.2,7.13,8.14,264.1,11.4,17.3,35.3,,48.3,1.59,1.6,29.8,4.0,,
가막만3_환경관리,2013-02-23,127.69028,34.62139,7.5,86.0,33.23,5.65,5.5,2.6,10.44,8.32,45.0,0.4,2.1,1.6,,3.4,0.87,1.4,16.7,8.0,,
가막만4_환경관리,2013-05-22,127.66111,34.7325,8.0,79.9,33.28,19.16,3.83,10.1,6.97,8.01,616.6,0.5,4.2,0.1,,1.4,1.21,0.8,9.7,4.0,,
강릉연안1_연안,2013-08-12,128.9616667,37.78166667,19.0,82.1,33.39,22.2,0.97,1.3,8.37,8.18,27.3,0.0,0.8,0.4,,5.7,1.24,5.2,5.6,6.0,,
거진연안1_연안,2013-05-13,128.5055556,38.40833333,9.6,205.4,33.97,5.41,4.93,3.8,9.32,8.17,190.3,1.8,8.9,57.5,,65.7,0.79,6.4,19.4,4.0,,
거진연안2_연안,2013-11-06,128.4597222,38.44027778,17.0,136.9,33.13,16.6,1.36,2.5,7.27,8.26,92.4,0.2,0.2,3.7,,8.1,0.93,4.2,10.0,4.0,,
가로림연안1_연안,2014-02-23,126.3269444,36.94638889,11.0,351.4,31.47,4.16,1.54,6.1,11.11,8.04,356.8,1.4,23.1,105.8,,108.1,1.6,0.9,33.4,4.0,,
가로림연안4_연안,2014-11-08,126.3336111,36.9225,10.7,415.1,32.09,15.24,1.37,25.6,7.79,8.18,266.5,25.6,15.8,47.7,,84.1,1.02,10.8,37.9,4.0,,
가로림연안6_연안,2014-02-23,126.2608333,37.03305556,35.0,442.8,31.32,4.02,1.13,6.5,11.04,8.0,417.3,0.7,26.4,131.3,,134.8,1.12,2.7,46.3,8.0,,
가막만1_환경관리,2014-05-18,127.73417,34.7225,15.3,292.6,33.42,18.47,1.36,7.8,7.02,8.09,272.9,2.8,5.8,13.6,,57.0,0.75,40.6,26.6,4.0,,
강구연안2_연안,2014-05-22,129.3975,36.35,27.0,287.3,34.34,13.23,0.49,6.3,7.74,8.09,334.2,3.3,13.4,59.6,,65.7,0.96,2.8,18.3,6.0,,
거제도동안4_연안,2014-08-23,128.7502778,34.87916667,25.9,317.8,33.87,16.47,0.26,1.6,5.26,8.01,675.4,12.2,18.7,152.9,,173.9,1.67,8.9,30.3,4.0,,
거진연안1_연안,2014-02-26,128.5055556,38.40833333,53.0,210.8,33.88,3.2,0.21,1.9,9.55,8.08,284.6,2.6,19.9,83.7,,88.2,0.91,1.8,20.5,4.0,,
가로림연안1_연안,2015-02-15,126.3269444,36.94638889,19.2,376.098,32.0832,3.5387,1.012,15.4,10.5407,8.19,376.77,1.778,22.258,183.358,,187.278,1.49709,2.142,39.2779,4.0,,
가로림연안4_연안,2015-11-12,126.3336111,36.9225,16.2,317.077,31.9081,14.9887,0.732,14.8,8.43128,8.09,452.869,15.9273,22.4543,91.8027,,119.0,1.0052,11.27,32.9536,4.0,,
가로림연안6_연안,2015-02-15,126.2608333,37.03305556,46.0,421.995,32.0174,3.6159,1.088,23.8,10.5238,8.18,395.95,1.848,22.909,200.76,,205.002,1.71174,2.394,47.408,8.0,,
가막만1_환경관리,2015-05-23,127.73417,34.7225,17.5,289.847,32.2016,17.183,1.952,11.4,7.13856,8.06,328.076,4.802,9.238,40.11,,71.26,1.04477,26.348,18.5225,4.0,,
강구연안1_연안,2015-02-14,129.4205556,36.38055556,67.0,317.294,34.2073,9.1264,0.274,0.4,9.03422,8.08,293.24,2.856,12.369,80.01,,91.714,0.049512,8.848,19.4159,6.0,,
거제도동안3_연안,2015-05-19,128.7744444,34.76805556,67.0,330.209,34.1317,14.3737,0.672,20.7,6.64915,8.18,451.388,2.352,14.663,103.922,,107.422,1.00545,1.148,40.4789,4.0,,
거제도동안4_연안,2015-11-09,128.7502778,34.87916667,26.0,318.074,32.5298,17.7088,0.976,4.8,7.36991,8.13,399.392,10.038,12.617,52.934,,85.596,0.834562,22.624,20.1946,4.0,,
가로림연안1_연안,2016-02-01,126.3269444,36.94638889,16.0,458.7,32.04,3.87,1.85,10.0,11.42,8.28,528.9,1.3,22.9,175.9,,181.4,1.16,4.1,48.4,4.0,,
가로림연안4_연안,2016-11-01,126.3336111,36.9225,16.0,293.7,32.26,13.34,0.34,8.5,8.06,8.14,424.9,11.0,24.5,110.5,,132.5,0.72,11.0,36.6,4.0,,
가로림연안6_연안,2016-02-01,126.2608333,37.03305556,37.0,542.1,31.89,3.75,1.08,15.2,11.48,8.24,573.3,1.5,27.4,236.5,,248.5,1.35,10.5,28.0,8.0,,
가막만1_환경관리,2016-05-01,127.73417,34.7225,17.5,212.0,32.23,18.22,2.51,16.3,7.61,8.09,126.9,3.2,6.3,24.9,,51.4,1.27,23.3,25.1,4.0,,
강구연안1_연안,2016-02-01,129.4205556,36.38055556,34.0,264.8,34.17,10.29,0.51,15.1,9.61,8.26,271.6,4.4,12.5,89.8,,101.3,1.55,7.1,12.8,6.0,,
거제도동안3_연안,2016-05-01,128.7744444,34.76805556,67.0,168.2,34.07,14.45,0.33,6.5,7.72,8.14,273.8,15.2,7.5,49.1,,73.9,0.47,9.6,19.3,4.0,,
거제도동안4_연안,2016-11-01,128.7502778,34.87916667,26.0,294.8,33.77,16.81,0.21,14.2,5.45,8.03,564.6,11.5,20.5,141.9,,161.5,0.82,8.2,32.8,4.0,,
가로림연안1_연안,2017-02-07,126.3269444,36.94638889,17.0,301.7,32.18,4.5,0.56,,10.63,8.2,,1.7,,,,162.6,1.87,1.8,32.1,4.0,,39.4
가로림연안4_연안,2017-11-20,126.3336111,36.9225,14.0,243.5,32.1,10.1,0.92,,9.3,8.17,,11.1,,90.0,,112.2,2.04,11.1,31.2,4.0,,23.7
가로림연안6_연안,2017-02-04,126.2608333,37.03305556,44.0,326.3,32.1,4.99,0.42,,10.25,8.19,,1.8,,,,133.2,1.11,2.0,35.7,8.0,,36.1
가막만1_환경관리,2017-05-21,127.73417,34.7225,18.0,164.7,33.73,17.73,2.48,,6.95,8.06,,5.9,,23.9,,68.3,1.47,38.5,21.1,4.0,,8.3
강구연안1_연안,2017-02-25,129.4205556,36.38055556,46.0,141.0,34.44,11.94,0.92,,9.25,8.29,,3.8,,,,59.2,1.12,4.9,18.2,6.0,,4.2
거제도동안3_연안,2017-05-14,128.7744444,34.76805556,67.0,117.8,34.24,14.32,0.7,,8.02,8.16,,11.6,,41.8,,54.2,1.66,0.8,14.4,4.0,,7.7
거제도동안4_연안,2017-11-12,128.7502778,34.87916667,25.5,197.7,33.5,16.49,0.73,,6.55,8.05,,7.7,,109.1,,122.1,1.79,5.3,25.7,4.0,,4.8
가로림연안1_연안,2018-02-08,126.3269444,36.94638889,14.0,287.6,31.97,0.21,0.96,,10.48,8.26,,2.6,,,,171.9,2.05,5.0,33.7,4.0,,24.2
가로림연안4_연안,2018-11-12,126.3336111,36.9225,18.0,296.4,31.23,14.96,0.69,,7.77,8.13,,27.7,,,,172.7,1.62,12.4,33.0,4.0,,13.7
가로림연안6_연안,2018-02-01,126.2608333,37.03305556,42.0,365.2,31.69,2.14,0.13,,10.54,8.19,,3.6,,,,234.4,1.61,20.0,40.2,8.0,,19.2
가막만1_환경관리,2018-05-24,127.73417,34.7225,18.0,242.9,32.63,17.93,1.65,,7.23,8.1,,5.4,,58.8,,114.4,2.3,50.2,27.9,4.0,,18.7
강구연안1_연안,2018-02-10,129.4205556,36.38055556,55.0,218.5,34.52,9.77,0.57,,9.03,8.19,,3.6,,,,107.4,1.34,5.8,23.2,6.0,,2.4
거제도동안3_연안,2018-05-25,128.7744444,34.76805556,67.5,167.8,34.37,14.48,0.36,,6.85,8.2,,3.8,3.8,102.8,,112.2,1.13,5.6,21.7,4.0,,17.3
거제도동안4_연안,2018-11-06,128.7502778,34.87916667,25.5,226.5,34.14,15.86,15.82,,7.28,8.06,,6.1,,,,153.8,0.85,5.5,38.8,4.0,,1.5
가로림연안1_연안,2019-02-12,126.3269444,36.94638889,17.0,338.6,31.68,3.73,2.55,,10.43,8.0,,1.4,,,,179.5,1.9,4.5,48.8,4.0,,40.9
가로림연안4_연안,2019-11-09,126.3336111,36.9225,20.0,203.4,31.92,16.53,2.26,,8.2,8.06,,8.3,,53.3,,65.3,1.27,3.7,32.2,4.0,,8.9
가로림연안6_연안,2019-02-11,126.2608333,37.03305556,40.0,355.5,31.44,3.86,2.07,,10.34,7.99,,2.1,,,,214.3,1.91,3.7,42.9,10.0,,44.3
가막만1_환경관리,2019-05-03,127.73417,34.7225,15.5,217.3,33.1,15.59,2.12,,9.39,8.18,,0.7,,8.0,,13.4,1.99,4.7,33.1,4.0,,5.8
강구연안1_연안,2019-02-11,129.4205556,36.38055556,53.0,183.6,34.38,13.04,0.6,,8.76,8.26,,6.4,,,,81.8,1.05,2.4,22.5,6.0,,4.0
거제도동안3_연안,2019-05-01,128.7744444,34.76805556,67.0,143.3,34.07,13.47,0.43,,8.9,8.2,,1.9,,15.5,,19.1,1.47,1.7,15.3,4.0,,3.6
거제도동안4_연안,2019-11-06,128.7502778,34.87916667,24.0,152.0,33.15,19.06,1.72,,7.18,8.13,,10.5,,67.0,,80.5,1.15,3.0,17.6,4.0,,4.5
