"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","총질소[μg/L]","tn_qc","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","유분[mg/L]","fra_qc","총인[μg/L]","totp_qc"
"해양환경측정망","구룡포연안H1_항만","2002-02-01 00:00:00","129.5563889","35.98555556","0","8.5","저층","542.2","2","32.83","1","10.42","1","","","","","8.65","1","8.02","2","4.8","2","4.2","1","161","1","","","173","2","0.14","2","8","2","","","7","2"
"해양환경측정망","구룡포연안H1_항만","2002-05-01 00:00:00","129.5563889","35.98555556","0","0","표층","335","2","32.5","1","16.68","1","15.28","1","9.8","2","10.03","1","8.18","2","0.3","2","2","1","252","1","2.5","2","255","2","0.48","2","3","2","","","6","2"
"해양환경측정망","구룡포연안H1_항만","2002-05-01 00:00:00","129.5563889","35.98555556","0","8.5","저층","301","2","32.9","1","16.02","1","","","","","9.54","1","8.16","2","0.1","2","2.4","1","22","1","","","33","2","0.72","2","11","2","","","7","2"
"해양환경측정망","구룡포연안H1_항만","2002-08-01 00:00:00","129.5563889","35.98555556","0","0","표층","1295","2","21.74","1","20.89","1","3.2","1","17.8","2","8.06","1","7.67","2","12.4","2","2.6","1","734","1","2","2","1034","2","0.03","2","288","2","","","8","2"
"해양환경측정망","구룡포연안H1_항만","2002-08-01 00:00:00","129.5563889","35.98555556","0","8.9","저층","741","2","29.44","1","21.03","1","","","","","8.56","1","7.82","2","12.4","2","3.5","1","357","1","","","610","2","0.1","2","240","2","","","6","2"
"해양환경측정망","구룡포연안H1_항만","2002-11-01 00:00:00","129.5563889","35.98555556","0","0","표층","341.8","2","31.1","1","12.99","1","0.716","1","25.6","2","6.76","1","7.9","2","13.1","2","30.1","1","252","1","5.5","2","328","2","0.45","2","63","2","","","40.9","2"
"해양환경측정망","구룡포연안H1_항만","2002-11-01 00:00:00","129.5563889","35.98555556","0","8.9","저층","371.1","2","31.67","1","13.16","1","","","","","7.21","1","7.86","2","12.8","2","41.5","1","264","1","","","337","2","0.59","2","60","2","","","44.7","2"
"해양환경측정망","군산연안1_연안","2002-02-01 00:00:00","126.7191667","35.99777778","0","0","표층","2316","2","9.99","1","3.75","1","4.93","1","82.1","2","9.04","1","8.31","2","74","2","72.4","1","1413.7","1","0.3","2","2303.2","2","3.46","2","815.5","2","","","149.7","2"
"해양환경측정망","군산연안1_연안","2002-02-01 00:00:00","126.7191667","35.99777778","0","6.6","저층","2378.3","2","12.84","1","3.79","1","","","","","8.75","1","7.94","2","92.1","2","41.1","1","1372.6","1","","","2333.5","2","5.74","2","868.8","2","","","142","2"
"해양환경측정망","군산연안1_연안","2002-05-01 00:00:00","126.7191667","35.99777778","0","0","표층","2217.6","2","0.11","4","14.62","1","17.96","1","250.5","2","7.72","1","7.15","2","62.8596","2","31.3101","1","1017.79","1","0.3","2","1428.83","2","4.47552","2","348.178","2","","","55.8001","2"
"해양환경측정망","군산연안1_연안","2002-05-01 00:00:00","126.7191667","35.99777778","0","2.3","저층","2329","2","0.53","4","14.8","1","","","","","7.07","1","7.16","2","66.6396","2","59.5201","1","1013.59","1","","","1586.61","2","4.68288","2","506.377","2","","","61.6901","2"
"해양환경측정망","군산연안1_연안","2002-08-01 00:00:00","126.7191667","35.99777778","0","0","표층","1322.8","2","0.07","4","23.02","1","0.9","1","309.5","2","6.42","1","7.81","2","81.2","2","14.6","1","711.8","1","0.1","2","1209.5","2","4.96","2","416.5","2","","","44.3","2"
"해양환경측정망","군산연안1_연안","2002-08-01 00:00:00","126.7191667","35.99777778","0","7.5","저층","2634.9","2","0.07","4","22.96","1","","","","","6.63","1","7.93","2","61","2","553.7","4","1457","1","","","2071.7","2","4.8","2","553.7","2","","","661","2"
"해양환경측정망","군산연안1_연안","2002-11-01 00:00:00","126.7191667","35.99777778","0","0","표층","1753.1","2","23.14","1","10.85","1","15.39","1","89.2","2","8.9","1","7.92","2","34.7","2","57.4","1","403.6","1","0.1","2","496","2","3.24","2","57.7","2","","","244.9","2"
"해양환경측정망","군산연안1_연안","2002-11-01 00:00:00","126.7191667","35.99777778","0","5","저층","940.5","2","23.8","1","10.87","1","","","","","8.78","1","8.17","2","27.9","2","91.8","1","541.8","1","","","647.8","2","3.41","2","78.1","2","","","285.5","2"
"해양환경측정망","군산연안10_연안","2002-02-01 00:00:00","126.4","35.97916667","0","0","표층","613.8","2","31.78","1","4.62","1","1.67","1","11.3","2","8.22","1","7.91","2","22.8","2","10.6","1","305.9","1","1.5","2","613.2","2","1.22","2","284.5","2","","","52.7","2"
"해양환경측정망","군산연안10_연안","2002-02-01 00:00:00","126.4","35.97916667","0","17.3","저층","710.7","2","31.8","1","4.56","1","","","","","8.02","1","7.77","2","36","2","16.1","1","289.6","1","","","617.6","2","1.42","2","292","2","","","65.4","2"
"해양환경측정망","군산연안10_연안","2002-05-01 00:00:00","126.4","35.97916667","0","0","표층","947.2","2","30.54","1","13","1","3.61","1","5.8","2","10.02","1","8.44","2","19.8799","2","9.61002","1","256.198","1","1.5","2","380.658","2","1.43424","2","104.579","2","","","34.7201","2"
"해양환경측정망","군산연안10_연안","2002-05-01 00:00:00","126.4","35.97916667","0","20.3","저층","558.9","2","31.55","1","11.37","1","","","","","9.71","1","8.39","2","3.77998","2","16.43","1","60.1996","1","","","73.9196","2","1.67616","2","9.93994","2","","","38.4401","2"
"해양환경측정망","군산연안10_연안","2002-08-01 00:00:00","126.4","35.97916667","0","0","표층","984.8","2","20.88","1","26.21","1","7.71","1","11.4","2","6.56","1","8.51","2","30.7","2","61.1","1","526.5","1","1.7","2","853.4","2","1.38","2","296.2","2","","","79.3","2"
"해양환경측정망","군산연안10_연안","2002-08-01 00:00:00","126.4","35.97916667","0","18","저층","288.4","2","31.17","1","24.82","1","","","","","5.96","1","8.47","2","3.4","2","218.4","4","49.3","1","","","271.1","2","1.44","2","218.4","2","","","321.5","2"
"해양환경측정망","군산연안10_연안","2002-11-01 00:00:00","126.4","35.97916667","0","0","표층","710","2","31.87","1","14.27","1","1.71","1","46","2","9.28","1","8.19","2","7.6","2","20.5","1","493.2","1","1.2","2","593.6","2","1.17","2","92.8","2","","","60.8","2"
"해양환경측정망","군산연안10_연안","2002-11-01 00:00:00","126.4","35.97916667","0","18","저층","921","2","31.86","1","14.22","1","","","","","9.01","1","8.21","2","21.1","2","41.5","1","484.3","1","","","776.6","2","1.61","2","271.2","2","","","79.7","2"
"해양환경측정망","군산연안2_연안","2002-02-01 00:00:00","126.6644444","36","0","0","표층","2300.9","2","27.72","1","3.91","1","6.77","1","107.4","2","9.29","1","7.94","2","29.5","2","29.8","1","774.7","1","0.5","2","1133.7","2","1.89","2","329.5","2","","","109.4","2"
"해양환경측정망","군산연안2_연안","2002-02-01 00:00:00","126.6644444","36","0","4.4","저층","2374.2","2","28.6","1","3.94","1","","","","","9.03","1","7.19","2","43.7","2","21.9","1","1101.5","1","","","1660.3","2","0.78","2","515.1","2","","","111.6","2"
"해양환경측정망","군산연안2_연안","2002-05-01 00:00:00","126.6644444","36","0","0","표층","2370.5","2","8.77","1","14.91","1","14.85","1","56","2","7.62","1","7.84","2","61.8796","2","43.0901","1","975.794","1","0.5","2","1569.39","2","2.97216","2","531.717","2","","","62.6201","2"
"해양환경측정망","군산연안2_연안","2002-05-01 00:00:00","126.6644444","36","0","5","저층","2101.4","2","28.95","1","13.5","1","","","","","8.06","1","8.26","2","66.9196","2","107.26","1","981.394","1","","","1443.39","2","3.81888","2","395.078","2","","","129.05","2"
"해양환경측정망","군산연안2_연안","2002-08-01 00:00:00","126.6644444","36","0","0","표층","1425.2","2","5.56","1","23.23","1","3.81","1","127","2","6.28","1","7.73","2","53.6","2","133","4","822.6","1","0.1","2","1294.5","2","2.92","2","418.3","2","","","140.6","2"
"해양환경측정망","군산연안2_연안","2002-08-01 00:00:00","126.6644444","36","0","5.9","저층","1284.7","2","26.99","1","25.43","1","","","","","6.42","1","7.94","2","15.7","2","289.4","4","495.3","1","","","800.4","2","2.96","2","289.4","2","","","325.2","2"
"해양환경측정망","군산연안2_연안","2002-11-01 00:00:00","126.6644444","36","0","0","표층","1498.4","2","28.34","1","11.35","1","7.1","1","74","2","9.52","1","8.07","2","29.7","2","54.6","1","423.1","1","0.3","2","612.7","2","1.13","2","159.9","2","","","133.3","2"
"해양환경측정망","군산연안2_연안","2002-11-01 00:00:00","126.6644444","36","0","5","저층","684","2","29.01","1","11.45","1","","","","","8.97","1","8.09","2","4.9","2","75.6","1","524.2","1","","","601.8","2","1.41","2","72.7","2","","","100.1","2"
"해양환경측정망","군산연안3_연안","2002-02-01 00:00:00","126.6","35.97916667","0","0","표층","1308.7","2","29.66","1","3.97","1","2.6","1","32.1","2","8.92","1","7.88","2","20.5","2","25.5","1","789.8","1","1.2","2","1288.3","2","0.96","2","478","2","","","74.7","2"
"해양환경측정망","군산연안3_연안","2002-02-01 00:00:00","126.6","35.97916667","0","11.7","저층","1352.4","2","30.71","1","4.05","1","","","","","8.84","1","7.54","2","47","2","225","4","747.1","1","","","1230.7","2","2","2","436.6","2","","","276","2"
"해양환경측정망","군산연안3_연안","2002-05-01 00:00:00","126.6","35.97916667","0","0","표층","1927.1","2","15.84","1","14.73","1","5.71","1","23.6","2","8.27","1","8.17","2","52.0797","2","53.3201","1","974.394","1","1.2","2","1487.91","2","2.90304","2","461.437","2","","","80.9102","2"
"해양환경측정망","군산연안3_연안","2002-05-01 00:00:00","126.6","35.97916667","0","12","저층","1894.7","2","30.54","1","13.09","1","","","","","8.78","1","8.34","2","52.7797","2","84.9402","1","907.195","1","","","1249.63","2","2.78208","2","289.658","2","","","106.34","2"
"해양환경측정망","군산연안3_연안","2002-08-01 00:00:00","126.6","35.97916667","0","0","표층","1428.7","2","5.67","1","23.84","1","0.93","1","60.5","2","7.05","1","7.61","2","58.1","2","79.4","1","697.8","1","0.1","2","1238.6","2","2.88","2","482.7","2","","","93.9","2"
"해양환경측정망","군산연안3_연안","2002-08-01 00:00:00","126.6","35.97916667","0","13","저층","439.5","2","28.46","1","25.47","1","","","","","7.28","1","8.23","2","9.5","2","143.5","4","187","1","","","340","2","3.16","2","143.5","2","","","194.5","2"
"해양환경측정망","군산연안3_연안","2002-11-01 00:00:00","126.6","35.97916667","0","0","표층","1183.8","2","30.08","1","11.76","1","4.44","1","121.5","2","8.2","1","8.24","2","22.4","2","33.8","1","649.9","1","0.3","2","783.6","2","1.17","2","111.3","2","","","86.5","2"
"해양환경측정망","군산연안3_연안","2002-11-01 00:00:00","126.6","35.97916667","0","12","저층","669.8","2","30.38","1","11.69","1","","","","","8.06","1","8.2","2","21.4","2","54.9","1","560","1","","","663.6","2","1.55","2","82.2","2","","","209.9","2"
"해양환경측정망","군산연안4_연안","2002-02-01 00:00:00","126.55","35.97916667","0","0","표층","866.6","2","31.15","1","4.05","1","1.75","1","20.3","2","8.33","1","7.84","2","23.1","2","17.9","1","516","1","1","2","783.9","2","1.12","2","244.8","2","","","54.3","2"
"해양환경측정망","군산연안4_연안","2002-02-01 00:00:00","126.55","35.97916667","0","12","저층","1025.4","2","31.33","1","4.15","1","","","","","8.22","1","7.22","2","25.5","2","16.7","1","431.6","1","","","677","2","1.68","2","219.9","2","","","63.6","2"
"해양환경측정망","군산연안4_연안","2002-05-01 00:00:00","126.55","35.97916667","0","0","표층","1731.7","2","19.89","1","14.3","1","9.76","1","17.8","2","8.22","1","8.29","2","45.6397","2","43.0901","1","743.396","1","1","2","1083.59","2","2.16","2","294.558","2","","","62.6201","2"
"해양환경측정망","군산연안4_연안","2002-05-01 00:00:00","126.55","35.97916667","0","15.6","저층","1479.6","2","30.79","1","13.12","1","","","","","8.59","1","8.36","2","29.8198","2","51.1501","1","496.997","1","","","770.835","2","1.31328","2","244.019","2","","","68.6701","2"
"해양환경측정망","군산연안4_연안","2002-08-01 00:00:00","126.55","35.97916667","0","0","표층","1387.4","2","24.04","1","25.42","1","2.57","1","26","2","6.37","1","8.32","2","34.6","2","132.1","4","678.9","1","0.5","2","1082.3","2","1.92","2","368.8","2","","","163.4","2"
"해양환경측정망","군산연안4_연안","2002-08-01 00:00:00","126.55","35.97916667","0","16","저층","428.2","2","29.81","1","25.62","1","","","","","6.76","1","8.4","2","7.7","2","173.6","4","101.1","1","","","282.4","2","2.4","2","173.6","2","","","198.7","2"
"해양환경측정망","군산연안4_연안","2002-11-01 00:00:00","126.55","35.97916667","0","0","표층","1166.6","2","30.82","1","11.99","1","4.23","1","109","2","8.47","1","8.18","2","20.9","2","26","1","861.4","1","0.3","2","1013.6","2","1.13","2","131.3","2","","","80","2"
"해양환경측정망","군산연안4_연안","2002-11-01 00:00:00","126.55","35.97916667","0","12","저층","704.6","2","30.84","1","12.04","1","","","","","8.41","1","8.19","2","16.8","2","61.7","1","594.7","1","","","695.1","2","1.65","2","83.6","2","","","158.7","2"
"해양환경측정망","군산연안5_연안","2002-02-01 00:00:00","126.5611111","36.01666667","0","0","표층","759.6","2","31.53","1","4.23","1","0.91","1","15.4","2","8.51","1","7.85","2","31.2","2","23","1","327","1","1.5","2","624","2","1.95","2","265.8","2","","","56.4","2"
"해양환경측정망","군산연안5_연안","2002-02-01 00:00:00","126.5611111","36.01666667","0","6.3","저층","701","2","31.8","1","4.36","1","","","","","8.45","1","7.43","2","12.5","2","14.4","1","298.6","1","","","658.3","2","1.79","2","347.2","2","","","60.8","2"
"해양환경측정망","군산연안5_연안","2002-05-01 00:00:00","126.5611111","36.01666667","0","0","표층","608.5","2","30.78","1","13.13","1","4.14","1","8","2","10.3","1","8.4","2","10.0799","2","1.55","1","274.398","1","1.5","2","342.718","2","0.67392","2","58.2397","2","","","57.3501","2"
"해양환경측정망","군산연안5_연안","2002-05-01 00:00:00","126.5611111","36.01666667","0","11.4","저층","614.5","2","31.27","1","12.7","1","","","","","9.85","1","8.41","2","3.77998","2","1.55","1","67.1996","1","","","256.898","2","1.69344","2","185.919","2","","","189.41","2"
"해양환경측정망","군산연안5_연안","2002-08-01 00:00:00","126.5611111","36.01666667","0","0","표층","1000.4","2","21.87","1","25.65","1","4.06","1","16.8","2","6.82","1","8.24","2","25.8","2","77.8","1","521.4","1","1.5","2","819.2","2","0.64","2","272","2","","","945.1","2"
"해양환경측정망","군산연안5_연안","2002-08-01 00:00:00","126.5611111","36.01666667","0","10.7","저층","538.5","2","28.79","1","25.95","1","","","","","6.94","1","8.41","2","13.2","2","191.4","4","173.2","1","","","377.8","2","0.48","2","191.4","2","","","231.8","2"
"해양환경측정망","군산연안5_연안","2002-11-01 00:00:00","126.5611111","36.01666667","0","0","표층","940.5","2","31.3","1","12.35","1","4.23","1","24.4","2","8.84","1","8.19","2","20","2","29.5","1","726.3","1","0.7","2","823.4","2","0.75","2","77.1","2","","","63.6","2"
"해양환경측정망","군산연안5_연안","2002-11-01 00:00:00","126.5611111","36.01666667","0","11","저층","814.4","2","31.64","1","12.62","1","","","","","8.75","1","8.2","2","21.1","2","49.6","1","609","1","","","755.3","2","0.58","2","125.2","2","","","85.3","2"
"해양환경측정망","군산연안6_연안","2002-02-01 00:00:00","126.5088889","36.05833333","0","0","표층","673.4","2","31.91","1","4.39","1","1.57","1","10.8","2","8.26","1","7.91","2","23.9","2","15.2","1","291.8","1","1.5","2","456","2","1.15","2","140.3","2","","","45.6","2"
"해양환경측정망","군산연안6_연안","2002-02-01 00:00:00","126.5088889","36.05833333","0","9.5","저층","644.5","2","31.91","1","4.42","1","","","","","8.09","1","6.99","2","31.7","2","15.7","1","298.7","1","","","587.6","2","1.86","2","257.2","2","","","57.7","2"
"해양환경측정망","군산연안6_연안","2002-05-01 00:00:00","126.5088889","36.05833333","0","0","표층","645.9","2","29.82","1","13.73","1","4.63","1","3.4","2","9.69","1","8.44","2","18.0599","2","0","1","152.599","1","1.5","2","214.759","2","0.93312","2","44.0997","2","","","29.1401","2"
"해양환경측정망","군산연안6_연안","2002-05-01 00:00:00","126.5088889","36.05833333","0","15.1","저층","292.8","2","31.19","1","12.61","1","","","","","9.78","1","8.42","2","3.35998","2","0.930002","1","30.7998","1","","","71.8196","2","1.52064","2","37.6598","2","","","159.03","2"
"해양환경측정망","군산연안6_연안","2002-08-01 00:00:00","126.5088889","36.05833333","0","0","표층","1124.2","2","26.27","1","26.31","1","20.77","1","12.4","2","8.28","1","8.55","2","44.2","2","62.6","1","576.1","1","1.5","2","942","2","1.44","2","321.7","2","","","87.4","2"
"해양환경측정망","군산연안6_연안","2002-08-01 00:00:00","126.5088889","36.05833333","0","13.7","저층","634.2","2","29.46","1","26.02","1","","","","","7.29","1","8.51","2","10.6","2","88.2","1","215.2","1","","","314","2","0.48","2","88.2","2","","","124.8","2"
"해양환경측정망","군산연안6_연안","2002-11-01 00:00:00","126.5088889","36.05833333","0","0","표층","1184","2","31.81","1","13.14","1","3.62","1","22","2","8.87","1","8.19","2","27.2","2","29.1","1","645.4","1","1","2","778.2","2","1.61","2","105.6","2","","","70.1","2"
"해양환경측정망","군산연안6_연안","2002-11-01 00:00:00","126.5088889","36.05833333","0","14","저층","910","2","31.8","1","13.14","1","","","","","8.41","1","8.2","2","19.2","2","49","1","597.8","1","","","766","2","0.58","2","149","2","","","66.7","2"
"해양환경측정망","군산연안7_연안","2002-02-01 00:00:00","126.4888889","36.11666667","0","0","표층","536.8","2","31.98","1","4.55","1","1.45","1","12.3","2","7.82","1","7.81","2","38.6","2","14.1","1","291.1","1","1.5","2","424.8","2","1.34","2","95.1","2","","","71","2"
"해양환경측정망","군산연안7_연안","2002-02-01 00:00:00","126.4888889","36.11666667","0","10.6","저층","531.9","2","31.98","1","4.54","1","","","","","7.73","1","7.67","2","10.3","2","14.4","1","242.8","1","","","488.8","2","2.24","2","235.7","2","","","66","2"
"해양환경측정망","군산연안7_연안","2002-05-01 00:00:00","126.4888889","36.11666667","0","0","표층","336.4","2","30.06","1","13.48","1","4.11","1","3.2","2","9.87","1","8.45","2","9.51994","2","1.55","1","131.599","1","1.5","2","155.679","2","0.84672","2","14.5599","2","","","30.0701","2"
"해양환경측정망","군산연안7_연안","2002-05-01 00:00:00","126.4888889","36.11666667","0","16.5","저층","434.8","2","31.34","1","12.31","1","","","","","9.98","1","8.42","2","3.21998","2","2.17","1","18.1999","1","","","201.599","2","2.14272","2","180.179","2","","","51.1501","2"
"해양환경측정망","군산연안7_연안","2002-08-01 00:00:00","126.4888889","36.11666667","0","0","표층","1021.8","2","27.5","1","26.13","1","14.07","1","10.4","2","7.62","1","8.52","2","39.5","2","41.9","1","663.3","1","1.5","2","841.4","2","1.28","2","138.6","2","","","92.7","2"
"해양환경측정망","군산연안7_연안","2002-08-01 00:00:00","126.4888889","36.11666667","0","13.9","저층","331.7","2","29.8","1","26.12","1","","","","","6.93","1","8.5","2","5.6","2","127.3","4","45.5","1","","","178.4","2","1.92","2","127.3","2","","","147.3","2"
"해양환경측정망","군산연안7_연안","2002-11-01 00:00:00","126.4888889","36.11666667","0","0","표층","970","2","31.82","1","13.43","1","5.17","1","25.4","2","8.8","1","8.19","2","17.2","2","21.7","1","614.9","1","1","2","739.3","2","1.44","2","107.2","2","","","48.7","2"
"해양환경측정망","군산연안7_연안","2002-11-01 00:00:00","126.4888889","36.11666667","0","14","저층","1306","2","31.79","1","13.27","1","","","","","8.08","1","8.2","2","20.7","2","41.2","1","569.7","1","","","1083.5","2","1.74","2","493.1","2","","","84.3","2"
"해양환경측정망","군산연안8_연안","2002-02-01 00:00:00","126.5","35.97916667","0","0","표층","608","2","31.62","1","4.2","1","1.78","1","16.9","2","7.69","1","7.91","2","24.8","2","13.8","1","225.7","1","1.5","2","421.4","2","1.14","2","170.9","2","","","60.1","2"
"해양환경측정망","군산연안8_연안","2002-02-01 00:00:00","126.5","35.97916667","0","13.2","저층","808.4","2","31.61","1","4.21","1","","","","","7.65","1","7.69","2","50.1","2","12.7","1","309.2","1","","","683.9","2","3.55","2","324.6","2","","","138","2"
"해양환경측정망","군산연안8_연안","2002-05-01 00:00:00","126.5","35.97916667","0","0","표층","880.7","2","30.62","1","13.29","1","6.39","1","7.2","2","9.62","1","8.4","2","30.2398","2","31.9301","1","545.997","1","1.5","2","797.715","2","1.62432","2","221.479","2","","","95.7902","2"
"해양환경측정망","군산연안8_연안","2002-05-01 00:00:00","126.5","35.97916667","0","15.6","저층","729.6","2","31.11","1","12.73","1","","","","","9.28","1","8.38","2","18.7599","2","35.3401","1","263.198","1","","","470.957","2","2.45376","2","188.999","2","","","154.69","2"
"해양환경측정망","군산연안8_연안","2002-08-01 00:00:00","126.5","35.97916667","0","0","표층","964.7","2","27.94","1","25.95","1","4.6","1","11.2","2","7.03","1","8.4","2","18.1","2","55.2","1","591.6","1","1.5","2","882.3","2","1.76","2","272.6","2","","","70.4","2"
"해양환경측정망","군산연안8_연안","2002-08-01 00:00:00","126.5","35.97916667","0","14.1","저층","209.6","2","30.78","1","25.36","1","","","","","7.15","1","8.44","2","4.9","2","66.4","1","49.6","1","","","120.9","2","0.8","2","66.4","2","","","80.8","2"
"해양환경측정망","군산연안8_연안","2002-11-01 00:00:00","126.5","35.97916667","0","0","표층","905","2","31.67","1","12.83","1","2.08","1","40.5","2","8.37","1","8.19","2","20","2","22","1","578.1","1","0.5","2","705.6","2","1.06","2","107.5","2","","","72.9","2"
"해양환경측정망","군산연안8_연안","2002-11-01 00:00:00","126.5","35.97916667","0","13","저층","1217","2","31.63","1","12.81","1","","","","","7.72","1","8.2","2","17.5","2","61.4","1","525.4","1","","","1018.1","2","0.92","2","475.2","2","","","85.3","2"
"해양환경측정망","군산연안9_연안","2002-02-01 00:00:00","126.45","35.97916667","0","0","표층","597.7","2","31.53","1","4.4","1","1.83","1","10.2","2","8.81","1","7.92","2","21.3","2","14","1","291.9","1","1.5","2","529.6","2","0.72","2","216.4","2","","","64.8","2"
"해양환경측정망","군산연안9_연안","2002-02-01 00:00:00","126.45","35.97916667","0","12.5","저층","896.1","2","31.56","1","4.28","1","","","","","8.8","1","7.28","2","25.6","2","14.5","1","323.3","1","","","674.2","2","2.27","2","325.3","2","","","75.3","2"
"해양환경측정망","군산연안9_연안","2002-05-01 00:00:00","126.45","35.97916667","0","0","표층","937.2","2","29.78","1","13.46","1","3.01","1","7.4","2","9.42","1","8.43","2","27.1598","2","37.5101","1","597.796","1","1.5","2","821.935","2","1.17504","2","196.979","2","","","51.7701","2"
"해양환경측정망","군산연안9_연안","2002-05-01 00:00:00","126.45","35.97916667","0","18.6","저층","857.2","2","31.42","1","11.98","1","","","","","8.68","1","8.39","2","4.75997","2","19.53","1","41.9997","1","","","67.3396","2","1.96992","2","20.5799","2","","","89.5902","2"
"해양환경측정망","군산연안9_연안","2002-08-01 00:00:00","126.45","35.97916667","0","0","표층","831.3","2","21.93","1","25.75","1","10.58","1","13.4","2","8.69","1","8.48","2","27.6","2","46.5","1","395.4","1","1.7","2","639.7","2","1.52","2","216.7","2","","","81.8","2"
"해양환경측정망","군산연안9_연안","2002-08-01 00:00:00","126.45","35.97916667","0","13.4","저층","394.5","2","31.22","1","25.04","1","","","","","7.69","1","8.44","2","4.5","2","195.7","4","77.1","1","","","277.3","2","1.6","2","195.7","2","","","282.4","2"
"해양환경측정망","군산연안9_연안","2002-11-01 00:00:00","126.45","35.97916667","0","0","표층","814.4","2","31.79","1","13.21","1","4.08","1","46.5","2","9.32","1","8.18","2","15.8","2","18.9","1","535.9","1","1.7","2","645.4","2","1.34","2","93.7","2","","","74.7","2"
"해양환경측정망","군산연안9_연안","2002-11-01 00:00:00","126.45","35.97916667","0","13","저층","937","2","31.78","1","13.21","1","","","","","8.78","1","8.19","2","26.9","2","38.8","1","530.7","1","","","816.2","2","1.79","2","258.6","2","","","45","2"
"해양환경측정망","기장연안1_연안","2002-02-01 00:00:00","129.2802778","35.28333333","0","0","표층","245","2","33.81","1","11.94","1","0.08","1","2.96","2","6.6","1","8.04","2","5","2","25","1","140","1","7.2","2","161","2","1.14","2","16","2","","","33","2"
"해양환경측정망","기장연안1_연안","2002-02-01 00:00:00","129.2802778","35.28333333","0","28","저층","463","2","34.12","1","11.79","1","","","","","6.5","1","8.05","2","5","2","23","1","157","1","","","167","2","1.13","2","5","2","","","39","2"
"해양환경측정망","기장연안1_연안","2002-05-01 00:00:00","129.2802778","35.28333333","0","0","표층","286.393","2","33.1086","1","15.53","1","1.72339","1","3.52","2","8.22","1","8.1","2","7.88041","2","10.8673","1","25.4483","1","4","2","38.0054","2","1.82546","2","4.67676","2","","","13.2423","2"
"해양환경측정망","기장연안1_연안","2002-05-01 00:00:00","129.2802778","35.28333333","0","28.5","저층","161.105","2","33.2592","1","13.28","1","","","","","7.96","1","8.09","2","7.09799","2","11.3186","1","20.4785","1","","","33.0936","2","1.09528","2","5.51703","2","","","13.2423","2"
"해양환경측정망","기장연안1_연안","2002-08-01 00:00:00","129.2802778","35.28333333","0","0","표층","165.97","2","31.46","1","22.52","1","4.96","1","4.8","2","3.22","1","8.04","2","7.21391","2","34.2237","1","71.2584","1","4.5","2","108.879","2","1.76","2","30.4064","2","","","52.3182","2"
"해양환경측정망","기장연안1_연안","2002-08-01 00:00:00","129.2802778","35.28333333","0","26","저층","113.893","2","32.36","1","19.83","1","","","","","3.29","1","8.04","2","11.213","2","12.5565","1","38.8716","1","","","67.0038","2","1.98","2","16.9193","2","","","22.3856","2"
"해양환경측정망","기장연안1_연안","2002-11-01 00:00:00","129.2802778","35.28333333","0","0","표층","382.836","2","32.97","1","15.28","1","2.22299","1","3.1","2","8.22","1","8","2","7.47325","2","17.911","1","68.4297","1","6","2","87.4162","2","1.1954","2","11.5132","2","","","38.7856","2"
"해양환경측정망","기장연안1_연안","2002-11-01 00:00:00","129.2802778","35.28333333","0","29","저층","396.54","2","33.47","1","15.1","1","","","","","8.19","1","8.07","2","9.97181","2","16.5493","1","70.1763","1","","","92.429","2","1.01149","2","12.2809","2","","","29.0812","2"
"해양환경측정망","기장연안2_연안","2002-02-01 00:00:00","129.2166667","35.16666667","0","0","표층","273","2","33.85","1","11.79","1","0.12","1","1.34","2","9.54","1","8.06","2","7","2","26","1","143","1","7.3","2","175","2","1.48","2","25","2","","","43","2"
"해양환경측정망","기장연안2_연안","2002-02-01 00:00:00","129.2166667","35.16666667","0","14.1","저층","337","2","34.05","1","11.5","1","","","","","9.62","1","8.05","2","6","2","22","1","209","1","","","239","2","1.66","2","24","2","","","44","2"
"해양환경측정망","기장연안2_연안","2002-05-01 00:00:00","129.2166667","35.16666667","0","0","표층","244.026","2","33.0891","1","15.09","1","0.715023","1","3.08","2","6.62","1","8.09","2","6.05476","2","9.36289","1","107.335","1","2.5","2","118.83","2","1.31751","2","5.44064","2","","","24.7589","2"
"해양환경측정망","기장연안2_연안","2002-05-01 00:00:00","129.2166667","35.16666667","0","15","저층","351.19","2","33.6122","1","14.14","1","","","","","6.74","1","8.07","2","7.93837","2","5.60197","1","76.8781","1","","","89.1113","2","1.69848","2","4.29482","2","","","8.20386","2"
"해양환경측정망","기장연안2_연안","2002-08-01 00:00:00","129.2166667","35.16666667","0","0","표층","248.727","2","30.44","1","21.09","1","7.73","1","4.2","2","2.27","1","7.93","2","26.6296","2","28.6233","1","189.691","1","2.5","2","237.56","2","1.88","2","21.2394","2","","","54.4513","2"
