"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","dep_flag","총질소[μg/L]","tn_qc","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[mg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","규산염[μg/L]","reasil_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","총인[μg/L]","totp_qc"
"해양환경측정망","군산연안5_연안","2018-05-13 00:00:00","126.5611111","36.01666667","0","10","0","306.1","2","30.07","1","14.5","1","5.92","1","18.6","2","7.79","1","8.06","2","45.7","1","1.7","2","2","1","34.8","1","","","66","2","2.56","2","29.5","2","23.9","2"
"해양환경측정망","군산연안5_연안","2018-08-10 15:25:00","126.5611111","36.01666667","0","0","0","260.8","2","30.67","1","28.87","1","6.68","1","11.5","2","6.9","1","8.06","2","301.1","4","1.3","2","18.9","4","4","1","1.3","2","21.8","2","2.9","2","16.5","2","58","2"
"해양환경측정망","군산연안5_연안","2018-08-10 15:25:00","126.5611111","36.01666667","0","9","0","211.6","2","30.91","1","27.84","1","5.64","1","8.7","2","6.74","1","8.06","2","261.7","4","1.4","2","16.4","4","1.8","1","","","16.9","2","2.8","2","13.7","2","45.6","2"
"해양환경측정망","군산연안5_연안","2018-11-13 11:02:00","126.5611111","36.01666667","0","0","0","279.4","2","22.45","1","14.2","1","1.1","1","6.6","2","8.56","1","8.19","2","295","4","6.4","2","15","4","109.5","1","3.3","2","153.1","2","1.94","2","37.2","2","27.8","2"
"해양환경측정망","군산연안5_연안","2018-11-13 11:02:00","126.5611111","36.01666667","0","7.8","0","180","2","22.45","1","13.95","1","1.61","1","21.5","2","8.56","1","8.18","2","293","4","5.6","2","13.7","4","52.8","1","","","85.9","2","1.64","2","27.5","2","19.4","2"
"해양환경측정망","군산연안6_연안","2018-02-02 16:09:00","126.5088889","36.05833333","0","0","0","211.3","2","31.97","1","2.16","1","0.91","1","13","2","10.57","1","8.34","2","7.4","1","1.8","2","11.7","4","3.1","1","2","2","8.2","2","1.33","2","3.4","2","23.1","2"
"해양환경측정망","군산연안6_연안","2018-02-02 16:09:00","126.5088889","36.05833333","0","15","0","217.4","2","31.98","1","2.17","1","1.63","1","12","2","10.55","1","8.34","2","6.9","1","1.8","2","11.1","4","2.8","1","","","8.6","2","2.15","2","4.1","2","26.4","2"
"해양환경측정망","군산연안6_연안","2018-05-13 00:00:00","126.5088889","36.05833333","0","0","0","222.8","2","30.41","1","14.59","1","4.44","1","16.8","2","7.41","1","8.11","2","44.3","1","2.2","2","0.2","1","17.9","1","1.8","2","33.1","2","2.06","2","13.1","2","18.6","2"
"해양환경측정망","군산연안6_연안","2018-05-13 00:00:00","126.5088889","36.05833333","0","14","0","220","2","30.41","1","14.32","1","5.44","1","16.2","2","7.43","1","8.09","2","56.2","1","3.5","2","2.7","1","15.7","1","","","38.2","2","2.43","2","18.9","2","19.3","2"
"해양환경측정망","군산연안6_연안","2018-08-11 12:33:00","126.5088889","36.05833333","0","0","0","184.5","2","30.87","1","28.16","1","2.12","1","6.3","2","7.64","1","8.14","2","153.5","4","0.7","2","7","4","2.3","1","2.8","2","13.7","2","2.35","2","10.7","2","33","2"
"해양환경측정망","군산연안6_연안","2018-08-11 12:33:00","126.5088889","36.05833333","0","13","0","178","2","31.22","1","26.68","1","2.42","1","10.9","2","6.91","1","8.09","2","188.8","4","1.1","2","7.5","4","0.9","1","","","16.8","2","2.48","2","14.8","2","31.8","2"
"해양환경측정망","군산연안6_연안","2018-11-13 11:16:00","126.5088889","36.05833333","0","0","0","175.1","2","26.08","1","14.59","1","1.23","1","2.4","2","8.58","1","8.15","2","304.3","4","6.6","2","14.4","4","29.8","1","4.6","2","60.1","2","1.29","2","23.7","2","16.7","2"
"해양환경측정망","군산연안6_연안","2018-11-13 11:16:00","126.5088889","36.05833333","0","10.9","0","188.2","2","26.14","1","14.2","1","1.12","1","3.2","2","8.47","1","8.14","2","296.1","4","7.2","2","14.6","4","26.7","1","","","56.1","2","1.56","2","22.1","2","22.3","2"
"해양환경측정망","군산연안7_연안","2018-02-02 15:44:00","126.4888889","36.11666667","0","0","0","206.5","2","32.12","1","2.71","1","0.31","1","16.1","2","10.75","1","8.31","2","13","1","2","2","12.2","4","16.9","1","1.8","2","22.9","2","1.13","2","4","2","24.9","2"
"해양환경측정망","군산연안7_연안","2018-02-02 15:44:00","126.4888889","36.11666667","0","16","0","183.9","2","32.11","1","2.7","1","0.46","1","24.4","2","10.71","1","8.31","2","12","1","2","2","13.1","4","16.1","1","","","23","2","2.25","2","4.9","2","26.7","2"
"해양환경측정망","군산연안7_연안","2018-05-13 00:00:00","126.4888889","36.11666667","0","0","0","235.2","2","30.59","1","14.73","1","3.26","1","13","2","8.47","1","8.14","2","37.4","1","1.8","2","0.6","1","6.8","1","2.2","2","28.3","2","2.15","2","19.8","2","21","2"
"해양환경측정망","군산연안7_연안","2018-05-13 00:00:00","126.4888889","36.11666667","0","14","0","222.6","2","30.97","1","14.26","1","2.86","1","15.2","2","8.27","1","8.09","2","61.5","1","2.7","2","1.6","1","1.5","1","","","23.5","2","2.36","2","19.3","2","18.6","2"
"해양환경측정망","군산연안7_연안","2018-08-11 12:56:00","126.4888889","36.11666667","0","0","0","212.4","2","31.27","1","26.59","1","1.96","1","13.5","2","7.42","1","8.12","2","149.2","1","0.7","2","4.6","4","2.3","1","3.5","2","49","2","2.57","2","46","2","27.3","2"
"해양환경측정망","군산연안7_연안","2018-08-11 12:56:00","126.4888889","36.11666667","0","13","0","174.1","2","31.28","1","26.6","1","1.93","1","10.2","2","7.41","1","8.12","2","147.7","1","1.1","2","5.3","4","0.8","1","","","19.9","2","2.57","2","18","2","28.8","2"
"해양환경측정망","군산연안7_연안","2018-11-13 11:34:00","126.4888889","36.11666667","0","0","0","174.3","2","28.8","1","13.7","1","1.31","1","3.3","2","7.9","1","8.15","2","290.2","4","7.5","2","15.3","4","26.9","1","3.2","2","63.3","2","1.28","2","28.9","2","20.7","2"
"해양환경측정망","군산연안7_연안","2018-11-13 11:34:00","126.4888889","36.11666667","0","10.1","0","171.7","2","28.75","1","13.63","1","1.19","1","5.2","2","8.23","1","8.15","2","296","4","7.6","2","15.1","4","30.3","1","","","64.4","2","1.45","2","26.5","2","20.9","2"
"해양환경측정망","군산연안8_연안","2018-02-07 10:40:00","126.5","35.97916667","0","0","0","227.8","2","31.72","1","0.6","1","0.34","1","25.8","2","10.74","1","8.29","2","20.9","1","2.9","2","14.1","4","41.6","1","1.1","2","52.5","2","1.21","2","8","2","24.4","2"
"해양환경측정망","군산연안8_연안","2018-02-07 10:40:00","126.5","35.97916667","0","15","0","246.3","2","31.72","1","0.6","1","0.18","1","27.2","2","10.45","1","8.29","2","19.9","1","2.9","2","15.4","4","40.4","1","","","51","2","2.19","2","7.8","2","29.6","2"
"해양환경측정망","군산연안8_연안","2018-05-13 00:00:00","126.5","35.97916667","0","0","0","377.9","2","28.65","1","14.02","1","2.83","1","30.3","2","8.13","1","8.05","2","78.3","1","5.6","2","5.6","4","83.9","1","1.4","2","155.8","2","2.34","2","66.4","2","25.2","2"
"해양환경측정망","군산연안8_연안","2018-05-13 00:00:00","126.5","35.97916667","0","13","0","328","2","30.16","1","13.7","1","2.35","1","31.7","2","7.01","1","8.06","2","61.1","1","2.5","2","2.5","1","60.1","1","","","104.1","2","2.64","2","41.5","2","24.2","2"
"해양환경측정망","군산연안8_연안","2018-08-10 15:00:00","126.5","35.97916667","0","0","0","230.4","2","30.72","1","27.83","1","4.48","1","10.2","2","6.49","1","8.02","2","270.8","4","1.9","2","22","4","6.9","1","1.9","2","41.2","2","2.33","2","32.4","2","46.7","2"
"해양환경측정망","군산연안8_연안","2018-08-10 15:00:00","126.5","35.97916667","0","16","0","224.3","2","30.88","1","26.38","1","4.16","1","9.9","2","6.03","1","8.01","2","283.5","4","1.6","2","18","4","2.8","1","","","28.2","2","2.65","2","23.8","2","45.2","2"
"해양환경측정망","군산연안8_연안","2018-11-13 12:12:00","126.5","35.97916667","0","0","0","345.3","2","30.49","1","14.56","1","1.2","1","3.4","2","8.44","1","8.21","2","271.3","4","6","2","16.6","4","148.2","4","3.5","2","206.3","2","1.86","2","52.1","2","31.7","2"
"해양환경측정망","군산연안8_연안","2018-11-13 12:12:00","126.5","35.97916667","0","11.7","0","278.7","2","30.36","1","14.52","1","1.16","1","5.7","2","8.49","1","8.18","2","272.3","4","5.6","2","14","4","81.9","1","","","125.3","2","1.83","2","37.9","2","26.5","2"
"해양환경측정망","군산연안9_연안","2018-02-07 11:20:00","126.45","35.97916667","0","0","0","226.8","2","32.1","1","1.64","1","0.2","1","8","2","10.62","1","8.26","2","29.2","1","3.8","2","15.7","4","46.8","1","2","2","55.7","2","1.11","2","5.1","2","28.5","2"
"해양환경측정망","군산연안9_연안","2018-02-07 11:20:00","126.45","35.97916667","0","14","0","241","2","32.11","1","1.64","1","3.37","1","31.6","2","10.6","1","8.26","2","32.1","1","3.8","2","17.4","4","56.2","1","","","63.9","2","2.49","2","3.9","2","34.5","2"
"해양환경측정망","군산연안9_연안","2018-05-13 00:00:00","126.45","35.97916667","0","0","0","251","2","30.49","1","13.89","1","3.72","1","7.8","2","8.2","1","8.12","2","23.4","1","2.4","2","0","1","18.2","1","2.4","2","53.5","2","2.23","2","32.9","2","19.4","2"
"해양환경측정망","군산연안9_연안","2018-05-13 00:00:00","126.45","35.97916667","0","16","0","232.2","2","30.79","1","12.7","1","4.4","1","13.8","2","7.21","1","8.09","2","24.3","1","3.6","2","0.8","1","12.8","1","","","40.9","2","2.39","2","24.5","2","18.5","2"
"해양환경측정망","군산연안9_연안","2018-08-11 11:26:00","126.45","35.97916667","0","0","0","202.7","2","30.92","1","27.34","1","2.6","1","5.6","2","7.3","1","8.12","2","176.1","4","0.7","2","10.9","4","2.2","1","3","2","12.6","2","2.09","2","9.7","2","39.8","2"
"해양환경측정망","군산연안9_연안","2018-08-11 11:26:00","126.45","35.97916667","0","13","0","193.6","2","31.05","1","26.2","1","3.12","1","5.5","2","6.14","1","8.04","2","211.6","4","1.3","2","11.1","4","0.8","1","","","23.2","2","2.25","2","21.1","2","36.9","2"
"해양환경측정망","군산연안9_연안","2018-11-13 12:30:00","126.45","35.97916667","0","0","0","257.7","2","31.15","1","14.48","1","1.15","1","2.6","2","8.46","1","8.18","2","269.9","4","5.4","2","14.1","4","76.9","1","6.2","2","116.6","2","1.75","2","34.3","2","30.3","2"
"해양환경측정망","군산연안9_연안","2018-11-13 12:30:00","126.45","35.97916667","0","13.1","0","211.6","2","31.05","1","14.4","1","1.65","1","2.2","2","8.96","1","8.19","2","258.5","4","4.9","2","12.1","4","44","1","","","78.3","2","1.9","2","29.3","2","27.7","2"
"해양환경측정망","기장연안1_연안","2018-02-09 11:20:00","129.2802778","35.28333333","0","0","0","166","2","34.4","1","10.52","1","0.04","1","5.3","2","9.2","1","8.25","2","304.7","4","2.9","2","15.8","4","82.6","1","12.3","2","87.1","2","1.03","2","1.6","2","27","2"
"해양환경측정망","기장연안1_연안","2018-02-09 11:20:00","129.2802778","35.28333333","0","29.5","0","175.9","2","34.42","1","10.49","1","0.03","1","3.6","2","9.17","1","8.25","2","309","4","3.8","2","17.6","4","84","1","","","89.1","2","1.04","2","1.2","2","22.4","2"
"해양환경측정망","기장연안1_연안","2018-05-26 00:00:00","129.2802778","35.28333333","0","0","0","110.2","2","34.03","1","17.64","1","1.2","1","11.5","2","8.75","1","8.31","2","163.4","4","1.1","2","0","1","2.8","1","4","2","19.6","2","1.25","2","15.7","2","15.3","2"
"해양환경측정망","기장연안1_연안","2018-05-26 00:00:00","129.2802778","35.28333333","0","28.5","0","230.2","2","34.39","1","13.32","1","0.18","1","15","2","6.34","1","8.17","2","442.8","4","4.8","2","4.8","4","92.7","1","","","119.7","2","1.08","2","22.2","2","33.5","2"
"해양환경측정망","기장연안1_연안","2018-08-20 11:25:00","129.2802778","35.28333333","0","0","0","101.5","2","32.5","1","27.05","1","0.5","1","3.3","2","6.9","1","8.21","2","158.6","4","0.4","2","0.3","1","2.2","1","8","2","8.1","2","1.01","2","5.5","2","9.4","2"
"해양환경측정망","기장연안1_연안","2018-08-20 11:25:00","129.2802778","35.28333333","0","28.5","0","143.4","2","32.99","1","22.08","1","0.48","1","3.8","2","6.21","1","8.13","2","277.1","4","4.1","2","9.6","4","45.4","1","","","68.7","2","1.86","2","19.2","2","19.1","2"
"해양환경측정망","기장연안1_연안","2018-11-20 11:00:00","129.2802778","35.28333333","0","0","0","123.3","2","33.78","1","17.2","1","1.56","1","2.2","2","7.63","1","8.11","2","300.5","4","5.8","2","10","4","46.3","1","3.7","2","61.1","2","0.98","2","8.9","2","18.2","2"
"해양환경측정망","기장연안1_연안","2018-11-20 11:00:00","129.2802778","35.28333333","0","29","0","188.3","2","33.95","1","16.48","1","0.77","1","11","2","8.06","1","8.14","2","455.6","4","6","2","18.8","4","91.2","1","","","107.2","2","1.03","2","10","2","26","2"
"해양환경측정망","기장연안2_연안","2018-02-09 13:03:00","129.2166667","35.16666667","0","0","0","168.8","2","34.42","1","10.65","1","0.1","1","4.4","2","9.16","1","8.25","2","319.8","4","3.2","2","16.3","4","87.1","1","10.3","2","90.9","2","1.44","2","0.7","2","24.7","2"
"해양환경측정망","기장연안2_연안","2018-02-09 13:03:00","129.2166667","35.16666667","0","19","0","204.3","2","34.34","1","9.6","1","0.06","1","5.8","2","8.81","1","8.22","2","372.7","4","3.9","2","19.7","4","108.4","1","","","118","2","0.76","2","5.7","2","27","2"
"해양환경측정망","기장연안2_연안","2018-05-26 00:00:00","129.2166667","35.16666667","0","0","0","207.9","2","33.94","1","15.85","1","1.66","1","8.5","2","8.04","1","8.24","2","284.5","4","4.5","2","4.5","4","60.3","1","3.2","2","82.5","2","1.15","2","17.6","2","25.5","2"
"해양환경측정망","기장연안2_연안","2018-05-26 00:00:00","129.2166667","35.16666667","0","19","0","185","2","34.18","1","14.68","1","1.09","1","27.2","2","7.21","1","8.22","2","316","4","4.9","2","4.9","4","53.6","1","","","72.4","2","1.25","2","13.9","2","25.1","2"
"해양환경측정망","기장연안2_연안","2018-08-20 12:58:00","129.2166667","35.16666667","0","0","0","106.8","2","32.48","1","26.26","1","1.18","1","5.7","2","7.35","1","8.23","2","153.9","4","0.7","2","1.3","1","5.9","1","5.5","2","12.8","2","1.24","2","6.2","2","11.8","2"
"해양환경측정망","기장연안2_연안","2018-08-20 12:58:00","129.2166667","35.16666667","0","25.5","0","123.4","2","32.9","1","22.64","1","0.86","1","6","2","6.37","1","8.15","2","256.9","4","3","2","7.4","4","31.5","1","","","49.4","2","2.02","2","14.9","2","15.9","2"
"해양환경측정망","기장연안2_연안","2018-11-20 12:40:00","129.2166667","35.16666667","0","0","0","118.9","2","33.79","1","17.02","1","1.36","1","3","2","7.23","1","8.19","2","298.9","4","5.9","2","9.6","4","49.2","1","4.9","2","58.6","2","1","2","3.5","2","16.8","2"
"해양환경측정망","기장연안2_연안","2018-11-20 12:40:00","129.2166667","35.16666667","0","26.5","0","204.8","2","33.98","1","15.92","1","0.69","1","7","2","7.95","1","8.15","2","455.4","4","6.9","2","19.4","4","96.9","1","","","109.2","2","0.68","2","5.5","2","25.6","2"
"해양환경측정망","기장연안3_연안","2018-02-09 10:59:00","129.2916667","35.3","0","0","0","181.6","2","34.26","1","10.59","1","0.06","1","3.7","2","9.1","1","8.23","2","342.1","4","3.6","2","17.2","4","94.4","1","5.8","2","100","2","1.42","2","2","2","26","2"
"해양환경측정망","기장연안3_연안","2018-02-09 10:59:00","129.2916667","35.3","0","29","0","175.2","2","34.4","1","10.4","1","0.04","1","6.1","2","9.1","1","8.23","2","344.1","4","3.9","2","18.5","4","96.1","1","","","102.1","2","1.09","2","2","2","23","2"
"해양환경측정망","기장연안3_연안","2018-05-26 00:00:00","129.2916667","35.3","0","0","0","131.9","2","34.07","1","18.03","1","1.54","1","17","2","8.62","1","8.29","2","211.8","4","2.2","2","2.1","1","14.4","1","4.2","2","22.4","2","1.3","2","5.8","2","19.5","2"
"해양환경측정망","기장연안3_연안","2018-05-26 00:00:00","129.2916667","35.3","0","28","0","240.5","2","34.39","1","13.35","1","0.21","1","20","2","6.35","1","8.16","2","447.9","4","4.7","2","4.7","4","95.5","1","","","120.9","2","1.41","2","20.8","2","35.1","2"
"해양환경측정망","기장연안3_연안","2018-08-20 11:10:00","129.2916667","35.3","0","0","0","94.4","2","32.5","1","26.92","1","0.69","1","3.2","2","6.89","1","8.22","2","175.4","4","0.6","2","1.1","1","4","1","6.5","2","10.8","2","1.32","2","6.2","2","10.1","2"
"해양환경측정망","기장연안3_연안","2018-08-20 11:10:00","129.2916667","35.3","0","28.5","0","135","2","33.19","1","19.81","1","0.43","1","5.4","2","6.11","1","8.09","2","386.2","4","6","2","15.5","4","77.6","1","","","100.9","2","1.4","2","17.3","2","18.9","2"
"해양환경측정망","기장연안3_연안","2018-11-20 11:15:00","129.2916667","35.3","0","0","0","131.9","2","33.79","1","17.27","1","1.56","1","2.3","2","7.49","1","8.2","2","295.4","4","5.4","2","9","4","45.6","1","2.7","2","55.7","2","0.86","2","4.6","2","18","2"
"해양환경측정망","기장연안3_연안","2018-11-20 11:15:00","129.2916667","35.3","0","28.5","0","207.9","2","33.94","1","16.44","1","0.56","1","7.4","2","7.81","1","8.14","2","491.9","4","7.2","2","20.9","4","99.6","1","","","118.2","2","0.68","2","11.4","2","27.5","2"
"해양환경측정망","기장연안4_연안","2018-02-09 11:40:00","129.2522222","35.265","0","0","0","180.3","2","34.4","1","10.71","1","0.05","1","5.4","2","9.13","1","8.24","2","328.5","4","3.4","2","16.9","4","93.5","1","6.4","2","98.5","2","1.44","2","1.6","2","24.6","2"
"해양환경측정망","기장연안4_연안","2018-02-09 11:40:00","129.2522222","35.265","0","13.5","0","175.1","2","34.41","1","10.49","1","0.05","1","5.3","2","8.95","1","8.23","2","330.1","4","4","2","17.6","4","92.8","1","","","99.9","2","0.89","2","3","2","22.1","2"
"해양환경측정망","기장연안4_연안","2018-05-26 00:00:00","129.2522222","35.265","0","0","0","134.7","2","34.03","1","17.16","1","1.48","1","10.1","2","8.79","1","8.31","2","208.9","4","1.8","2","3","1","6.6","1","4.2","2","14.8","2","1.23","2","6.4","2","18.7","2"
"해양환경측정망","기장연안4_연안","2018-05-26 00:00:00","129.2522222","35.265","0","13.5","0","149.3","2","34.14","1","15.49","1","1.93","1","13.4","2","8.14","1","8.28","2","260.1","4","0.3","2","0.3","1","18.3","1","","","31.2","2","1.65","2","12.5","2","23","2"
"해양환경측정망","기장연안4_연안","2018-08-20 11:45:00","129.2522222","35.265","0","0","0","85.5","2","32.44","1","27.64","1","1.18","1","4.5","2","6.92","1","8.21","2","176.1","4","0.9","2","0.6","1","5.3","1","5","2","13.4","2","1.33","2","7.2","2","11.1","2"
"해양환경측정망","기장연안4_연안","2018-08-20 11:45:00","129.2522222","35.265","0","13.5","0","94.4","2","32.44","1","27.33","1","1.04","1","4.9","2","6.74","1","8.19","2","177.4","4","0.9","2","1.1","1","4.4","1","","","13.3","2","1.56","2","8","2","10.9","2"
"해양환경측정망","기장연안4_연안","2018-11-20 12:00:00","129.2522222","35.265","0","0","0","180.8","2","33.77","1","17.46","1","1.42","1","3","2","7.48","1","8.21","2","299.4","4","5.2","2","9.3","4","45.4","1","4.2","2","60.1","2","0.74","2","9.5","2","23.1","2"
"해양환경측정망","기장연안4_연안","2018-11-20 12:00:00","129.2522222","35.265","0","13","0","174.5","2","33.67","1","17.03","1","1.22","1","3.3","2","7.43","1","8.2","2","335.7","4","5.4","2","12.6","4","56.4","1","","","77.1","2","0.76","2","15.3","2","22.4","2"
"해양환경측정망","기장연안H1_항만","2018-02-09 12:12:00","129.2286111","35.22277778","0","0","0","248.5","2","34.26","1","10.29","1","0.5","1","6.6","2","8.83","1","8.21","2","363.1","4","6.3","2","26.5","4","100.6","1","3","2","144.1","2","0.75","2","37.2","2","32.8","2"
"해양환경측정망","기장연안H1_항만","2018-02-09 12:12:00","129.2286111","35.22277778","0","5","0","298.4","2","34.26","1","10","1","0.65","1","10.7","2","8.6","1","8.21","2","367.9","4","6.6","2","26.4","4","100.7","1","","","155.4","2","0.91","2","48.1","2","34","2"
"해양환경측정망","기장연안H1_항만","2018-08-20 12:15:00","129.2286111","35.22277778","0","0","0","154.2","2","32.45","1","26.98","1","2.58","1","4.8","2","7.36","1","8.22","2","200.7","4","0.7","2","1.5","1","2.2","1","3","2","25.2","2","1.49","2","22.3","2","20.9","2"
"해양환경측정망","기장연안H1_항만","2018-08-20 12:15:00","129.2286111","35.22277778","0","5.5","0","162.7","2","32.47","1","26.63","1","2.64","1","5.4","2","7.1","1","8.2","2","200.4","4","0.7","2","2","1","2.8","1","","","12.5","2","1.96","2","9","2","26.1","2"
"해양환경측정망","낙동강하구1_하구역","2018-02-22 11:10:00","128.935","35.10722","0","0","0","1461.5","2","28.96","1","7.76","1","0.11","1","7.8","2","11.99","1","8.25","2","214.1","4","19.1","2","10.6","4","1059.9","4","2","2","1177.6","2","3.83","2","98.6","2","21.6","2"
"해양환경측정망","낙동강하구1_하구역","2018-02-22 11:10:00","128.935","35.10722","0","5","0","635.3","2","30.02","1","8.05","1","1.25","1","16.7","2","10.71","1","8.29","2","319.7","4","11.4","2","14.2","4","376.1","4","","","449.6","2","3.17","2","62","2","51.4","2"
"해양환경측정망","낙동강하구1_하구역","2018-05-29 00:00:00","128.935","35.10722","0","0","0","1058.6","2","23.94","1","19.36","1","2.2","1","5.3","2","7.12","1","7.99","2","698.5","4","25.4","2","23.7","4","842.5","4","1.6","2","977.4","2","2.87","2","109.5","2","57.4","2"
"해양환경측정망","낙동강하구1_하구역","2018-05-29 00:00:00","128.935","35.10722","0","5.2","0","620.5","2","28.95","1","18.43","1","2.32","1","19.9","2","7.98","1","8","2","941.3","4","13.8","2","44.4","4","332.5","4","","","414","2","3.41","2","67.7","2","76.8","2"
"해양환경측정망","낙동강하구1_하구역","2018-08-21 09:55:00","128.935","35.10722","0","0","0","1034.6","2","27.04","1","28.24","1","13.72","1","8.4","2","7.21","1","8","2","2160.4","4","50.6","2","23.8","4","580.4","4","2","2","731.1","2","3.11","2","100.1","2","68.1","2"
"해양환경측정망","낙동강하구1_하구역","2018-08-21 09:55:00","128.935","35.10722","0","6.3","0","596.5","2","28.32","1","28.05","1","6.02","1","8.1","2","5.55","1","8.02","2","1394","4","25.3","2","52.5","4","264.7","4","","","544","2","3.88","2","254","2","79.1","2"
"해양환경측정망","낙동강하구1_하구역","2018-11-07 11:45:00","128.935","35.10722","0","0","0","1013.2","2","26.52","1","16.6","1","7.08","1","6.1","2","4.66","1","7.93","2","1544.6","4","20.9","2","34.2","4","629.9","4","2","2","755.6","2","3.19","2","104.8","2","48.1","2"
"해양환경측정망","낙동강하구1_하구역","2018-11-07 11:45:00","128.935","35.10722","0","5.2","0","593.3","2","29.98","1","16.76","1","1.29","1","4.8","2","3.01","1","8","2","1070.5","4","16.7","2","38.9","4","258.4","4","","","424.7","2","1.89","2","149.6","2","56.5","2"
"해양환경측정망","낙동강하구10_하구역","2018-02-22 11:40:00","128.91972","35.04472","0","0","0","450.8","2","33.52","1","10.05","1","0.05","1","3.6","2","9.85","1","8.3","2","283.3","4","9.4","2","16.4","4","291.6","4","2","2","348.4","2","1.82","2","47.3","2","23","2"
"해양환경측정망","낙동강하구10_하구역","2018-02-22 11:40:00","128.91972","35.04472","0","3.7","0","322","2","33.54","1","10.06","1","0.05","1","4.2","2","9.84","1","8.33","2","288","4","7.8","2","17.8","4","181.5","4","","","231.6","2","1.51","2","42.2","2","22.4","2"
"해양환경측정망","낙동강하구10_하구역","2018-05-29 00:00:00","128.91972","35.04472","0","0","0","621.4","2","28.67","1","18.14","1","8.36","1","9.7","2","7.48","1","8.29","2","539.4","4","8.8","2","2","1","301.8","4","1.6","2","331","2","3.51","2","20.4","2","48.3","2"
"해양환경측정망","낙동강하구10_하구역","2018-05-29 00:00:00","128.91972","35.04472","0","2.5","0","415.5","2","31.04","1","17.38","1","6.12","1","14","2","7.22","1","8.29","2","468.2","4","4.9","2","1.8","1","170.2","4","","","215.7","2","2.72","2","40.6","2","33.5","2"
"해양환경측정망","낙동강하구10_하구역","2018-08-21 11:00:00","128.91972","35.04472","0","0","0","730.1","2","31.9","1","27.62","1","12.28","1","7.3","2","7.04","1","8.13","2","933.1","4","16.6","2","12.5","4","177","4","3","2","287.9","2","2.56","2","94.3","2","68.4","2"
"해양환경측정망","낙동강하구10_하구역","2018-08-21 11:00:00","128.91972","35.04472","0","4.8","0","140.3","2","32.12","1","27.48","1","6.52","1","6.7","2","7.03","1","8.09","2","304.6","4","2.7","2","3.7","1","18.4","1","","","43.3","2","2.04","2","22.2","2","25.8","2"
"해양환경측정망","낙동강하구10_하구역","2018-11-07 12:15:00","128.91972","35.04472","0","0","0","478","2","28.44","1","16.36","1","3.24","1","29.2","2","4.55","1","8.09","2","1054.8","4","13.5","2","23.8","4","319.1","4","1.8","2","369.9","2","2.14","2","37.2","2","38.9","2"
"해양환경측정망","낙동강하구10_하구역","2018-11-07 12:15:00","128.91972","35.04472","0","2.4","0","571.8","2","28.51","1","16.36","1","0.01","1","29.2","2","4.52","1","8.12","2","953.3","4","12.8","2","20","4","283.1","4","","","338.6","2","2.44","2","42.7","2","43.6","2"
"해양환경측정망","낙동강하구2_하구역","2018-02-22 11:19:00","128.93167","35.09972","0","0","0","1013.1","2","29.24","1","7.84","1","0.13","1","2.1","2","11.82","1","8.34","2","199.8","4","18.3","2","9.4","4","887.7","4","2","2","1011.1","2","2.75","2","105.2","2","33.7","2"
"해양환경측정망","낙동강하구2_하구역","2018-02-22 11:19:00","128.93167","35.09972","0","7.2","0","730.5","2","31.58","1","8.23","1","0.18","1","7.3","2","10.22","1","8.26","2","305.4","4","9.4","2","17.1","4","286.2","4","","","347.3","2","2.26","2","51.7","2","39.3","2"
"해양환경측정망","낙동강하구2_하구역","2018-05-29 00:00:00","128.93167","35.09972","0","0","0","1054.6","2","24.17","1","19.5","1","8.34","1","5.6","2","7.77","1","8.08","2","725.1","4","23.9","2","21","4","802.5","4","1.7","2","913.7","2","3.2","2","87.3","2","62.5","2"
"해양환경측정망","낙동강하구2_하구역","2018-05-29 00:00:00","128.93167","35.09972","0","9.7","0","540","2","30.33","1","17","1","0.55","1","9.8","2","7.24","1","7.99","2","1158.4","4","9.6","2","104.2","4","159.8","4","","","227","2","2.49","2","57.5","2","136.6","2"
"해양환경측정망","낙동강하구2_하구역","2018-08-21 10:05:00","128.93167","35.09972","0","0","0","1056.3","2","22.72","1","28.65","1","1.91","1","6.5","2","7.78","1","8.35","2","1121.8","4","16.8","2","61.3","4","169.5","4","2.5","2","283.1","2","3.62","2","96.8","2","63.6","2"
"해양환경측정망","낙동강하구2_하구역","2018-08-21 10:05:00","128.93167","35.09972","0","8.2","0","848.8","2","30.45","1","27.74","1","4.56","1","6.3","2","5.63","1","8.05","2","2285.2","4","52","2","23.8","4","570.8","4","","","824.8","2","3.01","2","202","2","87.2","2"
"해양환경측정망","낙동강하구2_하구역","2018-11-07 11:55:00","128.93167","35.09972","0","0","0","1084.9","2","27.52","1","16.49","1","6.4","1","12.2","2","4.35","1","8.04","2","1417.3","4","20.3","2","30.1","4","604.4","4","1.8","2","676.9","2","3.03","2","52.2","2","47","2"
