"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","총질소[μg/L]","tn_qc","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","규산염[μg/L]","reasil_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","유분[mg/L]","fra_qc","총인[μg/L]","totp_qc"
"해양환경측정망","고창연안3_연안","1997-02-01 00:00:00","126.3775","35.38972222","0","0","표층","","","32.05","1","3.2","1","","","75.14","2","11.5429","1","7.81","2","","","10.08","2","41.54","1","60.06","1","0.3","2","89.46","2","1.13","2","19.32","2","","","",""
"해양환경측정망","고창연안3_연안","1997-02-01 00:00:00","126.3775","35.38972222","0","3","저층","","","32.56","1","3.2","1","","","","","10.8429","1","7.84","2","","","10.78","2","29.45","1","78.54","1","","","103.18","2","0.44","2","13.86","2","","","",""
"해양환경측정망","고창연안3_연안","1997-05-01 00:00:00","126.3775","35.38972222","0","0","표층","","","31.78","1","18.5","1","","","40.4","2","8.29","1","8.42","2","","","7","2","14","1","2","1","1","2","9","2","1.89","2","0","2","","","",""
"해양환경측정망","고창연안3_연안","1997-05-01 00:00:00","126.3775","35.38972222","0","6","저층","","","31.97","1","18.4","1","","","","","8.23","1","8.41","2","","","7","2","11","1","0","1","","","14","2","1.41","2","7","2","","","",""
"해양환경측정망","고창연안3_연안","1997-08-01 00:00:00","126.3775","35.38972222","0","0","표층","","","31.69","1","29.3","1","","","10.4","2","7","1","8.01","2","","","13","2","16","1","70","1","1","2","133","2","2.12","2","50","2","","","",""
"해양환경측정망","고창연안3_연안","1997-08-01 00:00:00","126.3775","35.38972222","0","5","저층","","","31.75","1","28.4","1","","","","","6.47","1","8.05","2","","","15","2","14","1","91","1","","","123","2","1.57","2","17","2","","","",""
"해양환경측정망","고창연안3_연안","1997-11-01 00:00:00","126.3775","35.38972222","0","0","표층","","","32.67","1","13.3","1","","","110.2","2","8.31","1","8.31","2","","","29","2","34","1","98","1","","","127","2","1.39","2","0","2","","","",""
"해양환경측정망","고창연안3_연안","1997-11-01 00:00:00","126.3775","35.38972222","0","6","저층","","","31.84","1","12.8","1","","","","","7.44","1","8.31","2","","","26","2","40","1","100","1","","","126","2","1.85","2","0","2","","","",""
"해양환경측정망","고흥연안1_연안","1997-02-01 00:00:00","127.2433333","34.5","0","0","표층","","","33.756","1","7","1","","","21","2","9.13","1","7.95","2","","","15.4","2","22.01","1","30.8","1","1","2","140.14","2","0.41","2","93.94","2","","","",""
"해양환경측정망","고흥연안1_연안","1997-02-01 00:00:00","127.2433333","34.5","0","29","저층","","","33.768","1","7","1","","","","","9.9","1","7.96","2","","","11.34","2","17.98","1","35.84","1","","","145.88","2","0.5","2","98.7","2","","","",""
"해양환경측정망","고흥연안1_연안","1997-05-01 00:00:00","127.2433333","34.5","0","0","표층","","","23.52","4","18","1","0.292607","1","18.3","2","9.36","1","8.19","2","","","2","2","5","1","12","1","2.7","2","21","2","1.12","2","7","2","","","",""
"해양환경측정망","고흥연안1_연안","1997-05-01 00:00:00","127.2433333","34.5","0","21.5","저층","","","34.06","1","16.9","1","","","","","9.36","1","8.16","2","","","1","2","3","1","8","1","","","14","2","1.36","2","5","2","","","",""
"해양환경측정망","고흥연안1_연안","1997-08-01 00:00:00","127.2433333","34.5","0","0","표층","","","32.2229","1","25","1","","","8.375","2","5.71","1","8.09","2","","","9","2","22","1","23","1","1","2","48","2","2","2","16","2","","","",""
"해양환경측정망","고흥연안1_연안","1997-08-01 00:00:00","127.2433333","34.5","0","21.5","저층","","","32.2894","1","24.8","1","","","","","6.01","1","8.11","2","","","9","2","23","1","20","1","","","46","2","1.36","2","17","2","","","",""
"해양환경측정망","고흥연안1_연안","1997-11-01 00:00:00","127.2433333","34.5","0","0","표층","","","32.6","1","15.7","1","","","21","2","5.93","1","7.83","2","","","10","2","22","1","121","1","","","142","2","3.7","2","11","2","","","",""
"해양환경측정망","고흥연안1_연안","1997-11-01 00:00:00","127.2433333","34.5","0","20.8","저층","","","32.87","1","15.1","1","","","","","6.18","1","7.86","2","","","12","2","24","1","121","1","","","146","2","1.84","2","13","2","","","",""
"해양환경측정망","고흥연안2_연안","1997-02-01 00:00:00","127.2161111","34.33138889","0","0","표층","","","33.836","1","8.3","1","","","10.8","2","9.27","1","7.87","2","","","6.16","2","38.75","1","56.84","1","1.2","2","172.2","2","0.47","2","109.2","2","","","",""
"해양환경측정망","고흥연안2_연안","1997-02-01 00:00:00","127.2161111","34.33138889","0","18.6","저층","","","33.87","1","8","1","","","","","9.02","1","7.95","2","","","12.74","2","24.8","1","47.88","1","","","181.16","2","0.49","2","120.54","2","","","",""
"해양환경측정망","고흥연안2_연안","1997-05-01 00:00:00","127.2161111","34.33138889","0","0","표층","","","29.4","1","18.1","1","0.26338","1","33.6","2","9.33","1","8.13","2","","","0","2","3","1","12","1","2.6","2","17","2","0.5","2","5","2","","","",""
"해양환경측정망","고흥연안2_연안","1997-05-01 00:00:00","127.2161111","34.33138889","0","16","저층","","","34.43","1","15.9","1","","","","","9.31","1","8.11","2","","","1","2","3","1","7","1","","","17","2","1.25","2","9","2","","","",""
"해양환경측정망","고흥연안2_연안","1997-08-01 00:00:00","127.2161111","34.33138889","0","0","표층","","","32.3746","1","25.2","1","","","14.375","2","6.69","1","8.13","2","","","11","2","22","1","28","1","0.2","2","69","2","1.872","2","30","2","","","",""
"해양환경측정망","고흥연안2_연안","1997-08-01 00:00:00","127.2161111","34.33138889","0","17","저층","","","32.3669","1","25","1","","","","","6.13","1","8.14","2","","","14","2","16","1","30","1","","","85","2","1.36","2","41","2","","","",""
"해양환경측정망","고흥연안2_연안","1997-11-01 00:00:00","127.2161111","34.33138889","0","0","표층","","","32.83","1","15.6","1","","","10.8","2","6.09","1","7.8","2","","","11","2","25","1","111","1","","","133","2","0.59","2","11","2","","","",""
"해양환경측정망","고흥연안2_연안","1997-11-01 00:00:00","127.2161111","34.33138889","0","16.5","저층","","","32.8","1","15.2","1","","","","","6.15","1","7.85","2","","","11","2","25","1","101","1","","","125","2","1.38","2","13","2","","","",""
"해양환경측정망","고흥연안3_연안","1997-02-01 00:00:00","127.4016667","34.40444444","0","0","표층","","","33.924","1","7.6","1","","","10.6","2","9.77","1","7.86","2","","","14.98","2","17.98","1","23.8","1","1.7","2","69.16","2","1.95","2","30.38","2","","","",""
"해양환경측정망","고흥연안3_연안","1997-02-01 00:00:00","127.4016667","34.40444444","0","17.1","저층","","","33.924","1","7.4","1","","","","","7.82","1","7.97","2","","","15.12","2","17.36","1","18.2","1","","","77.7","2","0.44","2","44.38","2","","","",""
"해양환경측정망","고흥연안3_연안","1997-05-01 00:00:00","127.4016667","34.40444444","0","0","표층","","","28.69","1","17.7","1","0.360865","1","23.1","2","9.34","1","8.14","2","","","0","2","5","1","4","1","1.2","2","13","2","1.25","2","9","2","","","",""
"해양환경측정망","고흥연안3_연안","1997-05-01 00:00:00","127.4016667","34.40444444","0","15.4","저층","","","30.04","1","16.7","1","","","","","9.31","1","8.11","2","","","0","2","3","1","7","1","","","13","2","1.57","2","6","2","","","",""
"해양환경측정망","고흥연안3_연안","1997-08-01 00:00:00","127.4016667","34.40444444","0","0","표층","","","32.3844","1","25.8","1","","","6.75","2","5.79","1","8.14","2","","","11","2","12","1","21","1","2.2","2","74","2","1.872","2","42","2","","","",""
"해양환경측정망","고흥연안3_연안","1997-08-01 00:00:00","127.4016667","34.40444444","0","16","저층","","","32.3198","1","25.4","1","","","","","6.39","1","8.17","2","","","11","2","21","1","27","1","","","85","2","1.424","2","48","2","","","",""
"해양환경측정망","고흥연안3_연안","1997-11-01 00:00:00","127.4016667","34.40444444","0","0","표층","","","32.81","1","15.7","1","","","10.6","2","5.79","1","7.78","2","","","11","2","20","1","100","1","","","125","2","0.05","2","14","2","","","",""
"해양환경측정망","고흥연안3_연안","1997-11-01 00:00:00","127.4016667","34.40444444","0","15","저층","","","32.8","1","15.3","1","","","","","5.99","1","7.91","2","","","9","2","22","1","99","1","","","130","2","0.69","2","22","2","","","",""
"해양환경측정망","고흥연안4_연안","1997-02-01 00:00:00","127.595","34.50916667","0","0","표층","","","33.99","1","8.3","1","","","5.6","2","9.92","1","7.9","2","","","7.98","2","13.33","1","3.08","1","3","2","70.42","2","0.88","2","59.36","2","","","",""
"해양환경측정망","고흥연안4_연안","1997-02-01 00:00:00","127.595","34.50916667","0","13","저층","","","33.886","1","7.3","1","","","","","9.8","1","7.9","2","","","8.82","2","18.91","1","11.06","1","","","77.98","2","0.76","2","58.1","2","","","",""
"해양환경측정망","고흥연안4_연안","1997-05-01 00:00:00","127.595","34.50916667","0","0","표층","","","28.87","1","17.9","1","0.32958","1","8.6","2","9.39","1","8.18","2","","","0","2","2","1","3","1","2.2","2","12","2","1.12","2","9","2","","","",""
"해양환경측정망","고흥연안4_연안","1997-05-01 00:00:00","127.595","34.50916667","0","13","저층","","","31.07","1","15.8","1","","","","","9.31","1","8.11","2","","","0","2","4","1","3","1","","","9","2","0.77","2","6","2","","","",""
"해양환경측정망","고흥연안4_연안","1997-08-01 00:00:00","127.595","34.50916667","0","0","표층","","","31.1743","1","25.5","1","","","27.5","2","4.54","1","8.36","2","","","11","2","44","1","7","1","4.5","2","104","2","4.96","2","86","2","","","",""
"해양환경측정망","고흥연안4_연안","1997-08-01 00:00:00","127.595","34.50916667","0","14","저층","","","31.2128","1","25.3","1","","","","","4.56","1","8.41","2","","","11","2","47","1","7","1","","","112","2","1.136","2","93","2","","","",""
"해양환경측정망","고흥연안4_연안","1997-11-01 00:00:00","127.595","34.50916667","0","0","표층","","","33.04","1","15.8","1","","","5.6","2","6.1","1","7.83","2","","","20","2","30","1","110","1","","","166","2","0.05","2","36","2","","","",""
"해양환경측정망","고흥연안4_연안","1997-11-01 00:00:00","127.595","34.50916667","0","14","저층","","","33.07","1","15.4","1","","","","","5.15","1","7.95","2","","","21","2","33","1","119","1","","","165","2","2.13","2","25","2","","","",""
"해양환경측정망","고흥연안5_연안","1997-02-01 00:00:00","127.4791667","34.47833333","0","0","표층","","","33.798","1","6.1","1","","","19.2","2","10","1","7.89","2","","","11.48","2","25.42","1","15.4","1","0.6","2","97.72","2","0.69","2","70.84","2","","","",""
"해양환경측정망","고흥연안5_연안","1997-02-01 00:00:00","127.4791667","34.47833333","0","4","저층","","","33.831","1","5.7","1","","","","","9.37","1","7.81","2","","","11.06","2","21.08","1","5.46","1","","","100.8","2","0.61","2","84.28","2","","","",""
"해양환경측정망","고흥연안5_연안","1997-05-01 00:00:00","127.4791667","34.47833333","0","0","표층","","","33.13","1","17.7","1","0.392535","1","20.5","2","9.33","1","8.13","2","","","3","2","11","1","14","1","0.8","2","27","2","0.74","2","10","2","","","",""
"해양환경측정망","고흥연안5_연안","1997-05-01 00:00:00","127.4791667","34.47833333","0","7","저층","","","33.35","1","17.6","1","","","","","9.33","1","8.13","2","","","3","2","13","1","13","1","","","26","2","1.86","2","10","2","","","",""
"해양환경측정망","고흥연안5_연안","1997-08-01 00:00:00","127.4791667","34.47833333","0","0","표층","","","31.8704","1","25.6","1","","","7.25","2","5.96","1","8.16","2","","","17","2","7","1","35","1","0.2","2","103","2","3.056","2","52","2","","","",""
"해양환경측정망","고흥연안5_연안","1997-08-01 00:00:00","127.4791667","34.47833333","0","6","저층","","","31.8354","1","25.4","1","","","","","7.09","1","8.15","2","","","18","2","4","1","38","1","","","118","2","3.92","2","63","2","","","",""
"해양환경측정망","고흥연안5_연안","1997-11-01 00:00:00","127.4791667","34.47833333","0","0","표층","","","32.82","1","16","1","","","19.2","2","6","1","7.91","2","","","9","2","22","1","88","1","","","114","2","0.53","2","17","2","","","",""
"해양환경측정망","고흥연안5_연안","1997-11-01 00:00:00","127.4791667","34.47833333","0","6","저층","","","32.82","1","15.2","1","","","","","6.18","1","7.86","2","","","9","2","20","1","72","1","","","101","2","1.1","2","17","2","","","",""
"해양환경측정망","고흥연안6_연안","1997-02-01 00:00:00","127.4916667","34.52277778","0","0","표층","","","33.661","1","5.4","1","","","16.4","2","10.66","1","7.94","2","","","13.86","2","20.15","1","11.62","1","3.2","2","103.6","2","0.82","2","78.12","2","","","",""
"해양환경측정망","고흥연안6_연안","1997-02-01 00:00:00","127.4916667","34.52277778","0","6","저층","","","33.662","1","4.9","1","","","","","10.45","1","8.14","2","","","19.18","2","37.2","1","6.58","1","","","120.54","2","0.47","2","94.78","2","","","",""
"해양환경측정망","고흥연안6_연안","1997-05-01 00:00:00","127.4916667","34.52277778","0","0","표층","","","33.38","1","18.4","1","0.261593","1","5.3","2","9.39","1","8.18","2","","","1","2","4","1","3","1","1","2","10","2","0.86","2","6","2","","","",""
"해양환경측정망","고흥연안6_연안","1997-05-01 00:00:00","127.4916667","34.52277778","0","7","저층","","","33.36","1","17.3","1","","","","","9.33","1","8.13","2","","","3","2","10","1","8","1","","","17","2","1.26","2","6","2","","","",""
"해양환경측정망","고흥연안6_연안","1997-08-01 00:00:00","127.4916667","34.52277778","0","0","표층","","","31.3554","1","25","1","","","24.75","2","6.06","1","8.48","2","","","5","2","13","1","4","1","1.1","2","42","2","0.56","2","33","2","","","",""
"해양환경측정망","고흥연안6_연안","1997-08-01 00:00:00","127.4916667","34.52277778","0","8","저층","","","31.3825","1","24.8","1","","","","","5.6","1","8.45","2","","","6","2","14","1","3","1","","","40","2","2.88","2","31","2","","","",""
"해양환경측정망","고흥연안6_연안","1997-11-01 00:00:00","127.4916667","34.52277778","0","0","표층","","","32.79","1","15.8","1","","","16.4","2","5.98","1","7.87","2","","","10","2","28","1","80","1","","","115","2","1.74","2","25","2","","","",""
"해양환경측정망","고흥연안6_연안","1997-11-01 00:00:00","127.4916667","34.52277778","0","8","저층","","","32.8","1","15.3","1","","","","","5.61","1","7.96","2","","","10","2","24","1","80","1","","","108","2","0.16","2","18","2","","","",""
"해양환경측정망","광양만1_환경관리","1997-02-01 00:00:00","127.67972","34.85139","0","0","표층","","","32.619","1","4.6","1","","","17.4","2","12.04","1","7.96","2","","","6.02","2","63.24","1","54.6","1","0.7","2","117.04","2","2.14","2","56.42","2","","","",""
"해양환경측정망","광양만1_환경관리","1997-02-01 00:00:00","127.67972","34.85139","0","4","저층","","","32.598","1","4.6","1","","","","","12.04","1","8.3","2","","","8.12","2","78.74","1","61.46","1","","","133.56","2","2.36","2","63.98","2","","","",""
"해양환경측정망","광양만1_환경관리","1997-05-01 00:00:00","127.67972","34.85139","0","0","표층","","","32.36","1","18.3","1","1.52209","1","32.1","2","9.44","1","8.24","2","","","4","2","36","1","23","1","0.6","2","101","2","1.84","2","74","2","","","",""
"해양환경측정망","광양만1_환경관리","1997-05-01 00:00:00","127.67972","34.85139","0","6","저층","","","32.46","1","17.7","1","","","","","9.41","1","8.21","2","","","4","2","31","1","28","1","","","46","2","2.61","2","14","2","","","",""
"해양환경측정망","광양만1_환경관리","1997-08-01 00:00:00","127.67972","34.85139","0","0","표층","","","26.6228","4","25.8","1","","","24.375","2","6.16","1","8.26","2","","","40","2","64","1","131","1","1.1","2","317","2","1.504","2","146","2","","","",""
"해양환경측정망","광양만1_환경관리","1997-08-01 00:00:00","127.67972","34.85139","0","6","저층","","","27.7425","1","24.8","1","","","","","5.86","1","8.27","2","","","39","2","66","1","68","1","","","251","2","1.792","2","143","2","","","",""
"해양환경측정망","광양만1_환경관리","1997-11-01 00:00:00","127.67972","34.85139","0","0","표층","","","32.03","1","15.9","1","","","17.4","2","6.64","1","7.87","2","","","29","2","137","4","209","1","","","296","2","2.96","2","58","2","","","",""
"해양환경측정망","광양만1_환경관리","1997-11-01 00:00:00","127.67972","34.85139","0","6","저층","","","31.4","1","15.2","1","","","","","5.85","1","7.91","2","","","28","2","144","4","206","1","","","322","2","1.49","2","88","2","","","",""
"해양환경측정망","광양만2_환경관리","1997-02-01 00:00:00","127.65056","34.88389","0","0","표층","","","32.609","1","4.3","1","","","20.8","2","11.73","1","8.08","2","","","7.7","2","78.74","1","51.8","1","0.7","2","116.76","2","2.53","2","57.26","2","","","",""
"해양환경측정망","광양만2_환경관리","1997-02-01 00:00:00","127.65056","34.88389","0","17","저층","","","32.646","1","4.4","1","","","","","11.7","1","8.31","2","","","14","2","82.15","1","55.02","1","","","131.32","2","1.65","2","62.3","2","","","",""
"해양환경측정망","광양만2_환경관리","1997-05-01 00:00:00","127.65056","34.88389","0","0","표층","","","32.02","1","18.4","1","2.0608","1","49","2","9.49","1","8.28","2","","","5","2","26","1","21","1","0.5","2","44","2","2.21","2","18","2","","","",""
"해양환경측정망","광양만2_환경관리","1997-05-01 00:00:00","127.65056","34.88389","0","18","저층","","","32.09","1","18.1","1","","","","","9.46","1","8.25","2","","","4","2","29","1","25","1","","","48","2","2.43","2","19","2","","","",""
"해양환경측정망","광양만2_환경관리","1997-08-01 00:00:00","127.65056","34.88389","0","0","표층","","","26.0691","4","26","1","","","21.25","2","6.29","1","8.28","2","","","39","2","77","1","96","1","2.6","2","254","2","2.032","2","119","2","","","",""
"해양환경측정망","광양만2_환경관리","1997-08-01 00:00:00","127.65056","34.88389","0","20","저층","","","28.4835","1","24.5","1","","","","","5.57","1","8.3","2","","","35","2","57","1","133","1","","","285","2","2.192","2","116","2","","","",""
"해양환경측정망","광양만2_환경관리","1997-11-01 00:00:00","127.65056","34.88389","0","0","표층","","","32.15","1","15.8","1","","","20.8","2","6.73","1","7.96","2","","","30","2","132","4","207","1","","","249","2","1.73","2","12","2","","","",""
"해양환경측정망","광양만2_환경관리","1997-11-01 00:00:00","127.65056","34.88389","0","18","저층","","","32.17","1","15.5","1","","","","","6.42","1","7.89","2","","","31","2","133","4","190","1","","","235","2","1.39","2","14","2","","","",""
"해양환경측정망","광양만3_환경관리","1997-02-01 00:00:00","127.68222","34.90222","0","0","표층","","","32.638","1","4.6","1","","","19.2","2","11.87","1","8.11","2","","","5.32","2","68.51","1","51.1","1","1.1","2","96.18","2","1.68","2","39.76","2","","","",""
"해양환경측정망","광양만3_환경관리","1997-02-01 00:00:00","127.68222","34.90222","0","15","저층","","","32.66","1","4.5","1","","","","","11.7","1","8.23","2","","","4.48","2","75.95","1","59.5","1","","","121.24","2","2.01","2","57.26","2","","","",""
"해양환경측정망","광양만3_환경관리","1997-05-01 00:00:00","127.68222","34.90222","0","0","표층","","","32.16","1","18.2","1","2.05313","1","24","2","9.26","1","8.06","2","","","1","2","8","1","21","1","1","2","30","2","2.21","2","8","2","","","",""
"해양환경측정망","광양만3_환경관리","1997-05-01 00:00:00","127.68222","34.90222","0","18","저층","","","32.3","1","16.8","1","","","","","9.36","1","8.15","2","","","2","2","13","1","9","1","","","20","2","2.5","2","9","2","","","",""
"해양환경측정망","광양만3_환경관리","1997-08-01 00:00:00","127.68222","34.90222","0","0","표층","","","27.129","1","24.9","1","","","22.125","2","5.83","1","8.38","2","","","39","2","42","1","62","1","1.9","2","108","2","2.176","2","8","2","","","",""
"해양환경측정망","광양만3_환경관리","1997-08-01 00:00:00","127.68222","34.90222","0","21","저층","","","29.5675","1","23.5","1","","","","","5.14","1","8.44","2","","","33","2","46","1","59","1","","","99","2","3.856","2","7","2","","","",""
"해양환경측정망","광양만3_환경관리","1997-11-01 00:00:00","127.68222","34.90222","0","0","표층","","","32.16","1","16.4","1","","","19.2","2","6.04","1","7.89","2","","","27","2","78","1","143","1","","","185","2","1.76","2","15","2","","","",""
"해양환경측정망","광양만3_환경관리","1997-11-01 00:00:00","127.68222","34.90222","0","19","저층","","","32.34","1","15.5","1","","","","","5.54","1","7.89","2","","","27","2","79","1","145","1","","","195","2","1.44","2","23","2","","","",""
"해양환경측정망","광양만4_환경관리","1997-02-01 00:00:00","127.82333","34.92083","0","0","표층","","","32.803","1","6.2","1","","","8.8","2","11.2","1","8.01","2","","","4.34","2","53.94","1","54.18","1","3.7","2","95.2","2","2.01","2","36.68","2","","","",""
"해양환경측정망","광양만4_환경관리","1997-02-01 00:00:00","127.82333","34.92083","0","13.4","저층","","","32.889","1","6","1","","","","","11.26","1","8.15","2","","","7.84","2","65.72","1","52.5","1","","","114.38","2","1.67","2","54.04","2","","","",""
"해양환경측정망","광양만4_환경관리","1997-05-01 00:00:00","127.82333","34.92083","0","0","표층","","","32.57","1","16.9","1","1.25861","1","25","2","9.36","1","8.16","2","","","4","2","13","1","5","1","0.9","2","18","2","2.24","2","9","2","","","",""
"해양환경측정망","광양만4_환경관리","1997-05-01 00:00:00","127.82333","34.92083","0","10","저층","","","32.54","1","16.7","1","","","","","9.36","1","8.15","2","","","4","2","16","1","6","1","","","19","2","1.47","2","9","2","","","",""
"해양환경측정망","광양만4_환경관리","1997-08-01 00:00:00","127.82333","34.92083","0","0","표층","","","30.0728","1","23.5","1","","","26.75","2","5.57","1","8.38","2","","","26","2","47","1","65","1","2.3","2","184","2","5.712","2","94","2","","","",""
"해양환경측정망","광양만4_환경관리","1997-08-01 00:00:00","127.82333","34.92083","0","12","저층","","","30.211","1","23.5","1","","","","","5.59","1","8.39","2","","","25","2","53","1","86","1","","","217","2","2.288","2","105","2","","","",""
"해양환경측정망","광양만4_환경관리","1997-11-01 00:00:00","127.82333","34.92083","0","0","표층","","","32.63","1","16.3","1","","","8.8","2","5.68","1","7.83","2","","","21","2","61","1","112","1","","","148","2","2.35","2","15","2","","","",""
"해양환경측정망","광양만4_환경관리","1997-11-01 00:00:00","127.82333","34.92083","0","10","저층","","","32.67","1","15.7","1","","","","","5.34","1","7.94","2","","","20","2","63","1","119","1","","","161","2","1.09","2","22","2","","","",""
"해양환경측정망","광양만5_환경관리","1997-02-01 00:00:00","127.80111","34.83194","0","0","표층","","","32.593","1","6","1","","","8","2","11.81","1","8.02","2","","","4.48","2","58.59","1","70.84","1","3.4","2","101.78","2","0.71","2","26.46","2","","","",""
"해양환경측정망","광양만5_환경관리","1997-02-01 00:00:00","127.80111","34.83194","0","36","저층","","","32.694","1","6","1","","","","","11.84","1","8","2","","","7.98","2","61.69","1","77.42","1","","","103.88","2","2.01","2","18.48","2","","","",""
"해양환경측정망","광양만5_환경관리","1997-05-01 00:00:00","127.80111","34.83194","0","0","표층","","","32.17","1","17.1","1","2.09789","1","20.1","2","9.49","1","8.29","2","","","1","2","4","1","9","1","1.2","2","17","2","1.38","2","7","2","","","",""
"해양환경측정망","광양만5_환경관리","1997-05-01 00:00:00","127.80111","34.83194","0","42","저층","","","34.28","1","16.2","1","","","","","9.36","1","8.16","2","","","1","2","6","1","79","1","","","87","2","2.03","2","7","2","","","",""
"해양환경측정망","광양만5_환경관리","1997-08-01 00:00:00","127.80111","34.83194","0","0","표층","","","30.1342","1","24.2","1","","","27.625","2","6.44","1","8.34","2","","","18","2","43","1","36","1","1.8","2","184","2","0.256","2","130","2","","","",""
"해양환경측정망","광양만5_환경관리","1997-08-01 00:00:00","127.80111","34.83194","0","35","저층","","","30.5452","1","23.8","1","","","","","6.3","1","8.37","2","","","20","2","44","1","25","1","","","163","2","2.736","2","118","2","","","",""
"해양환경측정망","광양만5_환경관리","1997-11-01 00:00:00","127.80111","34.83194","0","0","표층","","","32.72","1","16.1","1","","","8","2","5.54","1","7.93","2","","","20","2","86","4","131","1","","","189","2","1.42","2","38","2","","","",""
"해양환경측정망","광양만5_환경관리","1997-11-01 00:00:00","127.80111","34.83194","0","42","저층","","","32.75","1","15.2","1","","","","","6.33","1","7.87","2","","","20","2","79","1","118","1","","","182","2","1.86","2","44","2","","","",""
"해양환경측정망","광양만H1_항만","1997-02-01 00:00:00","127.7402778","34.8625","0","0","표층","","","32.599","1","5","1","","","19","2","11.77","1","8.03","2","","","10.5","2","75.33","1","51.94","1","1.2","2","149.94","2","1.87","2","87.5","2","","","",""
"해양환경측정망","광양만H1_항만","1997-02-01 00:00:00","127.7402778","34.8625","0","4","저층","","","32.595","1","5.1","1","","","","","12.14","1","8.27","2","","","10.08","2","81.22","1","55.3","1","","","158.62","2","2.09","2","93.24","2","","","",""
"해양환경측정망","광양만H1_항만","1997-05-01 00:00:00","127.7402778","34.8625","0","0","표층","","","32.88","1","17","1","0.841735","1","22.9","2","9.4","1","8.2","2","","","6","2","59","1","39","1","1","2","66","2","1.15","2","21","2","","","",""
"해양환경측정망","광양만H1_항만","1997-05-01 00:00:00","127.7402778","34.8625","0","4","저층","","","33","1","15.9","1","","","","","9.36","1","8.15","2","","","5","2","55","1","40","1","","","68","2","1.82","2","23","2","","","",""
"해양환경측정망","광양만H1_항만","1997-08-01 00:00:00","127.7402778","34.8625","0","0","표층","","","29.3304","1","24.5","1","","","23.25","2","6.37","1","8.29","2","","","31","2","74","1","99","1","1.9","2","262","2","1.952","2","132","2","","","",""
"해양환경측정망","광양만H1_항만","1997-08-01 00:00:00","127.7402778","34.8625","0","4","저층","","","29.7168","1","24","1","","","","","5.74","1","8.35","2","","","29","2","69","1","81","1","","","265","2","1.936","2","155","2","","","",""
"해양환경측정망","광양만H1_항만","1997-11-01 00:00:00","127.7402778","34.8625","0","0","표층","","","32.35","1","16.1","1","","","19","2","5.88","1","7.86","2","","","28","2","123","4","167","1","","","241","2","2.08","2","46","2","","","",""
"해양환경측정망","광양만H1_항만","1997-11-01 00:00:00","127.7402778","34.8625","0","4","저층","","","32.37","1","15.1","1","","","","","5.6","1","7.86","2","","","28","2","124","4","165","1","","","261","2","1.65","2","68","2","","","",""
"해양환경측정망","구룡포연안1_연안","1997-02-01 00:00:00","129.5638889","35.98305556","0","0","표층","","","34.12","1","11.85","1","","","6.6","2","8.14286","1","8.19","2","","","8.26","2","13.33","1","42.98","1","6.5","2","91.98","2","0.67","2","40.74","2","","","",""
"해양환경측정망","구룡포연안1_연안","1997-02-01 00:00:00","129.5638889","35.98305556","0","22","저층","","","34.01","1","10.37","1","","","","","8.01429","1","8.2","2","","","7.28","2","13.64","1","49","1","","","93.94","2","0.61","2","37.66","2","","","",""
"해양환경측정망","구룡포연안1_연안","1997-05-01 00:00:00","129.5638889","35.98305556","0","0","표층","","","34.22","1","14.4","1","","","13.5","2","8.77","1","8.16","2","","","2","2","10","1","16","1","6.5","2","27","2","0.32","2","9","2","","","",""
"해양환경측정망","구룡포연안1_연안","1997-05-01 00:00:00","129.5638889","35.98305556","0","20","저층","","","34.21","1","13.4","1","","","","","8.41","1","8.15","2","","","1","2","10","1","14","1","","","24","2","0.56","2","9","2","","","",""
"해양환경측정망","구룡포연안1_연안","1997-08-01 00:00:00","129.5638889","35.98305556","0","0","표층","","","32.08","1","22.22","1","","","7.8","2","8.72857","1","8.19","2","","","0.84","2","2.666","1","6.118","1","6.5","2","33.922","2","0.67","2","26.964","2","","","",""
"해양환경측정망","구룡포연안1_연안","1997-08-01 00:00:00","129.5638889","35.98305556","0","28","저층","","","32.21","1","21.12","1","","","","","8.54","1","8.2","2","","","1.26","2","4.34","1","5.81","1","","","21.35","2","0.61","2","14.28","2","","","",""
"해양환경측정망","구룡포연안1_연안","1997-11-01 00:00:00","129.5638889","35.98305556","0","0","표층","","","34.2","1","16.4","1","","","17.4","2","7.53","1","8.03","2","","","6","2","10","1","39","1","","","82","2","1.12","2","37","2","","","",""
"해양환경측정망","구룡포연안1_연안","1997-11-01 00:00:00","129.5638889","35.98305556","0","22","저층","","","34.38","1","16","1","","","","","7.49","1","8.04","2","","","7","2","10","1","44","1","","","89","2","0.96","2","38","2","","","",""
